date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,34200,34400,33350,33800,1630474,-80814,40866614,557.6737397439474,852.7748823693156,1814.386948806689,3308.991433285317,3954.6565379730955,33700.0,34355.0,33050.0,35914.166666666664,33380.0,33822.575423664035,33916.837346133856,-94.26192246982828,-324.29097547982974,230.02905301000146,69.51219512195122,36678.77389761338,1814.386948806689,29421.226102386627,55.88235294117647,69.06163666969947,74.48989253360082
20110404,34250,34500,33500,33600,1198946,-96253,40724923,465.18813398452033,882.1706184180017,1817.2506706561014,3320.499774130403,3919.648665342628,33810.0,34295.0,33090.0,35862.5,33429.583333333336,33788.33305077172,33893.36657738247,-105.03352661075041,-280.4394857059923,175.40595909524188,68.0161943319838,36724.5013413122,1817.2506706561014,29455.498658687797,30.0,56.04109111313297,68.34029206011154
20110405,33600,34550,33550,34450,1506388,311409,40589403,352.9872518944557,838.2272961434744,1840.081519933302,3322.817892993846,3878.1454751451643,34080.0,34225.0,33140.0,35822.5,33490.416666666664,33890.12796609024,33934.600855551245,-44.47288946100889,-233.24616645697705,188.77327699596813,62.91079812206573,36820.1630398666,1840.081519933302,29459.836960133398,54.28571428571429,55.455965503993404,64.04551654140549
20110406,34600,36950,33700,36900,4607499,410980,40849413,1203.9102956615993,1162.4220403966885,2011.212320964659,3319.476510770277,3854.409451812592,34560.0,34455.0,33345.0,35814.166666666664,33566.666666666664,34353.18520227894,34154.27076924801,198.9144330309282,-146.81404655936873,345.72847959029696,66.23931623931624,37367.42464192932,2011.212320964659,29322.575358070684,98.86363636363636,69.9251891238744,66.00540740222846
20110407,37100,37500,36500,37250,2538009,133429,40913923,1560.4486534327234,1408.4122265870885,2147.980155867379,3314.7360377562586,3843.856005764989,35200.0,34625.0,33617.5,35805.0,33637.083333333336,34798.84901747792,34383.594405620315,415.2546118576138,-34.40031487594395,449.65492673355766,67.21991701244812,37913.46031173476,2147.980155867379,29321.53968826524,94.94949494949495,78.26662439908125,70.09247973451272
20110408,37500,39950,37450,39700,4020363,1048328,41160960,2168.0867141329927,2073.9816778361374,2404.9688147666384,3350.2947631514544,3859.8358305618267,36380.0,35040.0,34075.0,35855.0,33725.833333333336,35552.872245794424,34777.41870110281,775.4535446916126,127.57045703759995,647.8830876540126,70.52238805970148,38884.937629533284,2404.9688147666384,29265.062370466723,96.62162162162164,84.3849568065947,74.85663875854004
20110411,39700,41350,38900,39900,3596894,1125207,40810930,2011.3179758556325,2407.9296086057,2428.085665704579,3386.314265622081,3867.3898165371916,37640.0,35725.0,34620.0,35900.833333333336,33822.916666666664,36221.66113123408,35156.8838649414,1064.77726629268,315.0118188886462,749.7654474040338,68.77470355731225,39476.17133140916,2428.085665704579,29763.82866859084,83.52272727272727,84.09754696197224,77.93694149301743
20110412,39800,40750,38400,39600,2423285,526244,40689460,1310.57239403247,2487.594219321149,2316.5855801157118,3409.4643600164354,3872.2926025805455,38670.0,36375.0,35142.5,35928.333333333336,33915.0,36741.40557269924,35486.01538212736,1255.390190571874,503.087493225316,752.302697346558,70.16129032258064,39775.671160231424,2316.5855801157118,30509.328839768576,80.11363636363636,82.76957676252694,79.54781991618728
20110413,39300,41050,37900,40800,3569177,654547,40059439,1178.9826122551594,2719.875916287359,2483.418762512688,3450.223322079641,3893.7963480387652,39450.0,37005.0,35597.5,35965.833333333336,34015.0,37365.80471547938,35879.656943607886,1486.1477718714887,699.6995489545708,786.4482229169179,70.7509881422925,40564.337525025374,2483.418762512688,30630.662474974622,93.75,86.42971784168462,81.84178589135307
20110414,41000,41700,40200,41000,2257189,570931,39722939,583.0951894845299,2763.602721087096,2675.596896021531,3475.7743941298822,3919.8678407427087,40200.0,37700.0,35992.5,35985.833333333336,34113.333333333336,37924.91168241848,36258.95327641459,1665.9584060038903,892.9513203644507,773.0070856394397,71.20622568093384,41343.693792043065,2675.596896021531,30641.30620795694,91.81286549707602,88.22410039348176,83.9692240587293
