date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,51700,52700,51000,51300,327891,-13051,4382514,807.7128202523468,1747.061819169545,4687.203323944887,3492.565914434037,3963.907916718333,51290.0,50005.0,45775.0,43070.0,40754.16666666666,49050.07950572055,46279.65106878916,2770.4284369313896,2162.114293084337,608.314143847053,79.44444444444444,55149.406647889766,4687.203323944887,36400.59335211023,77.27272727272727,82.35613925793368,84.03798188625399
20110404,51400,51400,48200,49250,930026,-191211,4297423,1027.4239631233058,1598.0926130859875,4527.733290510827,3564.784939749725,3928.190294913881,51170.0,50160.0,46252.5,43215.0,40909.583333333336,49080.836504859246,46499.68943776957,2581.147067089681,2245.9208478854475,335.226219204234,70.43701799485862,55307.966581021654,4527.733290510827,37197.033418978346,48.0,70.90409283862246,79.66001887037682
20110405,49600,52900,49500,52600,575757,62408,4374943,1097.9981785048644,1588.2065356873456,4494.174006422092,3759.522262055201,3957.1383283883392,51230.0,50610.0,46880.0,43385.833333333336,41092.5,49622.246273622375,46951.588106477044,2670.658167145339,2330.868311737459,339.78985540787966,72.1549636803874,55868.34801284419,4494.174006422092,37891.65198715581,86.1271676300578,75.97845110243424,78.43282961439596
20110406,52600,55000,51100,51800,904955,-74838,4304785,1122.3190277278559,1063.202708800161,4225.028846055374,3907.037365091608,3978.323885444731,51330.0,51090.0,47522.5,43545.833333333336,41261.25,49957.28530859628,47310.747251784785,2646.5380568114924,2394.0022607522856,252.53579605920692,66.751269035533,55972.55769211075,4225.028846055374,39072.44230788925,61.212121212121204,71.05634113899656,75.97400012259617
20110407,52500,52900,51500,52000,263381,-2879,4308558,1148.216007552586,1096.5400129498241,3977.966660242391,4052.185538556772,4042.085352025069,51390.0,51190.0,48112.5,43700.833333333336,41410.41666666666,50271.54910739011,47658.115000038495,2613.434107351612,2437.888630072162,175.54547727944959,66.23711340206185,56068.43332048479,3977.966660242391,40156.56667951522,63.63636363636363,68.58301530478558,73.5103385166593
20110408,52700,54900,52400,54300,591813,121714,4288722,1628.0049139974976,1331.8783728253868,3756.470251446163,4261.235068094141,4156.184627723161,51990.0,51640.0,48817.5,43915.833333333336,41577.083333333336,50891.31078337037,48150.12706238959,2741.1837209807777,2498.547648253897,242.63607272688068,66.751269035533,56330.44050289232,3756.470251446163,41304.55949710767,90.66666666666666,75.94423242541261,74.32163648624373
20110411,54900,55700,53700,54700,432315,48827,4214988,1195.6588142108099,1467.8640945264654,3472.257010936835,4471.460114498984,4257.603900343749,53080.0,52125.0,49517.5,44126.66666666666,41754.16666666666,51477.26297069946,48635.321627857455,2841.9413428420085,2567.2263871715304,274.71495567047805,66.751269035533,56462.01402187367,3472.257010936835,42572.98597812633,86.66666666666669,79.5183771724973,76.05388338166159
20110412,54700,54700,51900,52200,505665,-125385,4149200,1237.739875741264,1466.9781866135572,2956.851154522324,4581.552381259207,4287.151164137644,53000.0,52115.0,50062.5,44293.33333333334,41913.75,51588.45328292449,48899.38134748661,2689.071935437889,2591.5954968248057,97.47643861308323,62.32227488151658,55976.202309044646,2956.851154522324,44148.79769095536,53.33333333333334,70.79002922610931,74.29926532981085
20110413,51600,54500,51600,54200,499404,-26359,4230485,1140.876855756133,1560.841119396846,2669.0354062844503,4736.672750993009,4351.6279680393545,53480.0,52405.0,50600.0,44507.5,42090.833333333336,51990.22970101234,49292.03280458161,2698.1968964307307,2612.9157767459924,85.28111968473831,58.37696335078535,55938.0708125689,2669.0354062844503,45261.9291874311,80.0,73.86001948407288,74.15285004789818
20110414,54000,57200,53500,56600,611438,59611,4333555,1401.427843308388,1976.4172130397974,2672.236890696631,4961.1447911634805,4490.415642108088,54400.0,52895.0,51170.0,44765.83333333334,42275.833333333336,52699.425131739714,49833.38035238575,2866.044779353957,2663.541577267589,202.5032020863673,66.7487684729064,56514.47378139326,2672.236890696631,45825.52621860674,93.33333333333331,80.35112410049305,76.21894139876314
