date,open,high,low,close,volume,korcom,forvol,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120,EMAFast,EMASlow,MACD,MACDSignal,MACDiff,RSI,upper_bb,mid_bb,lower_bb,fast_k,slow_k,slow_d
20110401,82000,89900,81700,89900,7660,-1781,965981,3566.847347448444,3251.784125676243,2681.3196377903164,6913.423938654058,6395.0475087280465,82840.0,80930.0,79955.0,86141.66666666669,90055.83333333331,81642.6788850016,81557.67255075795,85.00633424364787,-1222.6914746772607,1307.6978089209085,100.0,85317.63927558063,2681.3196377903164,74592.36072441937,100.0,90.35614502658257,78.84835939452215
20110404,89200,89200,86500,87000,3626,-2517,965865,3679.8913027425147,3558.8762271256373,3063.4294507953005,6866.354968653674,6399.661232353537,84120.0,81820.0,80380.0,86051.66666666669,90018.33333333331,82466.8821339665,81960.83086081564,506.0512731508644,-876.9429251114655,1382.9941982623295,80.4054054054054,86506.85890159059,3063.4294507953005,74253.14109840941,76.22950819672131,85.64726608329549,81.11466162411325
20110405,86200,92800,86200,91900,6197,-2813,966785,4249.894116328076,4431.579853731625,3962.8398907853943,6857.387541103996,6398.576013457987,86380.0,83190.0,80930.0,86041.66666666669,90015.0,83918.13103718353,82697.10440889766,1221.0266282858647,-457.34901443183423,1678.375642717699,85.27918781725889,88855.67978157078,3962.8398907853943,73004.32021842923,94.0,88.431510722197,83.5536113234745
20110406,92900,92900,90100,90700,940,-371,966685,3540.056496724311,4607.211738134032,4499.941666288574,6821.265767192046,6395.160876701133,88300.0,84440.0,81395.0,86000.0,90000.83333333331,84961.49549345791,83289.94041450339,1671.5550789545237,-31.56819575442867,1703.1232747089514,80.38277511961721,90394.88333257717,4499.941666288574,72395.11666742284,85.13513513513513,87.33271885984304,84.81331383559734
20110407,90700,90700,88600,89400,1875,-1377,966592,1626.5300489077965,4564.164764773508,4822.924424039837,6764.226982195828,6393.907690571978,89780.0,85380.0,81820.0,85930.0,89983.33333333331,85644.34234087102,83742.55786847147,1901.7844723995368,355.1023378764618,1546.6821345230746,75.67567567567566,91465.84884807967,4822.924424039837,72174.15115192032,76.19047619047619,83.61863797005408,84.41508854708292
20110408,89400,89400,87900,88900,1760,-316,966653,1660.6023003717658,4370.000000000001,4978.29288009454,6679.113380947727,6390.135138111967,89580.0,86210.0,82360.0,85833.33333333331,89952.5,86145.21275012466,84124.60660005965,2020.6061500650103,688.2031003142386,1332.4030497507715,73.89380530973452,92316.58576018907,4978.29288009454,72403.41423981093,72.78911564625852,80.00879719545556,82.94632476320712
20110411,88900,89000,87800,88000,851,-255,966697,1373.1715115017498,3965.1607785813694,5017.310036264452,6585.288950042735,6390.316839215053,89780.0,86950.0,82860.0,85721.66666666669,89920.83333333331,86430.56463479651,84411.68389676628,2018.880738030217,954.3386278574773,1064.5421101727395,70.94017094017093,92894.62007252892,5017.310036264452,72825.37992747109,62.01550387596899,74.0110327556267,79.96789409401366
20110412,88000,88100,87500,88000,2705,-578,966782,1005.9821071967433,3354.534244869176,5006.335985528737,6514.274070582696,6387.191555936155,89000.0,87690.0,83360.0,85630.0,89880.83333333331,86672.01622949733,84677.49462223465,1994.5216072626936,1162.3752237385474,832.1463835241461,70.94017094017093,93372.67197105748,5006.335985528737,73347.32802894253,61.71875,69.9136051704178,76.61646445281505
20110413,88000,88000,87500,87600,591,-84,966782,664.529909033446,2547.2337937456805,4929.036416988618,6438.827317316532,6387.55033683144,88380.0,88340.0,83840.0,85531.66666666669,89844.16666666669,86814.78296344791,84893.98369080848,1920.7992726394439,1314.0600335187426,606.7392391207018,67.27272727272727,93698.07283397725,4929.036416988618,73981.92716602277,58.59375,66.14032011361186,73.12441633974731
20110414,89400,89400,87400,87600,12427,-6826,966719,474.97368348151673,1486.6068747318545,4802.770034053264,6380.739246618114,6386.449141650531,88020.0,88900.0,84320.0,85450.0,89804.16666666669,86935.58558447532,85094.43550649495,1841.1500779803753,1419.4780424110775,421.6720355692978,66.35514018691589,93925.54006810652,4802.770034053264,74714.45993189348,57.25806451612904,63.17956824778425,69.80946697575963
