day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,18050,18300,17300,17650,-250,193489,1576352,-20523,8.81,-1038,17650,17650,17550,17550,-100,806
20210322,17900,18550,17600,17900,350,311527,1596875,-42398,8.92,-36940,17950,18000,17950,17950,50,957
20210319,17300,17850,17100,17550,150,267281,1639273,-66393,9.16,6499,17550,17650,17550,17600,50,924
20210318,16500,17800,16400,17700,1100,530880,1705666,3305,9.53,29833,17700,17750,17500,17500,-200,6652
20210317,16500,16650,15950,16600,200,176657,1702361,-9637,9.51,-5961,16600,16600,16500,16500,-100,259
20210316,16800,16850,16250,16400,100,235702,1711998,-25473,9.56,-1484,16400,16500,16400,16450,50,587
20210315,15850,16600,15800,16500,500,266317,1737471,-46738,9.71,12319,16500,16650,16500,16650,150,1564
20210312,15250,16050,15200,16000,800,395678,1784209,-47503,9.97,-980,16050,16050,15850,15850,-150,4878
20210311,14550,15350,14550,15200,650,214206,1831712,-11122,10.23,7879,15100,15250,15100,15250,50,1261
20210310,15050,15100,14350,14550,250,168996,1842834,-31359,10.3,2467,14500,14550,14500,14550,0,394
20210309,14600,15000,14050,14800,100,301964,1874193,70135,10.47,-31286,14800,14900,14750,14900,100,1283
20210308,15450,15550,14700,14700,700,190137,1804058,-11934,10.08,-222,14700,14700,14600,14600,-100,1398
20210305,15450,15650,14950,15400,350,302886,1815992,63,10.15,-64360,15350,15350,15250,15350,-50,2769
20210304,15700,16000,15350,15750,100,426129,1815929,-96386,10.14,-3518,15750,15800,15700,15700,-50,1344
20210303,15800,16300,15650,15850,50,381354,1912315,-51124,10.68,-1210,15850,15850,15700,15800,-50,4449
20210302,16150,16850,15550,15800,100,894895,1963439,-56985,10.97,11131,15800,15800,15700,15700,-100,1535
20210226,16350,16600,15500,15700,1350,565614,2020424,-79224,11.29,-70730,15700,15800,15700,15800,100,9065
