day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20091019,40100,43100,40100,42450,2350,3654021,1481437,-280800,3.45,-438800,42500,42700,42500,42700,250,2538
20091020,42850,43200,41500,43000,550,1023750,1773267,291830,4.12,-85169,43050,43050,43000,43000,0,1365
20091021,43150,44650,43000,43950,950,1072252,1892677,119410,4.4,-243353,43950,43950,43950,43950,0,7352
20091022,44000,44400,42950,43300,650,308393,1919497,26820,4.46,9012,43400,43400,43300,43300,0,8
20091023,43450,43550,42800,42800,500,203419,1938327,18830,4.51,-26901,42800,42800,42750,42750,-50,202
20091026,42500,42950,41850,42700,100,221696,1962447,24120,4.56,28053,42800,42800,42700,42700,0,128
20091027,42700,43700,42350,43500,800,246122,1981857,19410,4.61,3550,44000,44000,43550,43600,100,438
20091028,43700,44000,43000,43450,50,288794,2018227,36370,4.69,1438,43450,43500,43450,43450,0,139
20091029,42800,43700,42050,43350,100,160863,2028775,10548,4.72,11410,43400,43550,43400,43550,200,17
20091030,43900,43900,43450,43600,250,146669,2028825,50,4.72,35334,43200,43500,43200,43500,-100,124
20091102,42650,43500,42650,43300,300,162229,2059505,30680,4.79,32793,43400,43500,43400,43400,100,44
20091103,43500,43650,43000,43650,350,146035,2058205,-1300,4.79,39405,43700,43700,43450,43450,-200,201
20091104,43800,44250,43700,44250,600,235042,2060521,2316,4.79,-28796,44000,44100,44000,44050,-200,144
20091105,44150,44150,43400,44000,250,105594,2055811,-4710,4.78,25236,43950,43950,43950,43950,-50,3
20091106,44000,44200,43500,43500,500,91914,2051101,-4710,4.77,14410,43500,43500,43500,43500,0,44
20091109,43200,43300,42550,42650,850,192923,2051341,240,4.77,16549,42600,42650,42600,42650,0,173
20091110,42650,42850,42050,42400,250,211630,2012591,-38750,4.68,65316,42400,42500,42400,42500,100,152
20091111,42500,42500,41900,42250,150,177229,2011131,-1460,4.68,24813,42350,42350,42250,42350,100,35
20091112,42450,42650,42250,42250,0,253304,2010291,-840,4.68,-22279,42250,42250,42250,42250,0,104
20091113,42200,42450,41500,41900,350,147561,2014691,4400,4.69,23470,41900,41900,41900,41900,0,60
20091116,42000,42200,41550,41950,50,163216,1999531,-15160,4.65,33058,42000,42350,42000,42100,150,47
20091117,42050,42300,41900,41950,0,122350,2027531,28000,4.72,-24040,41950,41950,41850,41850,-100,30
20091118,41650,42700,41550,42250,300,156338,2025351,-2180,4.71,10878,42600,42600,42200,42200,-50,215
20091119,42000,42100,40550,41600,650,322405,2042161,16810,4.75,-60360,41600,41600,41600,41600,0,175
20091120,41200,41700,41050,41300,300,145612,2042191,30,4.75,396,41300,41300,41300,41300,0,9
20091123,41300,41300,40700,41000,300,137117,2042041,-150,4.75,-2784,41000,41000,41000,41000,0,861
20091124,41050,42250,40950,42000,1000,233157,2066631,24590,4.8,-28560,41500,41850,41500,41850,-150,12
20091125,41800,42050,41300,41800,200,95462,2112811,46180,4.91,-18681,41800,41800,41800,41800,0,0
20091126,42000,42400,41300,41300,500,108464,2130921,18110,4.96,-21428,41400,41400,41400,41400,100,190
20091127,41100,41750,40500,40700,600,94732,2132001,1080,4.96,940,40500,40700,40500,40700,0,76
20091130,40800,41250,40250,40650,50,114156,2130331,-1670,4.95,-24907,40650,40650,40650,40650,0,3
20091201,40650,40850,40400,40550,100,100671,2129651,-680,4.95,1332,40550,40550,40550,40550,0,0
20091202,40800,40800,40100,40450,100,132569,2129251,-400,4.95,-22633,40450,40450,40400,40450,0,111
20091203,40600,42250,40500,41700,1250,389514,2227581,98330,5.18,-12522,41700,41700,41700,41700,0,112
20091204,41450,42050,41250,41750,50,234839,2267251,39670,5.27,-42746,41750,41750,41750,41750,0,6
20091207,41750,41750,41200,41500,250,111457,2308951,41700,5.37,-34639,41750,41750,41750,41750,250,3
20091208,41500,41500,40950,41100,400,93456,2343611,34660,5.45,-24912,41100,41100,41100,41100,0,0
20091209,41100,41100,40550,41000,100,164822,2366634,23023,5.5,-55550,41000,41000,41000,41000,0,175
20091210,41000,41100,40500,40650,350,94538,2361904,-4730,5.49,-14612,40650,40650,40650,40650,0,1
20091211,40600,41450,40450,41250,600,136194,2407554,45650,5.6,-21670,41250,41300,41250,41300,50,24
20091214,41500,41500,40800,40850,400,80604,2412654,5100,5.61,590,40850,40850,40850,40850,0,270
20091215,41250,41750,40850,41700,850,130429,2456474,43820,5.71,880,41550,41650,41550,41650,-50,15
20091216,42100,42100,41100,41250,450,69139,2456304,-170,5.71,-7904,41300,41300,41250,41250,0,10
20091217,41400,41400,40700,40700,550,118617,2463784,7480,5.73,-49451,40800,40800,40800,40800,100,10
20091218,40600,41550,40500,41500,800,158512,2469404,5620,5.74,4890,41050,41150,41050,41150,-350,138
20091221,41400,41750,41200,41500,0,195346,2496604,27200,5.81,-2530,41500,41550,41500,41550,50,12
20091222,41500,41850,41000,41700,200,133450,2497374,770,5.81,30597,41700,41700,41700,41700,0,95
20091223,41800,41900,41400,41400,300,77664,2502824,5450,5.82,-6157,42000,42000,41400,41400,0,9
20091224,41200,41500,41150,41300,100,105697,2498794,-4030,5.81,13443,41300,41300,41300,41300,0,2
20091228,41600,41750,41000,41550,250,162514,2501954,3160,5.82,43627,41550,41550,41550,41550,0,1
20091229,40900,40900,40000,40000,1550,249592,2524824,22870,5.87,-150750,40000,40000,40000,40000,0,1048
20091230,40200,40550,39800,39800,200,143231,2532454,7630,5.89,18242,39850,39850,39850,39850,50,11
20100104,40100,40300,39600,39950,150,100021,2535384,2930,5.9,-2273,39800,39800,39800,39800,-150,6
20100105,39900,40200,39650,40200,250,116732,2530954,-4430,5.89,33893,40200,40200,40000,40000,-200,39
20100106,40200,40200,39150,39150,1050,193081,2526454,-4500,5.88,-54563,39250,39250,39150,39150,0,389
20100107,39650,39650,37500,37600,1550,354686,2480744,-45710,5.77,-101617,37600,37800,37600,37800,200,32
20100108,37700,38100,36900,36900,700,210028,2473109,-7650,5.75,-68478,37300,37300,36900,36900,0,451
20100111,36900,37300,36600,37300,400,117544,2465239,-7870,5.73,-22083,37350,37350,37350,37350,50,118
20100112,36950,38000,36950,37250,50,135085,2456249,-8990,5.71,-32800,37250,37250,37250,37250,0,11
20100113,37250,37950,37000,37700,450,69886,2452539,-3710,5.7,4740,37700,37750,37700,37700,0,723
20100114,37700,38000,37500,37800,100,75760,2454829,2290,5.71,21450,37800,37800,37800,37800,0,13
20100115,37800,38000,37400,37650,150,102394,2457529,2700,5.72,230,37750,37750,37650,37650,0,6
20100118,37600,37650,37150,37600,50,90677,2478589,21060,5.76,730,37600,37600,37600,37600,0,10
20100119,37700,37950,37550,37800,200,84740,2491019,12430,5.79,626,37650,37800,37650,37800,0,6
20100120,38000,38550,37850,38150,350,123018,2507529,16510,5.83,-13490,38250,38250,38150,38150,0,15
20100121,38400,38750,38150,38650,500,94639,2508549,1020,5.83,9547,38600,38600,38550,38550,-100,135
20100122,38550,38550,37850,38300,350,87680,2538379,29830,5.9,5890,38350,38400,38300,38300,0,323
20100125,37800,38300,37700,38050,250,46606,2545059,6680,5.92,11986,38000,38000,38000,38000,-50,29
20100126,38250,38300,37950,38100,50,71606,2563179,18120,5.96,2570,38100,38100,38100,38100,0,40
20100127,38100,38400,37850,37900,200,47917,2588409,25230,6.02,-840,37900,37900,37900,37900,0,19
20100128,37900,38400,37500,37900,0,77479,2611419,23010,6.07,720,37900,37900,37900,37900,0,0
20100129,37700,38100,37500,38050,150,84638,2654989,43570,6.18,-15240,38050,38050,37900,38050,0,32
20100201,37700,38350,37700,38100,50,45244,2665369,10380,6.2,-3324,38100,38100,38100,38100,0,17
