day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,9720,9810,9530,9580,-140,125018,137123,0,0.68,0,0,0,0,0,0,0
20210325,9790,10100,9700,9720,90,170205,137123,3519,0.68,292,9720,9790,9720,9740,20,495
20210324,9900,9950,9600,9810,80,199454,133604,8425,0.67,311,9810,9810,9750,9750,-60,961
20210323,10150,10350,9880,9890,360,210327,125179,-7864,0.62,19220,9900,9900,9900,9900,10,1302
20210322,10400,10400,10050,10250,50,93662,133043,6781,0.66,-1,10250,10250,10150,10250,0,340
20210319,10200,10350,10100,10200,250,115585,126262,2609,0.63,-8829,10150,10250,10150,10250,50,1418
20210318,10600,10650,10350,10450,200,99062,123653,-7754,0.62,-5880,10450,10450,10300,10350,-100,5304
20210317,10450,10650,10200,10650,300,158374,131407,2814,0.66,-4154,10600,10600,10550,10600,-50,1179
20210316,10350,10450,10200,10350,100,96212,128593,-7606,0.64,-1201,10350,10350,10300,10300,-50,461
20210315,10600,10600,10050,10250,450,291121,136199,11919,0.68,5659,10250,10300,10250,10300,50,2068
20210312,10750,10800,10450,10700,0,201029,124280,-585,0.62,7450,10700,10700,10550,10600,-100,3005
20210311,10650,10750,10350,10700,200,214764,124865,-3624,0.62,-711,10600,10650,10550,10550,-150,2652
20210310,10900,11050,10500,10500,550,357843,128489,6230,0.64,-1806,10500,10550,10450,10500,0,4697
20210309,10750,11300,10550,11050,300,799206,122259,7697,0.61,-754,10950,11000,10950,11000,-50,4271
20210308,10950,11600,10600,10750,400,1360307,114562,-1868,0.57,-20034,10800,10800,10650,10750,0,5855
20210305,10350,11250,10100,10350,300,897026,116430,-18170,0.57,6060,10350,10400,10350,10400,50,2829
20210304,10800,11700,10350,10650,350,1285655,134600,-92876,0.67,-1345,10650,10650,10500,10600,-50,4611
20210303,9650,11000,9650,11000,1270,1052663,227476,99611,1.14,6628,10950,11000,10900,11000,0,14725
20210302,10300,10450,9680,9730,240,321451,127865,-11684,0.64,-7780,9730,9730,9720,9730,0,450
20210226,9550,9970,9470,9970,120,299434,139549,-11153,0.7,-856,9960,10100,9960,10100,130,6821
20210225,9580,9880,9490,9850,470,397807,150702,35917,0.75,-17411,9850,9880,9840,9880,30,3363
20210224,10200,10350,9300,9380,870,842671,114785,-36920,0.57,42141,9410,9470,9380,9470,90,5472
20210223,10300,11100,10050,10250,50,1829984,151705,-50322,0.76,38816,10300,10300,10100,10100,-150,14059
20210222,9470,10650,9360,10300,920,2459130,202027,68956,1.01,253259,10600,10600,10300,10300,0,42051
20210219,9780,9900,9240,9380,180,1110335,133071,-32978,0.66,82489,9410,9500,9410,9450,70,5600
20210218,9180,9340,9130,9200,10,127531,166049,-1563,0.83,0,9200,9230,9200,9200,0,519
20210217,9130,9290,9010,9210,80,132668,167612,23701,0.84,39,9210,9220,9200,9220,10,1660
20210216,9220,9220,9050,9130,30,61896,143911,8669,0.72,0,9130,9130,9090,9100,-30,375
20210215,8990,9400,8950,9100,110,145470,135242,1465,0.68,-22965,9100,9120,9100,9120,20,222
20210210,8900,9060,8750,8990,80,109090,133777,5025,0.67,-26081,8990,9010,8990,9010,20,845
20210209,9050,9140,8900,8910,160,96084,128752,-1161,0.64,-23389,8910,8910,8880,8900,-10,1733
20210208,9260,9300,8900,9070,180,102809,129913,5842,0.65,1014,9070,9100,9070,9080,10,936
20210205,9470,9510,9220,9250,240,312404,124071,-30227,0.62,949,9320,9320,9210,9210,-40,3039
20210204,9000,9490,8830,9490,480,414740,154298,-36905,0.77,-1407,9570,9850,9520,9520,30,65668
20210203,9140,9190,8950,9010,110,168538,191203,-21354,0.95,233,9010,9060,9010,9010,0,1576
20210202,8570,9190,8560,9120,570,410563,212557,93552,1.06,70183,9120,9140,9120,9120,0,1305
20210201,8440,8600,8270,8550,100,100336,119005,3439,0.59,158,8560,8560,8560,8560,10,132
20210129,8950,8950,8290,8450,390,191054,115566,-8054,0.57,-611,8450,8450,8380,8380,-70,1111
20210128,9050,9050,8750,8840,240,212852,123620,-5000,0.62,897,8840,8870,8760,8760,-80,1116
20210127,9220,9630,8990,9080,80,662753,128620,-11201,0.64,-34462,9080,9090,9080,9090,10,1930
20210126,8980,9600,8960,9160,180,774720,139821,-3942,0.7,-37328,9160,9160,9140,9140,-20,4874
20210125,9360,9370,8930,8980,250,288787,143763,-54855,0.72,-40440,8960,8980,8960,8980,0,1974
20210122,8750,9270,8740,9230,470,584051,198618,60537,0.99,112506,9290,9320,9250,9310,80,10955
20210121,8590,8900,8590,8760,130,185230,138081,17385,0.69,-3,8770,8800,8770,8770,10,1243
20210120,8530,8800,8460,8630,100,119053,120696,4447,0.6,-1,8630,8630,8600,8600,-30,2540
20210119,8360,8570,8310,8530,170,51437,116249,2661,0.57,-3,8560,8560,8530,8560,30,51
20210118,8590,8620,8350,8360,280,95432,113588,-11660,0.57,66,8360,8360,8300,8360,0,1127
20210115,8880,8930,8630,8640,130,223452,125248,-3807,0.63,0,8640,8700,8640,8700,60,700
20210114,8530,8850,8530,8770,220,185826,129055,1810,0.64,-63,8960,8960,8850,8850,80,9435
20210113,8400,8630,8400,8550,150,92071,127245,-2577,0.64,-65,8550,8600,8550,8600,50,945
20210112,8280,8550,8100,8400,120,83549,129822,8329,0.65,62,8400,8400,8360,8360,-40,264
20210111,8520,8620,8200,8280,210,135984,121493,-6826,0.61,-233,8250,8250,8250,8250,-30,745
20210108,8640,8640,8380,8490,70,102698,128319,91,0.64,236,8490,8490,8480,8490,0,220
20210107,8570,8670,8520,8560,10,66988,128228,-4124,0.64,0,8560,8630,8560,8620,60,458
20210106,8570,8700,8500,8570,40,111665,132352,-2184,0.66,1,8560,8570,8540,8540,-30,2165
20210105,8600,8650,8500,8610,10,65169,134536,4390,0.67,0,8610,8610,8610,8610,0,510
20210104,8680,8730,8570,8600,90,72847,130146,-11136,0.65,-1,8690,8690,8600,8610,10,55
20201230,8350,8620,8340,8510,170,73486,141282,12213,0.71,-131,8510,8550,8510,8540,30,258
20201229,8220,8460,8220,8340,130,42233,129069,5609,0.64,-44,8340,8500,8340,8500,160,721
20201228,8190,8280,8050,8210,50,71122,123460,946,0.62,-701,8200,8210,8190,8190,-20,1292
20201224,8430,8520,7990,8260,90,102365,122514,-12507,0.61,-1115,8220,8270,8200,8270,10,944
20201223,8400,8830,8290,8350,20,135095,135021,4727,0.67,61,8340,8340,8320,8330,-20,2482
20201222,8800,8800,8340,8370,430,194721,130294,-14222,0.65,1314,8370,8410,8360,8410,40,2621
20201221,9060,9060,8650,8800,190,258927,144516,-790,0.72,-105,8800,8820,8800,8820,20,1998
20201218,9100,9260,8950,8990,110,235069,145306,4572,0.73,-803,8950,9000,8950,9000,10,1895
