day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,9970,10100,9260,9310,-570,14863431,14752896,-497927,6.8,-184175,9300,9300,9230,9230,-80,189349
20210322,9120,10200,8580,9880,1770,62580004,15249884,1402333,7.04,5804758,9930,9930,9840,9910,30,491242
20210319,8140,8180,8050,8110,100,1270395,13847551,142893,6.39,-85017,8120,8170,8120,8170,60,12035
20210318,8290,8320,8210,8210,30,1074497,13703486,-132531,6.33,74103,8200,8210,8200,8200,-10,23234
20210317,8300,8340,8200,8240,10,1200491,13833668,-179381,6.39,27104,8240,8260,8240,8250,10,14572
20210316,8170,8340,8090,8250,160,2645610,14011877,195377,6.46,360569,8250,8300,8250,8290,40,33508
20210315,8160,8160,8050,8090,20,1230119,13816500,-91390,6.38,57214,8110,8130,8090,8130,40,14823
20210312,8170,8200,8070,8110,130,2019172,13907890,103022,6.41,51561,8100,8110,8070,8070,-40,29986
20210311,7690,8220,7690,7980,300,6133231,13804868,1079758,6.37,-16489,8010,8050,8010,8050,70,42986
20210310,7870,7880,7680,7680,100,1246144,12731455,-93773,5.88,77917,7680,7680,7660,7670,-10,38208
20210309,7850,7900,7700,7780,80,1613536,12825228,-135586,5.92,144948,7770,7790,7750,7790,10,19248
20210308,7990,7990,7840,7860,30,1001662,12960814,-32961,6.0,944,7850,7850,7830,7830,-30,19250
20210305,7870,7900,7800,7890,70,1181065,12993775,-67029,6.01,-76522,7890,7890,7860,7870,-20,16889
20210304,7980,8040,7920,7960,90,1077605,13060804,-180521,6.04,-56831,7960,7990,7950,7970,10,16350
20210303,7910,8070,7850,8050,100,1129197,13241920,82422,6.13,132537,8060,8070,8060,8070,20,35781
20210302,7980,8020,7850,7950,90,1546529,13153058,57397,6.08,-96445,7940,7940,7910,7940,-10,8856
20210226,7810,7910,7770,7860,130,1796427,13095661,1289,6.06,-71001,7860,7870,7840,7850,-10,22737
20210225,7870,8000,7860,7990,190,1600818,13087932,120702,6.05,69539,8000,8060,8000,8040,50,68631
20210224,7970,8050,7760,7800,180,2312272,12967230,440482,6.0,-9221,7800,7810,7780,7800,0,48702
20210223,7970,8140,7920,7980,50,2006197,12526748,-12558,5.79,-53709,7980,7980,7960,7960,-20,33830
20210222,8170,8200,8010,8030,120,1978241,12536318,-81736,5.8,-106485,8030,8030,8010,8010,-20,81907
20210219,8150,8220,8000,8150,0,2645885,12618054,73839,5.84,-334107,8170,8170,8140,8150,0,41881
20210218,8190,8340,8150,8150,60,1843206,12541227,-210317,5.8,-12967,8140,8150,8140,8150,0,37617
20210217,8400,8420,8200,8210,150,2706286,12751544,-61249,5.91,-493037,8210,8220,8200,8200,-10,32809
20210216,8530,8550,8360,8360,150,2736440,12812793,-79140,5.93,-287015,8360,8360,8330,8340,-20,54565
20210215,8520,8620,8430,8510,20,2435171,12891933,-2545,5.97,165761,8510,8530,8510,8520,10,40613
