day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210325,10300,10550,10150,10550,150,187008,300934,3722,0.64,-52549,10550,10550,10550,10550,0,356
20210324,10650,10750,10350,10400,150,262241,297212,-30339,0.63,-1233,10400,10450,10400,10450,50,556
20210323,10500,10700,10150,10550,50,288475,327551,20411,0.69,-45650,10500,10600,10500,10600,50,1751
20210322,10550,10600,10450,10500,50,72661,307140,-2695,0.65,-18224,10550,10550,10500,10500,0,379
20210319,10300,10600,10300,10550,100,151952,309835,3249,0.66,-44825,10500,10550,10500,10550,0,185
20210318,10850,10950,10300,10450,350,361106,306586,39802,0.65,-32579,10450,10450,10350,10350,-100,1924
20210317,11000,11050,10750,10800,300,178369,266784,3536,0.56,-29551,10800,10850,10800,10800,0,74
20210316,11100,11200,11000,11100,50,76292,263248,-704,0.56,-765,11100,11100,11050,11100,0,92
20210315,11200,11250,11000,11150,50,55919,263952,-3703,0.56,-5191,11150,11150,11100,11150,0,90
20210312,11200,11300,11050,11200,0,93086,267655,-1678,0.57,6484,11200,11200,11100,11150,-50,648
20210311,10950,11250,10800,11200,250,124690,269333,-13705,0.57,-3431,11200,11200,11200,11200,0,1274
20210310,11000,11100,10750,10950,0,45873,283038,-12318,0.6,1616,10850,10950,10850,10950,0,13
20210309,11000,11150,10500,10950,50,184991,295356,-13048,0.62,16614,10950,10950,10950,10950,0,11
20210308,10800,11300,10700,11000,50,153660,308404,-24941,0.65,7777,11000,11100,11000,11050,50,3090
20210305,11100,11250,10700,10950,300,218948,333345,25155,0.7,-38395,10850,10850,10650,10700,-250,13717
20210304,11350,11600,11000,11250,250,124750,308190,-5332,0.65,-39409,11250,11250,11200,11250,0,1259
20210303,11400,11500,11150,11500,200,69580,313522,149,0.66,-967,11600,11600,11600,11600,100,2
20210302,11500,11600,11200,11300,0,141842,313373,-36462,0.66,1208,11350,11350,11300,11300,0,174
20210226,11150,11500,11000,11300,200,157103,349835,-39309,0.74,-490,11300,11300,11250,11250,-50,357
20210225,11300,11500,11000,11500,500,258483,389144,90664,0.82,5691,11500,11500,11400,11400,-100,1178
20210224,11700,11950,11000,11000,750,312285,298480,51337,0.63,158,11000,11050,11000,11000,0,6698
20210223,11700,11900,11300,11750,0,149990,247143,24195,0.52,-8833,11750,11750,11750,11750,0,0
20210222,12350,12450,11750,11750,700,202879,222948,12345,0.47,3121,11700,11750,11650,11750,0,3486
20210219,12600,12600,11950,12450,200,284104,210603,-23936,0.45,30500,12450,12450,12350,12450,0,1101
20210218,12750,12950,12350,12650,50,225395,234539,2601,0.5,5772,12550,12550,12550,12550,-100,619
20210217,12700,13000,12250,12700,0,329087,231938,-38202,0.49,40854,12700,13050,12700,12850,150,2152
20210216,12050,12900,12050,12700,700,699479,270140,42104,0.57,20547,12850,12850,12700,12700,0,1675
20210215,11200,12350,11100,12000,750,581101,228036,-11451,0.47,69213,12000,12050,11950,12050,50,1112
20210210,11450,11500,11100,11250,0,136029,239487,16659,0.51,3369,11300,11300,11250,11300,50,290
20210209,11350,11700,11200,11250,100,219332,222828,-1940,0.47,18974,11550,11550,11400,11450,200,3154
20210208,11200,11650,11200,11350,150,243886,224768,7276,0.47,2257,11350,11350,11250,11300,-50,2129
20210205,11600,11600,11200,11200,400,241553,217492,-31059,0.46,-37927,11200,11200,11200,11200,0,938
20210204,10600,12700,10500,11600,1000,1767376,248551,7271,0.53,36636,11600,11600,11550,11600,0,3268
20210203,10800,10800,10100,10600,50,219473,241280,-80597,0.51,-432,10600,10600,10600,10600,0,129
20210202,10600,10950,10500,10650,250,175158,321877,-18490,0.68,1634,10650,10650,10600,10650,0,354
20210201,10150,10450,9990,10400,200,83416,340367,-7666,0.72,221,10400,10400,10350,10400,0,542
20210129,10450,10500,10050,10200,100,157276,348033,-14864,0.74,669,10150,10250,10150,10200,0,280
20210128,10500,10750,10200,10300,550,237347,362897,8538,0.77,1054,10400,10400,10350,10350,50,1192
20210127,10900,10950,10600,10850,50,88392,354359,-12473,0.75,749,10800,10850,10800,10800,-50,119
20210126,11350,11350,10750,10900,500,243391,366832,-14037,0.78,586,10900,10900,10800,10900,0,2808
20210125,11400,11500,11100,11400,100,182845,380869,-21076,0.81,901,11400,11400,11300,11400,0,114
20210122,11200,11700,10900,11500,150,446807,401945,-14654,0.85,45105,11450,11500,11400,11500,0,956
20210121,10400,11650,10350,11350,1050,958184,416599,75623,0.88,58291,11450,11450,11400,11400,50,3617
20210120,10300,10300,10050,10300,0,69314,340976,-3925,0.72,2273,10300,10350,10300,10350,50,2739
20210119,10100,10350,10100,10300,200,81181,344901,6991,0.73,-1100,10300,10350,10300,10300,0,512
20210118,10200,10250,9990,10100,150,131280,337910,-501,0.71,731,10150,10150,10100,10100,0,538
20210115,10500,10550,10200,10250,250,180974,338411,-15589,0.72,-1361,10200,10300,10200,10300,50,2214
20210114,10450,10600,10350,10500,50,194730,354000,16446,0.75,-4944,10500,10550,10500,10500,0,1590
20210113,10400,10500,10300,10450,50,136610,337554,5012,0.71,344,10500,10500,10450,10450,0,150
20210112,10150,10500,10000,10400,300,287939,332542,-9132,0.7,6119,10350,10400,10300,10400,0,1213
20210111,10100,10400,9950,10100,460,1011472,341674,19504,0.72,-2011,10150,10150,10150,10150,50,749
20210108,9720,9790,9500,9640,40,261446,322170,-7866,0.68,-13099,9600,9640,9600,9640,0,20369
20210107,9460,9730,9420,9600,200,297643,330036,11850,0.7,864,9600,9650,9600,9620,20,670
20210106,9400,9520,9280,9400,50,268041,318186,26401,0.67,4897,9400,9410,9400,9410,10,2512
20210105,9340,9380,9240,9350,0,109324,291785,8091,0.62,681,9350,9350,9340,9350,0,15
20210104,9150,9380,9110,9350,300,234330,283694,21867,0.6,-2338,9350,9370,9330,9370,20,942
20201230,9030,9090,9000,9050,20,56580,261827,-1345,0.55,1470,9000,9040,9000,9040,-10,32
20201229,8980,9050,8930,9030,50,59111,263172,-5454,0.56,1116,9030,9050,9030,9050,20,3
20201228,8940,9100,8850,8980,80,101383,268626,7065,0.57,3759,9010,9010,9010,9010,30,1
