day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210329,2360,2585,2360,2565,175,6561608,2708187,978328,1.77,3339,2560,2560,2540,2555,-10,42601
20210326,2425,2445,2345,2390,25,4576134,1729859,-1080576,1.12,-113347,2390,2390,2385,2390,0,38651
20210325,2220,2365,2205,2365,145,6569014,2810435,1058680,1.83,108347,2380,2380,2365,2375,10,69923
20210324,2230,2415,2130,2220,5,13064935,1751755,-129884,1.14,-155697,2220,2220,2205,2215,-5,64599
20210323,1955,2230,1920,2225,270,15224414,1881639,1267022,1.23,155697,2245,2255,2240,2255,30,164830
20210322,1875,1985,1840,1955,120,6410776,614617,165843,0.4,0,1955,1965,1905,1905,-50,152746
20210319,1780,1860,1750,1835,25,3726181,448774,170966,0.28,0,1835,1840,1830,1835,0,22107
20210318,1870,1885,1800,1810,40,2757257,277808,12325,0.18,0,1815,1815,1800,1800,-10,51290
20210317,1865,1915,1825,1850,15,3005382,265483,-324525,0.17,-38094,1880,1880,1840,1845,-5,16497
20210316,1790,1915,1720,1865,45,5979547,590008,343058,0.38,38094,1870,1895,1870,1885,20,31937
20210315,1925,1950,1805,1820,115,7178233,246950,-138796,0.16,7107,1805,1820,1800,1805,-15,74046
20210312,1960,2005,1890,1935,10,4939192,385746,-14519,0.25,-84949,1930,1930,1895,1910,-25,82604
20210311,1760,1990,1760,1945,60,7524034,400265,211037,0.26,84949,1960,1965,1950,1950,5,40490
20210310,2000,2070,1795,1885,65,13564688,189228,-253179,0.11,-175423,1880,1880,1855,1855,-30,157598
20210309,1720,1950,1720,1950,270,18854231,442407,121382,0.28,49595,1955,1995,1955,1995,45,189276
20210308,1530,1695,1530,1680,175,12509867,321025,180959,0.21,40935,1680,1695,1675,1695,15,111595
20210305,1460,1545,1410,1505,105,16007403,140066,-153119,0.09,84893,1505,1530,1505,1530,25,86929
20210304,1870,1885,1390,1400,580,86496827,293185,107278,0.19,10000,1430,1440,1415,1440,40,590468
20210303,2140,2195,1790,1980,215,16869820,185907,-798,0.11,0,1980,1980,1965,1980,0,113481
20210302,2235,2255,2120,2195,35,7321753,186705,-72447,0.11,-57800,2195,2195,2160,2165,-30,123010
20210226,2140,2270,2115,2230,55,6923500,259152,-159364,0.17,-141064,2230,2230,2225,2225,-5,57520
20210225,1995,2190,1995,2175,160,11923242,418516,136140,0.27,59643,2180,2195,2180,2190,15,71347
20210224,2010,2060,1810,2015,10,11419683,282376,140411,0.18,82700,2000,2025,2000,2020,5,112918
20210223,1895,2080,1860,2005,110,21557282,141965,-145422,0.09,-239916,2005,2005,1980,1985,-20,131659
20210222,1745,1895,1720,1895,155,12914116,287387,98725,0.19,140808,1930,1980,1905,1915,20,291553
20210219,1460,1795,1430,1740,285,35874812,188662,18269,0.11,145629,1750,1760,1740,1750,10,105992
20210218,1505,1550,1355,1455,15,13764186,170393,-2822,0.11,-84782,1455,1455,1445,1450,-5,69844
20210217,1410,1515,1270,1440,60,24937475,173215,-50943,0.11,-167338,1440,1460,1440,1460,20,104481
20210216,1095,1420,1070,1380,280,35966285,224158,63311,0.15,137560,1380,1405,1380,1405,25,305900
20210215,1045,1135,1000,1100,50,21201667,160847,57551,0.1,-163261,1100,1100,1090,1090,-10,108057
20210210,968,1080,940,1050,144,36791428,103296,-39487,0.07,-94356,1060,1060,1050,1055,5,129944
20210209,689,950,682,906,164,37615044,142783,30885,0.09,372178,914,937,914,927,21,261409
20210208,780,792,732,742,37,3717981,111898,-212825,0.07,0,742,742,740,740,-2,6914
20210205,730,822,730,779,51,8094437,324723,-329595,0.21,0,779,779,774,777,-2,68670
20210204,806,806,720,728,78,6292536,654318,223928,0.43,0,727,729,727,729,1,99903
20210203,807,834,764,806,9,3004341,430390,148656,0.28,0,813,813,806,810,4,28805
20210202,829,847,811,815,14,2237163,281734,-78714,0.18,0,815,820,812,813,-2,18368
20210201,800,870,780,829,13,4819502,360448,70344,0.23,0,848,848,827,831,2,29457
20210129,995,998,703,816,177,45741191,290104,28431,0.19,0,814,814,800,809,-7,141239
