day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,41100,41700,41050,41400,650,646814,205363317,0,68.4,0,0,0,0,0,0,0
20210325,40350,41300,39950,40750,200,1651071,205307149,-417665,68.38,246077,40750,40850,40750,40750,0,1534
20210324,41200,41700,40400,40950,100,1502202,205724814,90990,68.52,-73049,40950,40950,40800,40900,-50,1014
20210323,41400,41800,41000,41050,750,1363918,205631072,-210062,68.48,91042,41050,41150,40950,40950,-100,3213
20210322,42150,42450,41600,41800,750,1213561,205839300,-282944,68.56,104378,41850,41900,41850,41850,50,1796
20210319,42500,42800,41600,42550,1000,2008537,206079492,312216,68.64,-136118,42450,42450,42250,42250,-300,2358
20210318,41300,42100,40550,41550,150,1879836,205708975,-83444,68.51,275700,41650,42000,41600,42000,450,16993
20210317,41800,42150,40850,41400,650,1347032,205773803,-57060,68.54,-75799,41400,41400,41250,41250,-150,1385
20210316,41400,42450,41300,42050,550,1303087,205828574,427492,68.55,42865,42050,42300,42050,42200,150,2035
20210315,41750,42400,41450,41500,100,1083807,205401082,182647,68.41,-188602,41550,41600,41400,41600,100,3726
20210312,40250,41700,40000,41600,650,1514983,205217540,708886,68.35,-137436,41600,42000,41600,42000,400,6697
20210311,40950,41700,40300,40950,250,2193552,204508654,336173,68.11,-78587,41050,41050,40900,40900,-50,4188
20210310,40700,40850,39550,40700,150,1771456,204184874,136965,68.01,-17629,40500,40700,40500,40650,-50,1917
20210309,40800,41250,40000,40850,900,3415606,204047909,408279,67.96,27191,40850,40850,40750,40800,-50,3215
20210308,39200,40300,38900,39950,1400,2810504,203639630,335952,67.83,393598,40050,40050,39800,39800,-150,4668
20210305,39100,40000,38300,38550,150,2917481,203303678,439375,67.71,-217863,38600,38600,38550,38600,50,2690
20210304,39000,39700,38550,38700,50,2397599,202863969,239027,67.57,-4669,38900,38900,38850,38900,200,2531
