day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19800104,2190,2190,2190,2190,0,0,0,0,0.0,0,0,0,0,0,0,0
19800105,2490,2490,2490,2490,300,0,0,0,0.0,0,0,0,0,0,0,0
19800107,2790,2790,2790,2790,300,0,0,0,0.0,0,0,0,0,0,0,0
19800108,3090,3090,3090,3090,300,0,0,0,0.0,0,0,0,0,0,0,0
19800109,3390,3390,3390,3390,300,0,0,0,0.0,0,0,0,0,0,0,0
19800110,3690,3690,3690,3690,300,0,0,0,0.0,0,0,0,0,0,0,0
19800111,3990,3990,3990,3990,300,0,0,0,0.0,0,0,0,0,0,0,0
19800112,4290,4290,4290,4290,300,0,0,0,0.0,0,0,0,0,0,0,0
19800114,4590,4590,4590,4590,300,0,0,0,0.0,0,0,0,0,0,0,0
19800115,4890,4890,4890,4890,300,0,0,0,0.0,0,0,0,0,0,0,0
19800116,5190,5190,5190,5190,300,0,0,0,0.0,0,0,0,0,0,0,0
19800117,5690,5690,5690,5690,500,0,0,0,0.0,0,0,0,0,0,0,0
19800118,5690,5690,5690,5690,0,0,0,0,0.0,0,0,0,0,0,0,0
19800119,5690,5690,5690,5690,0,0,0,0,0.0,0,0,0,0,0,0,0
19800121,6190,6190,6190,6190,500,20,0,0,0.0,0,0,0,0,0,0,0
19800122,6190,6190,6190,6190,0,0,0,0,0.0,0,0,0,0,0,0,0
19800123,6190,6200,6190,6200,10,50,0,0,0.0,0,0,0,0,0,0,0
19800124,6200,6200,6200,6200,0,0,0,0,0.0,0,0,0,0,0,0,0
19800125,6200,6200,6200,6200,0,0,0,0,0.0,0,0,0,0,0,0,0
19800126,6200,6200,6200,6200,0,0,0,0,0.0,0,0,0,0,0,0,0
19800128,6100,6100,6100,6100,100,0,0,0,0.0,0,0,0,0,0,0,0
19800129,6000,6000,6000,6000,100,60,0,0,0.0,0,0,0,0,0,0,0
19800130,6000,6000,6000,6000,0,0,0,0,0.0,0,0,0,0,0,0,0
19800131,6490,6490,6490,6490,490,0,0,0,0.0,0,0,0,0,0,0,0
