day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,24550,26900,24200,26850,2300,665267,3051467,57167,8.91,4292,26850,27000,26850,26900,50,8778
20210329,23350,24550,23150,24550,1050,272172,2994300,55094,8.74,-6201,24750,24750,24500,24500,-50,2559
20210326,23000,23700,22500,23500,500,182421,2939206,3743,8.58,-3510,23500,23500,23350,23400,-100,749
20210325,22950,23000,21950,23000,0,289303,2935463,871,8.57,-6550,22950,23000,22800,22800,-200,1401
20210324,23650,23700,22900,23000,850,286227,2934592,-6230,8.56,4976,23000,23000,22950,22950,-50,1889
20210323,24200,24750,23600,23850,250,262667,2940195,-42262,8.58,-3607,23500,23950,23500,23800,-50,7264
20210322,24200,24350,24000,24100,0,141832,2982457,-14045,8.69,7920,24100,24100,24100,24100,0,2881
20210319,24550,24550,23900,24100,750,254331,2996502,-43147,8.74,-11094,24200,24450,24150,24450,350,1948
20210318,24450,25950,24450,24850,450,332230,3039649,2010,8.87,5444,24850,24950,24750,24800,-50,1071
20210317,24600,25100,24000,24400,700,209688,3037639,-67258,8.86,-10221,24350,24350,24200,24200,-200,1064
20210316,24400,25300,23900,25100,1000,229710,3104897,78266,9.06,24670,25050,25250,25050,25100,0,1412
20210315,24650,25000,24000,24100,600,153267,3026631,-10759,8.83,-3822,24100,24150,24100,24150,50,780
20210312,24450,25150,24250,24700,250,141516,3037390,47135,8.86,218,24500,24750,24500,24700,0,911
20210311,24050,24500,23550,24450,650,149961,2990255,42006,8.73,-6370,24800,24800,24600,24650,200,1550
20210310,24700,25250,23800,23800,600,187091,2948165,-20565,8.59,-518,23800,23950,23800,23850,50,531
20210309,25050,25200,23900,24400,550,148042,2968730,5756,8.66,3937,24400,24500,24400,24500,100,742
20210308,24700,26500,24500,24950,350,212177,2962974,20916,8.64,1964,25350,25350,24650,24750,-200,1450
20210305,24700,25150,24300,24600,100,149114,2942058,-11105,8.59,-810,24650,24750,24600,24750,150,1294
20210304,24750,25200,24350,24500,700,147076,2953163,-25118,8.62,-11359,24500,25300,24500,25200,700,2913
20210303,24750,26100,24400,25200,400,155210,2978281,9181,8.69,13117,25300,25500,25300,25450,250,1162
20210302,24400,25900,24200,24800,700,218979,2969100,8845,8.66,7405,24800,24900,24750,24900,100,845
20210226,24650,24700,23700,24100,1000,309192,2960255,-9093,8.64,-37044,24200,24350,24200,24350,250,1943
20210225,25000,25200,24600,25100,550,173075,2969348,8449,8.67,18283,25150,25250,25150,25250,150,1201
20210224,25650,26100,24500,24550,900,328584,2960899,-8587,8.64,-13648,24600,24650,24600,24650,100,648
20210223,26600,26800,25150,25450,1150,283317,2969486,5754,8.67,-2036,25450,25650,25450,25650,200,2041
20210222,27050,27300,26550,26600,500,172125,2963732,7404,8.64,-10931,26600,26600,26450,26500,-100,1475
20210219,26800,27400,26450,27100,300,176197,2956328,-11044,8.63,-1356,27100,27150,27050,27050,-50,1003
20210218,27100,27400,26700,26800,600,217828,2967372,-28929,8.66,-5872,26800,27050,26700,26750,-50,1943
20210217,28050,28050,27250,27400,450,196932,2996301,-35337,8.74,-11296,27400,27550,27400,27400,0,832
20210216,29550,29550,27550,27850,1500,400659,3031638,-34009,8.85,-13453,27850,27900,27800,27850,0,3763
20210215,27300,29750,27300,29350,2050,386229,3065647,42739,8.95,21285,29400,29450,29400,29450,100,864
20210210,27500,27700,27000,27300,400,281512,3022908,-30856,8.82,1074,27350,27500,27300,27350,50,2080
20210209,28100,28800,27600,27700,950,273931,3053764,-22243,8.91,-4438,27700,27700,27300,27400,-300,8902
20210208,28300,29200,27800,28650,150,209101,3076007,-15209,8.98,-4065,28600,28600,28400,28500,-150,1392
20210205,29300,29550,28400,28800,400,262208,3091216,-84467,9.02,900,28800,28800,28600,28800,0,812
20210204,30500,30500,29000,29200,1300,349379,3175683,-65616,9.27,-18134,29350,29350,29200,29200,0,1605
20210203,31550,34700,30250,30500,900,1600632,3241299,15626,9.46,-4512,30550,30650,30500,30500,0,3092
20210202,29800,31700,28950,31400,1100,951436,3225673,375836,9.41,-9993,31600,31700,31400,31400,0,5893
20210201,25400,31150,24800,30300,4650,1422384,2849837,292687,8.32,16817,30200,30200,30000,30000,-300,12381
20210129,26500,26850,25500,25650,450,359081,2557150,7653,7.46,-18538,25700,25700,25450,25600,-50,3690
20210128,26500,27250,26050,26100,950,375180,2549497,-11730,7.43,-23723,26100,26100,25900,25900,-200,2849
20210127,28500,28750,26850,27050,1350,558170,2561227,-31099,7.47,-34362,27000,27050,26850,27000,-50,5985
20210126,29250,29500,28100,28400,850,466093,2592326,8352,7.57,-28469,28450,28600,28400,28400,0,3755
20210125,29150,29850,29150,29250,250,270083,2583974,-42915,7.54,15067,29350,29400,29300,29300,50,2733
20210122,30150,30200,29400,29500,750,317479,2626889,-45698,7.67,-17993,29450,29550,29450,29500,0,2091
20210121,31600,31800,30150,30250,350,534812,2672587,-81447,7.8,-28680,30250,30300,30200,30200,-50,5038
20210120,29450,30900,29400,30600,900,475328,2754034,91876,8.04,31872,30600,30750,30600,30700,100,6320
20210119,29200,31300,28700,29700,100,620438,2660734,4624,7.77,12833,29700,29700,29550,29700,0,3952
20210118,29450,30150,29000,29600,350,332671,2656110,5806,7.75,7619,29700,29700,29300,29350,-250,1703
20210115,30950,31400,29500,29950,450,411460,2650304,7970,7.72,-59179,29950,30000,29900,29900,-50,2453
20210114,29850,32450,29200,30400,1000,1017190,2642334,-72424,7.71,-12294,30500,30500,30400,30500,100,4278
20210113,30000,30100,29150,29400,600,419878,2714758,-98154,7.92,4326,29500,29500,29350,29350,-50,2359
20210112,29200,31950,29150,30000,200,1046767,2812912,-92334,8.21,-10124,29900,30100,29800,29850,-150,4462
20210111,29800,31250,28500,30200,400,576218,2169103,-10249,8.1,11994,30200,30300,30200,30300,100,2626
20210108,30050,30200,29000,29800,400,526777,2179352,111716,8.14,-9600,29900,29900,29700,29750,-50,2412
20210107,30700,31250,30150,30200,550,323647,2067636,-16391,7.72,-861,30200,30300,30200,30200,0,2652
20210106,30950,31750,30350,30750,150,320415,2084027,-74325,7.79,-40482,30800,30950,30550,30550,-200,2386
20210105,30900,31500,30050,30900,800,478176,2158352,10543,8.06,-23564,30900,31000,30900,31000,100,2883
20210104,32950,33300,31400,31700,1300,462861,2147809,-51084,8.01,-38696,31700,31700,31550,31650,-50,3539
20201230,33100,33750,32600,33000,100,328709,2198893,-220329,8.22,-9091,33000,33000,32700,32700,-300,2112
20201229,32200,33600,32150,33100,550,743928,2419222,114701,9.03,-43299,33100,33100,32900,32900,-200,3154
20201228,32200,32800,30250,32550,400,1016854,2304521,55868,8.61,132773,32550,32600,32350,32350,-200,5161
20201224,33000,33700,32100,32150,1050,412040,2248653,-101050,8.4,69743,32200,32200,32100,32150,0,1974
20201223,33500,35650,32600,33200,600,821132,2349703,144356,8.78,10556,33200,33400,33200,33300,100,4701
20201222,32850,35800,32600,33800,1000,1331441,2205347,172503,8.24,-41245,33850,33850,33500,33650,-150,6447
20201221,32000,33700,29650,32800,500,945299,2032844,42151,7.59,3291,32950,33050,32850,32900,100,3634
20201218,32300,33200,31800,32300,150,373028,1990693,-6922,7.43,-11597,32200,32200,32150,32150,-150,3657
20201217,31500,33800,31250,32150,350,676356,1997615,6093,7.46,12928,32100,32450,32100,32300,150,2834
20201216,33100,33950,31500,31800,550,810237,1991522,-161351,7.43,23865,31800,31850,31750,31750,-50,6253
20201215,38000,38000,32350,32350,5450,1708233,2152873,-152561,8.04,-16324,32650,33000,32650,32800,450,27784
20201214,35050,39600,34100,37800,2250,2734798,2305434,326735,8.61,-6856,38000,38000,37850,37900,100,9035
20201211,32100,36800,31700,35550,4400,4024284,1978699,438057,7.38,-30237,35800,36000,35350,35350,-200,21808
20201210,28900,31150,28500,31150,1400,852577,1540642,67031,5.76,72152,31800,32200,31700,31950,800,45168
20201209,30000,30400,29250,29750,150,523800,1473611,3247,5.51,2802,29900,29900,29000,29000,-750,13259
20201208,29000,30450,28500,29900,2100,1246549,1470364,133799,5.49,14257,30000,30250,30000,30250,350,12306
20201207,28000,28450,26600,27800,200,423384,1336565,-24565,4.99,-17096,27850,28150,27850,28050,250,5005
20201204,27700,29400,26900,28000,300,813437,1361130,-30951,5.09,-1911,28000,28000,27900,28000,0,2814
20201203,26150,28250,24850,27700,1450,1153168,1392081,-12549,5.2,-7857,27700,27700,27500,27700,0,3878
20201202,26550,26900,25500,26250,700,703771,1404630,-73649,5.25,-16495,26200,26200,26000,26200,-50,3179
20201201,27550,27850,26500,26950,250,368526,1478279,9048,5.52,-17463,27000,27000,26300,26300,-650,12830
20201130,28500,28700,27200,27200,1900,544441,1469231,-30766,5.49,-23474,27200,27350,27200,27300,100,5764
20201127,29750,29800,28500,29100,100,362573,1499997,40862,5.6,20184,29050,29200,29050,29100,0,2774
20201126,27850,30750,26550,29200,900,1296970,1459135,-10458,5.45,49099,29150,29150,28950,29050,-150,2542
20201125,31200,31250,27350,28300,2900,1447001,1469593,-38200,5.49,-15629,28300,28350,28250,28300,0,6324
20201124,32300,32650,30800,31200,2050,899019,1507793,-38909,5.63,-2927,31250,31300,31250,31250,50,3498
20201123,32750,35300,31100,33250,550,1855770,1546702,44528,5.78,-39225,33150,33150,32950,33000,-250,9013
20201120,31550,36500,30500,32700,2700,8873333,1502174,98550,5.61,62574,33100,33100,32700,32800,100,39169
20201119,23200,30000,22650,30000,6900,4127878,1403624,-22359,5.24,-4843,30000,30000,30000,30000,0,58804
20201118,21050,24100,20900,23100,1800,2004834,1425983,-74910,5.33,25513,23300,23300,23250,23250,150,13072
20201117,21400,21700,20450,21300,1300,1273942,1500893,79733,5.61,-17940,21250,21300,21150,21250,-50,6412
20201116,20350,21800,19700,20000,450,1535799,1421160,-113055,5.31,39991,20050,20900,20000,20850,850,63716
20201113,19300,21550,18800,20450,1950,2105225,1534215,-26886,5.73,-11389,20450,20450,20200,20350,-100,9280
20201112,21250,21300,19350,19700,700,1198339,1561101,-118004,5.83,55381,19700,19800,19700,19750,50,20041
20201111,20200,20400,19850,20400,300,696470,1679105,19412,6.27,3534,20500,21100,20450,21050,650,44297
20201110,20450,20950,19700,20100,150,626891,1659693,17012,6.2,-12121,20100,20150,20000,20150,50,4264
20201109,20100,20450,19600,20250,450,593778,1642681,96759,6.14,6501,20200,20350,20200,20300,50,4700
20201106,21350,21550,19750,19800,1800,1283675,1545922,-295916,5.78,-48575,19750,19900,19750,19850,50,11186
20201105,20350,21600,19950,21600,1600,1060316,1841838,88781,6.88,21509,21800,21800,21600,21700,100,14822
20201104,19150,20400,19050,20000,50,859817,1753057,190767,6.55,17320,20350,20350,20000,20000,0,8590
20201103,19500,23400,19500,19950,650,2486742,1562290,-181725,5.84,20374,19900,19950,19750,19900,-50,11803
20201102,18800,19450,18450,19300,800,452856,1744015,75482,6.51,11301,19450,19450,19250,19300,0,2870
20201030,20100,20100,18500,18500,1650,986077,1668533,41279,6.23,-13723,18500,18850,18500,18800,300,13801
20201029,19950,20950,19800,20150,150,692026,1627254,-62104,6.08,22937,20200,20200,20150,20200,50,3363
20201028,20000,20450,19700,20300,200,435126,1689358,28479,6.31,-1946,20150,20200,20050,20050,-250,7382
20201027,19150,20900,18700,20100,600,672638,1660879,75673,6.21,30710,20300,20300,20100,20200,100,3516
20201026,19950,20550,19250,19500,100,1144732,1585206,88403,5.92,2412,19500,19500,19200,19500,0,10605
20201023,20400,20750,19200,19400,1050,1003202,1496803,-31515,5.59,-3306,19300,19350,19150,19200,-200,24950
20201022,19450,21750,19200,20450,50,2095204,1528318,-13150,5.71,1581,20450,20450,20250,20450,0,10425
20201021,19800,22250,19450,20500,900,3532438,1541468,-58940,5.76,16878,20400,20500,19000,19000,-1500,134320
20201020,20450,20900,18200,19600,1950,5304930,1600408,86782,5.98,-90951,19750,19750,19500,19650,50,33014
20201019,26250,27150,21550,21550,9200,6990165,1513626,-42268,5.66,-58886,21550,21550,21550,21550,0,2924
20201016,31200,31600,30200,30750,500,446124,1555894,24309,5.81,-3465,30750,30750,30550,30650,-100,3268
20201015,32700,33300,31100,31250,1650,413768,1530770,-2251,5.72,-16673,31250,31250,30800,30800,-450,12061
20201014,34000,34100,32900,32900,1150,326798,1533021,-18566,5.73,-25009,32750,32850,32750,32850,-50,2681
20201013,34000,34800,33950,34050,150,268080,1550772,-9311,5.79,-7409,34050,34050,33900,34000,-50,2131
20201012,33800,34300,33550,33900,300,270366,1559268,11868,5.83,9464,33900,33950,33750,33800,-100,3619
20201008,35550,35550,34100,34200,1000,387267,1546748,-83567,5.78,-10567,34200,34200,33700,34000,-200,8279
20201007,33050,35600,32900,35200,1200,736469,1629500,112194,6.09,27391,35300,35400,35050,35200,0,7947
20201006,36000,36000,34000,34000,1650,726440,1516491,-7030,5.67,-6101,34000,34000,33750,33800,-200,15825
20201005,36350,37800,34750,35650,200,979344,1523195,-72152,5.69,11874,35700,35800,35700,35800,150,7335
20200929,33700,35450,33500,35450,2600,956053,1595347,-24492,5.96,2539,35600,35950,35600,35700,250,29219
20200928,32000,34700,31500,32850,1450,970121,1619839,-11247,6.05,19003,32850,33200,32800,33200,350,7640
