day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19800104,7000,7000,7000,7000,2000,300,0,0,0.0,0,0,0,0,0,0,0
19800105,6940,6940,6940,6940,60,0,0,0,0.0,0,0,0,0,0,0,0
19800107,6960,6970,6960,6970,30,180,0,0,0.0,0,0,0,0,0,0,0
19800108,7280,7280,7280,7280,310,150,0,0,0.0,0,0,0,0,0,0,0
19800109,7300,7300,7280,7280,0,400,0,0,0.0,0,0,0,0,0,0,0
19800110,7300,7300,7290,7300,20,900,0,0,0.0,0,0,0,0,0,0,0
19800111,7290,7350,7290,7310,10,530,0,0,0.0,0,0,0,0,0,0,0
19800112,7180,7180,7180,7180,130,200,0,0,0.0,0,0,0,0,0,0,0
19800114,7190,7250,7190,7190,10,1030,0,0,0.0,0,0,0,0,0,0,0
19800115,7000,7000,7000,7000,190,0,0,0,0.0,0,0,0,0,0,0,0
19800116,6950,6950,6940,6940,60,1230,0,0,0.0,0,0,0,0,0,0,0
19800117,6850,6850,6850,6850,90,260,0,0,0.0,0,0,0,0,0,0,0
19800118,6950,6950,6900,6900,50,520,0,0,0.0,0,0,0,0,0,0,0
19800119,6900,6900,6900,6900,0,100,0,0,0.0,0,0,0,0,0,0,0
19800121,6900,6910,6900,6900,0,320,0,0,0.0,0,0,0,0,0,0,0
19800122,6900,6900,6900,6900,0,500,0,0,0.0,0,0,0,0,0,0,0
19800123,6890,6890,6890,6890,10,0,0,0,0.0,0,0,0,0,0,0,0
19800124,6850,6850,6850,6850,40,130,0,0,0.0,0,0,0,0,0,0,0
19800125,6800,6800,6800,6800,50,10,0,0,0.0,0,0,0,0,0,0,0
19800126,6800,6800,6800,6800,0,150,0,0,0.0,0,0,0,0,0,0,0
19800128,6800,6850,6800,6850,50,240,0,0,0.0,0,0,0,0,0,0,0
19800129,6860,6860,6860,6860,10,50,0,0,0.0,0,0,0,0,0,0,0
19800130,6950,6950,6950,6950,90,0,0,0,0.0,0,0,0,0,0,0,0
19800131,7120,7300,7120,7300,350,150,0,0,0.0,0,0,0,0,0,0,0
19800201,7600,7600,7600,7600,300,1100,0,0,0.0,0,0,0,0,0,0,0
19800202,7600,7600,7600,7600,0,800,0,0,0.0,0,0,0,0,0,0,0
19800204,7310,7310,7310,7310,290,20,0,0,0.0,0,0,0,0,0,0,0
19800205,7310,7310,7310,7310,0,150,0,0,0.0,0,0,0,0,0,0,0
19800206,7250,7250,7250,7250,60,160,0,0,0.0,0,0,0,0,0,0,0
19800207,7180,7250,7180,7250,0,450,0,0,0.0,0,0,0,0,0,0,0
19800208,7260,7260,7260,7260,10,500,0,0,0.0,0,0,0,0,0,0,0
19800209,7210,7210,7210,7210,50,100,0,0,0.0,0,0,0,0,0,0,0
19800211,7210,7210,7210,7210,0,0,0,0,0.0,0,0,0,0,0,0,0
19800212,7210,7210,7200,7200,10,200,0,0,0.0,0,0,0,0,0,0,0
19800213,7300,7300,7200,7200,0,400,0,0,0.0,0,0,0,0,0,0,0
19800214,7200,7200,7200,7200,0,90,0,0,0.0,0,0,0,0,0,0,0
19800215,7220,7220,7200,7200,0,90,0,0,0.0,0,0,0,0,0,0,0
19800216,7200,7200,7200,7200,0,0,0,0,0.0,0,0,0,0,0,0,0
19800218,7200,7200,7200,7200,0,400,0,0,0.0,0,0,0,0,0,0,0
19800219,7300,7450,7300,7450,250,20,0,0,0.0,0,0,0,0,0,0,0
19800220,7000,7000,7000,7000,450,30,0,0,0.0,0,0,0,0,0,0,0
19800221,7020,7020,7020,7020,20,120,0,0,0.0,0,0,0,0,0,0,0
19800222,7100,7100,7100,7100,80,10,0,0,0.0,0,0,0,0,0,0,0
19800223,7200,7200,7200,7200,100,0,0,0,0.0,0,0,0,0,0,0,0
19800225,7300,7300,7200,7250,50,430,0,0,0.0,0,0,0,0,0,0,0
19800226,7200,7200,7110,7110,140,360,0,0,0.0,0,0,0,0,0,0,0
19800227,7100,7100,7010,7010,100,180,0,0,0.0,0,0,0,0,0,0,0
19800228,7010,7050,7010,7050,40,50,0,0,0.0,0,0,0,0,0,0,0
19800229,7050,7050,7050,7050,0,90,0,0,0.0,0,0,0,0,0,0,0
19800303,7060,7060,7060,7060,10,20,0,0,0.0,0,0,0,0,0,0,0
19800304,7110,7200,7110,7200,140,300,0,0,0.0,0,0,0,0,0,0,0
19800305,7490,7490,7490,7490,290,10,0,0,0.0,0,0,0,0,0,0,0
19800306,7490,7490,7490,7490,0,740,0,0,0.0,0,0,0,0,0,0,0
19800307,7510,7510,7510,7510,20,70,0,0,0.0,0,0,0,0,0,0,0
19800308,7550,7550,7550,7550,40,350,0,0,0.0,0,0,0,0,0,0,0
19800311,7600,7600,7600,7600,50,620,0,0,0.0,0,0,0,0,0,0,0
19800312,7600,7620,7600,7620,20,590,0,0,0.0,0,0,0,0,0,0,0
19800313,7620,7620,7600,7600,20,1550,0,0,0.0,0,0,0,0,0,0,0
19800314,7600,7600,7600,7600,0,1100,0,0,0.0,0,0,0,0,0,0,0
19800315,7610,7610,7610,7610,10,350,0,0,0.0,0,0,0,0,0,0,0
19800317,7620,7700,7620,7700,90,220,0,0,0.0,0,0,0,0,0,0,0
19800318,7630,7630,7620,7620,80,180,0,0,0.0,0,0,0,0,0,0,0
19800319,7650,7650,7630,7630,10,50,0,0,0.0,0,0,0,0,0,0,0
19800320,7630,7630,7630,7630,0,110,0,0,0.0,0,0,0,0,0,0,0
19800321,7650,7660,7650,7650,20,430,0,0,0.0,0,0,0,0,0,0,0
19800322,7660,7660,7660,7660,10,200,0,0,0.0,0,0,0,0,0,0,0
19800324,7660,7660,7660,7660,0,340,0,0,0.0,0,0,0,0,0,0,0
19800325,7700,7800,7700,7700,40,260,0,0,0.0,0,0,0,0,0,0,0
19800326,7700,7800,7700,7700,0,1090,0,0,0.0,0,0,0,0,0,0,0
19800327,7700,7700,7650,7700,0,1130,0,0,0.0,0,0,0,0,0,0,0
19800328,7650,7650,7650,7650,50,210,0,0,0.0,0,0,0,0,0,0,0
19800329,7650,7650,7600,7600,50,660,0,0,0.0,0,0,0,0,0,0,0
19800331,7600,7600,7520,7520,80,960,0,0,0.0,0,0,0,0,0,0,0
19800401,7500,7510,7500,7500,20,380,0,0,0.0,0,0,0,0,0,0,0
19800402,7500,7500,7450,7450,50,470,0,0,0.0,0,0,0,0,0,0,0
19800403,7450,7500,7450,7450,0,710,0,0,0.0,0,0,0,0,0,0,0
19800404,7500,7500,7450,7450,0,480,0,0,0.0,0,0,0,0,0,0,0
19800407,7500,7700,7500,7700,250,50,0,0,0.0,0,0,0,0,0,0,0
19800408,7900,7900,7800,7800,100,640,0,0,0.0,0,0,0,0,0,0,0
19800409,7820,7820,7820,7820,20,300,0,0,0.0,0,0,0,0,0,0,0
19800410,7700,7710,7700,7710,110,420,0,0,0.0,0,0,0,0,0,0,0
19800411,7700,7700,7700,7700,10,700,0,0,0.0,0,0,0,0,0,0,0
19800412,7700,7700,7700,7700,0,100,0,0,0.0,0,0,0,0,0,0,0
19800414,7700,7700,7700,7700,0,220,0,0,0.0,0,0,0,0,0,0,0
19800415,7680,7700,7670,7700,0,440,0,0,0.0,0,0,0,0,0,0,0
19800416,7700,7700,7680,7680,20,310,0,0,0.0,0,0,0,0,0,0,0
19800417,7650,7650,7640,7640,40,340,0,0,0.0,0,0,0,0,0,0,0
19800418,7650,7650,7650,7650,10,270,0,0,0.0,0,0,0,0,0,0,0
19800419,7650,7650,7650,7650,0,70,0,0,0.0,0,0,0,0,0,0,0
19800421,7910,7910,7660,7890,240,2280,0,0,0.0,0,0,0,0,0,0,0
19800422,8020,8200,8020,8200,310,1380,0,0,0.0,0,0,0,0,0,0,0
19800423,8200,8200,7700,7700,500,510,0,0,0.0,0,0,0,0,0,0,0
19800424,7860,7980,7860,7910,210,890,0,0,0.0,0,0,0,0,0,0,0
19800425,7900,7900,7890,7890,20,110,0,0,0.0,0,0,0,0,0,0,0
19800426,7850,7850,7800,7850,40,1260,0,0,0.0,0,0,0,0,0,0,0
19800428,7950,8350,7950,8350,500,2360,0,0,0.0,0,0,0,0,0,0,0
19800429,8300,8300,8000,8200,150,130,0,0,0.0,0,0,0,0,0,0,0
19800430,8000,8000,7810,7810,390,450,0,0,0.0,0,0,0,0,0,0,0
19800501,7800,8000,7800,8000,190,10490,0,0,0.0,0,0,0,0,0,0,0
19800502,8000,8200,8000,8200,200,150,0,0,0.0,0,0,0,0,0,0,0
19800503,8200,8210,8200,8200,0,2470,0,0,0.0,0,0,0,0,0,0,0
19800506,8300,8300,8230,8260,60,800,0,0,0.0,0,0,0,0,0,0,0
