day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,44200,47250,42200,44500,-700,4526839,2286299,-21471,6.34,-7016,44400,44400,44000,44000,-500,54713
20210325,49500,49600,45200,45200,5800,2855427,2307770,-153106,6.43,-3239,44950,44950,44100,44200,-1000,124740
20210324,47450,51000,43200,51000,3700,4544037,2460876,-13588,6.85,2407,51000,52300,50200,52200,1200,341158
20210323,48100,48800,45500,47300,1100,2412883,2473807,151037,6.89,1311,47600,47800,47400,47800,500,67197
20210322,51000,51000,48050,48400,3100,2264013,2322770,-135916,6.46,11191,48100,48350,48000,48050,-350,64674
20210319,53300,54700,49300,51500,2800,2915825,2458686,-120169,6.85,-34235,51500,52000,51200,51300,-200,67838
20210318,53300,54500,52600,54300,900,1629434,2578855,977,7.18,2668,54300,54300,53900,53900,-400,36253
20210317,52300,55400,51800,53400,1000,2526325,2577878,36061,7.18,24225,53400,54100,53000,53600,200,58787
20210316,53800,54300,52200,52400,800,1612957,2541817,3819,7.08,-22806,52600,52600,52100,52100,-300,25974
20210315,51000,55300,50200,53200,1800,4269161,2537998,71526,7.07,4105,53500,53500,53200,53300,100,52973
20210312,47200,52500,47050,51400,4200,4426737,2466472,35696,6.87,28982,51000,51100,50400,50400,-1000,144876
20210311,48000,48450,46600,47200,1300,1992044,2430776,119578,6.77,729,47450,47500,47050,47100,-100,53775
20210310,49100,50700,47700,48500,500,1893629,2311110,-25823,6.43,-5106,48500,48900,47900,47900,-600,47874
20210309,48650,51900,46400,48000,1600,3808621,2336933,38043,6.51,2275,48050,49200,48050,48950,950,93821
20210308,51800,52300,49500,49600,2400,2061132,2298890,-68524,6.4,-10068,49600,49600,48950,48950,-650,63285
20210305,49500,53200,47650,52000,2500,6328816,2367414,85181,6.59,15511,51800,52000,51500,51500,-500,79200
20210304,51300,52500,49100,49500,3700,3223062,2282233,-4160,6.35,-8286,49500,51300,49300,50600,1100,89861
20210303,53800,55900,52100,53200,200,4717212,2286393,-18045,6.37,10704,53500,53500,52800,52800,-400,82992
20210302,53400,55500,49550,53000,1700,11063092,2304438,-48517,6.41,5729,52500,53000,52200,52300,-700,92575
20210226,56000,66300,53100,54700,2700,25993091,2352955,-317180,6.55,-18034,53500,53800,52800,53300,-1400,274139
20210225,48200,52000,45650,52000,12000,10202645,2670135,253369,7.43,-139,52000,52000,52000,52000,0,2879
20210224,47200,48400,40000,40000,4700,11416772,2416766,-189028,6.73,-77205,40200,41300,39150,41300,1300,280514
20210223,37100,46250,36400,44700,7600,30183879,2605794,267675,7.26,58715,45200,46450,45000,46150,1450,468508
20210222,39200,41500,36600,37100,1450,11314086,2338119,-64034,6.51,-85123,37400,37400,36300,36300,-800,90726
20210219,31500,36800,31000,35650,3850,11778958,2402153,54329,6.69,76970,36850,37500,36600,37000,1350,480880
20210218,34000,34600,31800,31800,2800,3207859,2347824,13200,6.54,-6301,31850,31850,31400,31500,-300,70152
20210217,35700,36450,34300,34600,100,3643477,2334624,-104495,6.5,-73984,34250,34550,34250,34450,-150,58883
20210216,35200,38150,34500,34500,950,9609576,2439119,-4747,6.79,10471,34500,35250,34500,35100,600,137320
20210215,31650,36650,30600,35450,3800,14784951,2443866,-52322,6.8,47819,35650,35750,34900,35250,-200,192032
20210210,30800,32600,30300,31650,950,6414260,2496188,37313,6.95,12317,31850,31850,31750,31800,150,120157
20210209,32300,36500,29000,30700,1750,21365998,2458875,-64396,6.85,-62359,30900,30900,30100,30250,-450,151876
20210208,31950,39550,31600,32450,1400,23808782,2523271,66324,7.03,-23960,31850,32600,31850,32250,-200,345651
20210205,30100,32450,29700,31050,1650,13672481,2456947,59506,6.84,80851,31400,31400,31150,31350,300,108176
20210204,29000,30700,28850,29400,950,6034075,2397441,-12897,6.68,-19169,29250,30450,29150,30100,700,158770
20210203,31800,34000,27550,30350,50,25270180,2410338,-171836,6.71,-86570,30200,30200,29250,29300,-1050,204325
20210202,23550,30400,23150,30400,7000,18675766,2582174,-78464,7.19,68366,30400,30400,30400,30400,0,17267
20210201,22850,23800,22150,23400,650,1404089,2660638,73990,7.41,23570,23400,23400,23300,23300,-100,15799
20210129,22900,24050,22100,22750,300,2061760,2586648,100837,7.2,-15379,22750,22750,22400,22500,-250,22131
20210128,22450,24050,22300,22450,1150,1781405,2485811,43867,6.92,-23781,22500,22500,21900,21900,-550,44968
20210127,25400,25750,23550,23600,2450,2609208,2441944,-200218,6.8,-81100,23300,23400,23300,23300,-300,41823
20210126,24450,27950,24150,26050,1950,12255504,2642162,-365820,7.36,1541,25800,25800,25700,25700,-350,60661
20210125,23600,24500,23000,24100,750,2250231,3007982,121042,8.38,35579,24400,24400,24200,24400,300,57040
20210122,24300,24350,23200,23350,850,1597186,2886940,48295,8.04,-22877,23350,23700,23300,23650,300,31800
20210121,24100,25600,23900,24200,250,3219263,2838645,121915,7.9,-52787,24200,24300,24150,24150,-50,46119
20210120,23400,26250,22850,23950,350,5836605,2716730,-20030,7.56,52884,23950,23950,23750,23750,-200,40109
20210119,24200,24600,22300,23600,300,5326671,2735268,39834,7.62,28281,23850,23850,23550,23550,-50,53258
20210118,24100,24850,22750,23300,1300,3470804,2695434,259140,7.5,12399,23800,23900,23600,23900,600,121948
20210115,24850,26400,24600,24600,1050,3290848,2436294,5136,6.78,-44265,24600,24600,24400,24400,-200,68444
20210114,24500,27450,24000,25650,0,7249207,2431158,-23046,6.77,-14744,25350,25400,25300,25350,-300,49055
20210113,27000,27450,25600,25650,2150,3433812,2454204,-36579,6.83,-19276,25500,25500,24950,25000,-650,119808
20210112,28750,31500,27450,27800,1200,15995312,2490783,-310545,6.94,-12907,27450,27450,26950,27200,-600,128245
20210111,28100,28300,25200,26600,2600,5259042,2801328,293619,7.8,164,27100,29100,27100,29100,2500,354838
20210108,31100,31100,29000,29200,1300,2822929,2507709,16772,6.98,-16404,29150,29500,28750,28750,-450,40516
20210107,29650,31150,28500,30500,0,3745258,2490937,8559,6.94,12887,30600,31150,30600,31150,650,90178
20210106,30650,32950,29550,30500,400,5567997,2482378,-11455,6.91,-68116,30200,30200,29700,29700,-800,92972
20210105,28500,36150,27450,30900,1200,13539902,2493833,-9371,6.94,-27035,30650,30950,30550,30800,-100,87124
