day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19920423,12600,12600,12600,12600,0,1620,0,0,0.0,0,0,0,0,0,0,0
19920424,13200,13200,13200,13200,600,300,0,0,0.0,0,0,0,0,0,0,0
19920425,13800,13800,13800,13800,600,40,0,0,0.0,0,0,0,0,0,0,0
19920427,14400,14400,14400,14400,600,2540,0,0,0.0,0,0,0,0,0,0,0
19920428,15000,15000,15000,15000,600,210,0,0,0.0,0,0,0,0,0,0,0
19920429,15800,15800,15800,15800,800,4740,0,0,0.0,0,0,0,0,0,0,0
19920430,16600,16600,16600,16600,800,8120,0,0,0.0,0,0,0,0,0,0,0
19920501,17400,17400,17400,17400,800,16730,0,0,0.0,0,0,0,0,0,0,0
19920502,18200,18200,17200,17400,0,36620,0,0,0.0,0,0,0,0,0,0,0
19920504,17400,17400,17000,17100,300,20720,0,0,0.0,0,0,0,0,0,0,0
19920506,17000,17900,16700,17900,800,55020,0,0,0.0,0,0,0,0,0,0,0
19920507,18200,18500,18000,18000,100,58800,0,0,0.0,0,0,0,0,0,0,0
19920508,17500,17700,17200,17400,600,11360,0,0,0.0,0,0,0,0,0,0,0
19920509,17200,17500,17200,17300,100,7670,0,0,0.0,0,0,0,0,0,0,0
19920511,17000,17200,16900,17000,300,13710,0,0,0.0,0,0,0,0,0,0,0
19920512,16900,17000,16700,17000,0,6800,0,0,0.0,0,0,0,0,0,0,0
19920513,16800,17300,16800,17000,0,8870,0,0,0.0,0,0,0,0,0,0,0
19920514,17200,17400,17000,17000,0,7450,0,0,0.0,0,0,0,0,0,0,0
19920515,16800,17000,16800,16800,200,5620,0,0,0.0,0,0,0,0,0,0,0
19920516,17000,17000,16500,16700,100,1740,0,0,0.0,0,0,0,0,0,0,0
19920518,15900,16900,15900,16700,0,4010,0,0,0.0,0,0,0,0,0,0,0
19920519,16700,17000,16700,16900,200,38640,0,0,0.0,0,0,0,0,0,0,0
19920520,17000,17700,17000,17700,800,94160,0,0,0.0,0,0,0,0,0,0,0
19920521,18300,18500,17800,18200,500,142860,0,0,0.0,0,0,0,0,0,0,0
19920522,18400,18400,17400,17400,800,30780,0,0,0.0,0,0,0,0,0,0,0
19920523,17000,17300,17000,17000,400,17800,0,0,0.0,0,0,0,0,0,0,0
19920525,16400,17000,16400,16500,500,16350,0,0,0.0,0,0,0,0,0,0,0
19920526,16500,17000,16100,16300,200,11420,0,0,0.0,0,0,0,0,0,0,0
19920527,16300,16800,16300,16800,500,10590,0,0,0.0,0,0,0,0,0,0,0
19920528,17000,17000,16600,16600,200,12670,0,0,0.0,0,0,0,0,0,0,0
