day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210324,49500,52900,48750,52900,3250,338674,1362059,-7962,8.11,23472,53100,53400,53000,53100,200,3860
20210323,49000,51300,48400,49650,650,561723,1369847,25678,8.15,-43076,49300,49650,49300,49550,-100,742
20210322,45000,49450,44700,49000,4800,1179756,1344169,80686,8.0,46177,49050,49300,48500,49300,300,6285
20210319,42050,44650,41900,44200,1400,295185,1263483,62184,7.52,-29554,44200,44550,44200,44550,350,1265
20210318,43000,43650,42600,42800,200,126307,1201299,3933,7.14,-5244,42800,42800,42500,42550,-250,1981
20210317,43100,43500,42550,43000,0,131465,1197366,-855,7.13,-5583,42950,43000,42800,43000,0,526
20210316,42600,44600,41650,43000,700,442383,1198221,-16451,7.13,-6094,43000,43300,43000,43050,50,2022
20210315,41650,42300,41050,42300,1050,105506,1214672,6932,7.23,-2957,42300,42300,42300,42300,0,267
20210312,41700,41900,41000,41250,150,105867,1207740,-1108,7.19,2116,41250,41300,41050,41150,-100,896
20210311,41300,42600,41100,41400,200,257452,1208848,-31172,7.2,-39227,41400,41400,41300,41300,-100,2963
20210310,42250,44200,40700,41200,750,465434,1239997,39553,7.38,9198,41200,41200,41200,41200,0,989
20210309,40950,42400,40400,41950,1150,239642,1200444,-15840,7.14,19746,41900,41900,41700,41750,-200,607
20210308,40400,41800,40050,40800,750,168790,1216284,1374,7.24,20055,40750,40850,40650,40850,50,2175
20210305,39050,40400,38450,40050,400,109077,1214910,-6912,7.23,16748,40100,40100,39900,39900,-150,285
20210304,40300,40500,39150,39650,1150,132621,1221822,-20989,7.27,-15916,39650,39700,39650,39650,0,1468
20210303,39150,41000,39150,40800,1200,124422,1242811,290,7.4,29130,40800,40950,40800,40950,150,386
20210302,39550,40500,39100,39600,1500,133254,1242521,889,7.4,15334,39550,39800,39150,39800,200,475
20210226,39000,39100,37450,38100,1800,213831,1241632,-7912,7.38,-25007,39500,39600,39050,39450,1350,16956
20210225,40000,40300,39500,39900,500,99052,1249544,-4110,7.43,4706,39900,39950,39900,39950,50,601
20210224,40700,41150,38850,39400,750,188739,1253654,-26010,7.46,4671,39400,39400,39250,39300,-100,839
