day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210401,10600,10670,10600,10655,195,341,0,0,0,165,10655,10655,10655,10655,0,0
20210331,10555,10645,10455,10460,75,59105,0,0,0,715,10460,10460,10460,10460,0,0
20210330,10545,10580,10525,10535,145,3077,0,0,0,36,10535,10535,10535,10535,0,0
20210329,10435,10525,10375,10390,70,2346,0,0,0,-556,10390,10390,10390,10390,0,0
20210326,10350,10460,10350,10460,110,36,0,0,0,-9,10460,10460,10460,10460,0,0
20210325,10355,10355,10265,10350,30,5443,0,0,0,-41,10350,10350,10350,10350,0,0
20210324,10440,10590,10375,10380,210,2066,0,0,0,-600,10380,10380,10380,10380,0,0
20210323,10795,10795,10590,10590,120,1857,0,0,0,-45,10590,10590,10590,10590,0,0
20210322,10670,10745,10650,10710,180,40914,0,0,0,-154,10710,10710,10710,10710,0,0
20210319,10675,10690,10530,10530,290,20066,0,0,0,-90,10530,10530,10530,10530,0,0
20210318,10905,10905,10820,10820,50,436,0,0,0,402,10820,10820,10820,10820,0,0
20210317,10760,10910,10740,10770,40,2326,0,0,0,343,10770,10770,10770,10770,0,0
20210316,10700,10840,10700,10810,210,4508,0,0,0,439,10810,10810,10810,10810,0,0
20210315,10820,10830,10600,10600,240,509,0,0,0,337,10600,10600,10600,10600,0,0
20210312,10905,10955,10840,10840,20,1166,0,0,0,-641,10840,10840,10840,10840,0,0
20210311,10690,10820,10690,10820,310,468,0,0,0,-406,10820,10820,10820,10820,0,0
20210310,10625,10665,10500,10510,10,1112,0,0,0,74,10510,10510,10510,10510,0,0
20210309,10485,10530,10320,10520,10,2835,0,0,0,1152,10520,10520,10520,10520,0,0
20210308,10705,10705,10505,10530,165,2145,0,0,0,-142,10530,10530,10530,10530,0,0
20210305,10635,10805,10455,10695,90,2933,0,0,0,43,10695,10695,10695,10695,0,0
20210304,10930,10930,10770,10785,280,15646,0,0,0,-49,10785,10785,10785,10785,0,0
20210303,10880,11065,10880,11065,225,238,0,0,0,-217,11065,11065,11065,11065,0,0
20210302,11020,11025,10785,10840,125,3771,0,0,0,43,10840,10840,10840,10840,0,0
20210226,10895,10895,10665,10715,545,20550,0,0,0,-282,10715,10715,10715,10715,0,0
20210225,11200,11260,11075,11260,325,5379,0,0,0,278,11260,11260,11260,11260,0,0
20210224,11240,11275,10935,10935,295,1598,0,0,0,1191,10935,10935,10935,10935,0,0
20210223,11110,11270,11100,11230,5,436,0,0,0,-398,11230,11230,11230,11230,0,0
