day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,240000,241500,234500,235000,-4000,2398,16505,63,2.92,0,235000,235000,233000,233500,-1500,33
20210322,240000,243500,238000,239000,3000,3139,16442,-500,2.9,0,238000,238500,238000,238500,-500,37
20210319,238000,247500,237000,242000,500,3904,16942,105,2.99,0,242000,243000,240500,241500,-500,84
20210318,243000,248500,240500,242500,2500,3368,16837,43,2.97,0,240000,240000,239500,239500,-3000,97
20210317,241000,242500,239500,240000,3000,2187,16794,-6,2.97,-43,240500,242000,240500,242000,2000,129
20210316,240000,244500,239500,243000,0,3981,16800,-89,2.97,0,244500,244500,244500,244500,1500,30
20210315,247000,249000,241500,243000,4000,2843,16889,35,2.98,0,242000,242500,241000,242000,-1000,41
20210312,243500,248500,241000,247000,9000,3784,16854,138,2.98,0,247000,247000,247000,247000,0,111
20210311,225000,240500,225000,238000,10000,4754,16716,358,2.95,0,238000,238500,238000,238000,0,23
20210310,229500,230000,226000,228000,3500,2519,16358,46,2.89,0,227000,227000,226000,226000,-2000,51
20210309,231000,234000,222000,224500,9500,7844,16312,272,2.88,0,229500,229500,225500,226500,2000,91
20210308,238000,240500,234000,234000,7000,5878,16040,103,2.83,-44,234000,234000,232500,232500,-1500,89
20210305,242500,246000,239500,241000,6500,5913,15937,230,2.82,0,240000,240000,235000,235000,-6000,737
20210304,250500,250500,246000,247500,3500,2761,15707,26,2.77,0,247000,248500,246500,248000,500,23
20210303,246500,255000,246500,251000,1000,4155,15681,7,2.77,0,251000,252000,249500,249500,-1500,85
20210302,260500,260500,243000,250000,7500,5385,15674,130,2.77,-190,250000,250000,249000,249000,-1000,60
20210226,241000,247000,239000,242500,9000,7522,15544,285,2.75,-647,242500,243000,242500,243000,500,33
20210225,249000,253000,245500,251500,6000,5860,15259,307,2.7,-316,251500,252000,251000,251000,-500,66
20210224,254500,258000,245000,245500,9500,7820,14952,-246,2.64,-680,245500,246500,245500,246500,1000,70
20210223,255000,260000,253500,255000,5500,7465,15198,436,2.68,400,255500,256000,255500,256000,1000,75
20210222,265000,267000,260000,260500,4500,5732,14762,82,2.61,0,260500,260500,260000,260000,-500,135
20210219,267500,269000,260500,265000,3000,6539,14680,190,2.59,-60,265500,265500,265500,265500,500,22
20210218,274500,275000,267000,268000,4500,5377,14490,-172,2.56,70,268000,268000,267000,267500,-500,128
20210217,272500,274500,269000,272500,0,6666,14662,-693,2.59,499,272500,273000,272000,273000,500,15
20210216,274000,275000,270000,272500,500,5927,15355,349,2.71,-39,270000,272500,270000,272500,0,33
20210215,268000,274500,265000,272000,5000,12879,15006,335,2.65,10,274000,274000,273000,274000,2000,79
20210210,276500,279000,270000,277000,500,8692,14671,252,2.59,0,280000,280000,277500,277500,500,81
20210209,276500,283000,276000,276500,0,6747,14419,-31,2.54,0,276500,277000,275000,275000,-1500,104
20210208,277000,281000,275500,276500,4500,7758,14450,-56,2.54,0,281000,281000,276000,276000,-500,69
20210205,291000,291500,276000,281000,8000,15727,14506,1627,2.56,0,281000,281500,281000,281500,500,88
20210204,291500,294000,284500,289000,5500,12832,12879,516,2.27,100,289000,290000,288500,289000,0,202
20210203,298500,299500,291500,294500,3000,8940,12363,-87,2.18,0,295500,295500,294500,294500,0,92
20210202,292000,299500,290000,291500,500,16181,12450,-122,2.2,10,291500,294500,291500,294500,3000,124
20210201,281000,292500,273500,291000,9500,18209,12572,955,2.22,95,291000,291500,291000,291500,500,148
20210129,299500,301000,270000,281500,11500,24312,11617,-50,2.05,0,281500,282000,281000,282000,500,706
20210128,291500,299500,288000,293000,11000,23940,11667,-165,2.06,0,293000,294000,292500,292500,-500,304
20210127,315500,318500,303500,304000,9500,27986,11832,-518,2.08,750,304500,305500,303500,303500,-500,935
20210126,321000,322500,304500,313500,9500,64085,12350,-1290,2.18,4237,313500,315000,313500,315000,1500,928
20210125,291000,304000,287500,304000,12500,49974,13640,329,2.41,454,324500,334000,324500,328500,24500,15360
20210122,294500,307500,286000,291500,2500,54144,13311,-773,2.35,99,291500,291500,288000,290500,-1000,177
20210121,286500,290500,281000,289000,9000,46516,14084,-659,2.48,20,289500,290000,289500,290000,1000,610
20210120,271000,280000,268500,280000,14000,34925,14743,302,2.6,557,280000,283000,280000,283000,3000,1388
20210119,258000,266000,257000,266000,6000,9515,14441,277,2.54,0,266000,267000,266000,267000,1000,120
20210118,259000,267500,258500,260000,7500,12608,14164,86,2.5,0,259500,260000,259500,260000,0,47
20210115,272500,275500,267500,267500,3500,20311,14078,-839,2.48,46,268000,268000,267500,267500,0,168
20210114,273000,275500,270000,271000,3000,21418,14917,981,2.63,-2954,271500,272500,271500,272500,1500,99
