day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,169900,175000,168000,174700,4700,132909,3530360,0,27.44,0,0,0,0,0,0,0
20210329,170100,173900,165700,170000,2000,165268,3530360,-24287,27.44,8872,169900,169900,169400,169600,-400,159
20210326,165000,173600,162900,168000,3600,322441,3554647,-13405,27.63,19818,168000,168300,167000,167400,-600,1217
20210325,158800,165800,157500,164400,5100,187318,3568052,5293,27.73,16144,164400,164400,164200,164200,-200,198
20210324,156400,159300,155100,159300,1500,66946,3562759,-9044,27.69,2280,159300,159900,159300,159800,500,333
20210323,157700,160400,154200,157800,100,106655,3571626,3686,27.76,-4257,157800,158000,157800,158000,200,1422
20210322,156200,158800,153800,157700,1500,77976,3567940,-9776,27.73,1712,157700,157800,157700,157800,100,685
20210319,148000,156500,148000,156200,6200,122265,3577716,264,27.81,2274,156200,156200,155400,156200,0,340
20210318,149300,152000,149300,150000,700,81293,3577452,-12596,27.8,-225,149500,150200,149500,150200,200,162
20210317,149000,153000,147500,149300,100,110119,3590048,-21009,27.9,-7488,149300,149300,149000,149300,0,78
20210316,148000,150200,145700,149200,500,72562,3611057,-15394,28.07,1189,149200,149500,149200,149200,0,121
20210315,138800,150500,138500,148700,11500,229776,3626451,-21476,28.19,-10974,148600,148600,148400,148500,-200,151
20210312,137000,139300,135800,137200,900,72244,3647927,-9840,28.34,-7876,137200,137200,136100,136100,-1100,1453
20210311,133900,136300,133000,136300,2600,72912,3657767,-2780,28.43,-6886,136300,136300,136200,136300,0,16
20210310,133700,137400,132600,133700,600,66455,3660524,-5413,28.44,-2024,133700,133700,132600,133200,-500,430
20210309,133900,135600,129600,133100,3200,178327,3665937,2655,28.49,-11396,133000,133100,132600,132900,-200,424
20210308,142200,142200,136300,136300,4100,67130,3663282,-15475,28.47,658,136300,136300,135800,135900,-400,474
20210305,140700,142100,138800,140400,2100,79165,3678757,-5641,28.59,-2159,141000,141100,140400,140900,500,336
20210304,144700,145700,141500,142500,3700,113615,3684398,-23972,28.64,1160,142500,142500,142000,142100,-400,463
20210303,141100,147200,141100,146200,4400,93273,3708370,-10705,28.82,2771,146200,146900,146200,146800,600,466
20210302,143000,145300,139100,141800,3400,85777,3719075,-3104,28.91,2851,141500,141800,140700,141800,0,155
20210226,140000,141900,137000,138400,5400,165516,3722179,-5739,28.93,-11865,139000,140500,139000,139800,1400,3043
20210225,141700,144700,141700,143800,2800,88167,3727918,-1845,28.97,-7362,143800,143800,143300,143500,-300,51
20210224,146400,147700,140000,141000,5500,144964,3729763,-9041,28.99,-5017,141000,142000,141000,141500,500,197
20210223,150000,152000,145700,146500,5500,138674,3738804,-4663,29.06,-7252,146400,146400,146000,146000,-500,1195
20210222,159200,159200,151800,152000,7300,127070,3743467,-10920,29.09,-20055,152000,152000,150300,150300,-1700,1414
20210219,159500,160500,155600,159300,0,87537,3754387,-1218,29.18,1255,159300,159300,158800,158900,-400,264
20210218,156700,159600,155500,159300,2600,97876,3755605,28680,29.19,-1127,158400,158700,158000,158000,-1300,526
20210217,157000,157100,155500,156700,400,68815,3726925,9946,28.97,-8341,155600,156700,155600,156700,0,151
20210216,157300,159500,156400,157100,0,95734,3716979,163,28.89,-5130,157000,157000,156600,157000,-100,433
20210215,158100,158600,156100,157100,500,87352,3716816,-3765,28.89,-7031,157100,157100,156600,157100,0,1091
20210210,160000,160100,155400,156600,1500,130105,3720581,-13535,28.92,-20138,157900,157900,157300,157400,800,1117
20210209,164300,165500,155500,158100,9100,282217,3734116,-29894,29.02,-10018,158500,158500,158000,158000,-100,244
20210208,156800,170000,156500,167200,9700,253819,3764010,36483,29.25,2448,167200,167200,166900,167200,0,472
20210205,159100,159600,155200,157500,1800,100422,3727527,11517,28.97,-3811,157500,157500,156900,157400,-100,433
20210204,164200,164200,157100,159300,5000,108689,3716010,-22078,28.88,-4770,159300,159300,159000,159000,-300,602
20210203,162000,164300,159800,164300,4400,107599,3738088,5146,29.05,402,161800,164300,161800,164000,-300,271
20210202,160100,163400,158200,159900,900,120209,3732942,8360,29.01,-14038,159900,160400,159900,160200,300,152
20210201,158500,161000,157100,159000,1100,126810,3724582,-13225,28.95,14732,159100,159300,159000,159100,100,871
20210129,167500,167600,156500,160100,6300,249272,3737807,16782,29.05,-13415,160000,160000,158600,158600,-1500,628
20210128,167900,169000,163000,166400,5200,191139,3721025,-9173,28.92,-13262,166400,166400,165100,165100,-1300,1196
20210127,173000,173900,170100,171600,1000,102975,3730198,1567,28.99,-2951,171600,172000,171600,172000,400,670
20210126,174700,174900,171700,172600,2400,104022,3728631,-11718,28.98,-10681,172600,172600,172100,172500,-100,1050
20210125,173200,175300,170600,175000,3100,125557,3740349,-10564,29.07,13166,176500,176500,175300,175700,700,322
20210122,167200,178600,166100,171900,5000,374889,3750913,11355,29.15,11938,171900,172200,171700,172200,300,1214
20210121,166300,169500,165200,166900,600,119944,3739558,9171,29.06,-15929,166900,166900,165800,166900,0,681
20210120,165700,167800,163600,166300,400,130021,3730387,-4661,28.99,1143,166300,166800,166300,166500,200,512
20210119,166000,169300,164700,165900,100,122982,3734651,-8826,29.03,-2572,166000,166000,165300,165300,-600,1010
20210118,166400,169400,164300,166000,3000,136169,3743477,-3262,29.09,27387,164600,166000,164600,165500,-500,402
20210115,172600,172700,165900,169000,0,155479,3746739,-20508,29.12,-14661,169000,169000,167700,168000,-1000,1066
20210114,168900,170800,166900,169000,2700,183852,3767247,-14037,29.28,-15625,169000,170300,169000,169800,800,306
20210113,167100,169000,163000,166300,3700,166728,3781284,-5543,29.39,-10074,166000,166400,165800,166400,100,834
20210112,164000,164000,158900,162600,1400,176578,3786827,-28992,29.43,-3316,162600,162700,162600,162700,100,1666
20210111,161000,171600,159900,164000,4000,338350,3815819,19766,29.65,-13685,163900,163900,163000,163000,-1000,747
20210108,158700,161000,156800,160000,1500,153553,3796053,11540,29.5,-21664,160900,160900,159900,160000,0,782
20210107,161500,162600,158500,158500,1300,118129,3784513,-14893,29.4,-6357,159000,159000,158500,158600,100,439
20210106,163500,167000,159700,159800,1800,198894,3799406,6042,29.53,-24052,160000,160200,159000,159000,-800,614
20210105,159600,164000,158900,161600,900,161526,3793364,-12098,29.48,-10027,161600,161600,160500,161000,-600,485
20210104,160000,161700,157200,160700,1400,172239,3805462,7202,29.58,-50980,160700,160900,160700,160800,100,838
20201230,159900,161500,156800,159300,600,137883,3798260,-24651,29.52,30473,159300,160300,159300,160000,700,206
20201229,152600,161100,151500,159900,7400,224660,3822911,5881,29.7,13003,159800,159900,159500,159700,-200,278
20201228,151200,153000,148000,152500,1600,182727,3817030,-5999,29.67,69709,152500,152600,152300,152500,0,2345
20201224,144700,151400,144100,150900,6200,157298,3823029,9460,29.7,27437,150900,151000,150600,151000,100,567
20201223,146100,148100,143800,144700,1600,141826,3813569,-12101,29.64,7403,144700,144800,144200,144200,-500,276
20201222,148300,150200,146000,146300,2700,170354,3825670,-8169,29.73,-1600,146300,146400,146200,146300,0,979
20201221,151500,152400,148800,149000,4000,132494,3833839,-17159,29.8,6073,149000,149900,149000,149000,0,1340
