day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,23050,23650,23050,23600,650,132837,3254218,24286,14.77,512,23700,23700,23600,23700,100,696
20210329,23400,23400,22900,22950,350,160065,3229932,10975,14.66,1897,22900,22950,22900,22950,0,1315
20210326,23750,23750,23100,23300,200,140733,3218957,-21023,14.61,665,23300,23350,23200,23200,-100,420
20210325,23650,24000,23400,23500,100,171103,3239980,-24300,14.7,-641,23600,23600,23500,23550,50,2477
20210324,23200,23650,22950,23600,550,158338,3264280,139,14.81,17495,23650,23700,23650,23650,50,1772
20210323,23550,23850,22850,23050,350,252861,3264141,19832,14.81,8384,23200,23200,23100,23150,100,2593
20210322,23100,23650,23050,23400,500,216975,3244309,30757,14.72,1388,23400,23450,23400,23450,50,1798
20210319,22850,23200,22650,22900,50,150951,3213552,-9302,14.58,-58,22850,23000,22850,23000,100,1585
20210318,22950,23250,22850,22950,200,158207,3222854,14714,14.63,2401,22950,23000,22850,23000,50,3605
20210317,22750,23150,22700,22750,0,103277,3208140,-7665,14.56,3621,22750,22850,22750,22800,50,1394
20210316,22800,23050,22700,22750,50,170738,3215805,-1863,14.59,-12920,22750,22800,22750,22750,0,1474
20210315,23000,23050,22600,22800,100,160508,3217668,-1053,14.6,-25486,22850,22850,22700,22700,-100,4141
20210312,22800,23850,22550,22900,500,246424,3218721,-24295,14.61,-1606,23000,23000,22800,22850,-50,1369
20210311,22400,22800,22400,22400,150,136976,3243016,-15955,14.72,-1006,22500,22550,22450,22550,150,890
20210310,23900,24000,22550,22550,1050,208264,3258971,7029,14.79,-36911,22550,22700,22450,22450,-100,1870
20210309,23500,24050,22700,23600,150,308805,3251942,-35571,14.76,-13239,23500,23650,23350,23450,-150,2061
20210308,22850,24400,22700,23450,1600,913982,3287513,46536,14.92,55861,23500,23600,23150,23150,-300,2607
20210305,22000,22150,21700,21850,450,158821,3240977,-46623,14.71,6386,21850,22800,21850,22750,900,17822
20210304,22150,22300,21850,22300,50,102494,3287600,-18826,14.92,-206,22300,22300,22100,22100,-200,652
20210303,22000,22400,21900,22350,400,109079,3306426,-7980,15.01,97,22400,22400,22400,22400,50,2056
20210302,22600,22750,21900,21950,300,170581,3314406,-17538,15.04,-74,21950,21950,21900,21900,-50,2738
20210226,22150,22400,21650,22250,550,304272,3331944,4820,15.12,-2159,22350,22450,22350,22450,200,4782
20210225,23100,23100,22750,22800,150,192461,3327124,3433,15.1,-17663,22800,22900,22800,22900,100,3737
20210224,23650,23900,22600,22650,1150,385655,3323691,33040,15.08,-10826,22600,22700,22600,22700,50,5022
20210223,24000,24600,23750,23800,750,359224,3290651,-1817,14.92,214,23800,23800,23750,23750,-50,1671
20210222,25150,26200,24350,24550,200,1438748,3292468,-24484,14.94,-17563,24500,24500,24300,24300,-250,8872
20210219,24400,25500,23750,24350,50,1257445,3316952,-91073,15.05,2469,24400,24500,24350,24350,0,5986
20210218,25350,25650,24400,24400,850,466210,3408025,-2849,15.47,1166,24400,24400,24300,24400,0,4102
20210217,24850,25500,24650,25250,550,617998,3410874,-43087,15.48,-3569,25200,25250,25150,25150,-100,2173
20210216,24650,24800,24450,24700,50,152881,3453961,6060,15.68,-4427,24900,24900,24650,24700,0,2082
20210215,25000,25050,24250,24650,0,275009,3447901,-405,15.65,1306,24650,24650,24600,24600,-50,1607
20210210,24900,25200,24400,24650,350,380919,3448306,2805,15.65,-3060,24650,24750,24650,24750,100,3655
