day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20181219,6170,6220,5250,5560,610,132813,334703,0,10.12,0,5560,5620,5510,5510,-50,299
20181220,5510,5840,5510,5600,40,37389,335293,590,10.14,0,5600,5660,5650,5650,50,65
20181221,5550,5640,5540,5640,40,5310,335293,0,10.14,0,5640,5640,5640,5640,0,0
20181224,5700,5800,5600,5720,80,7623,334703,-590,10.12,0,5720,5720,5720,5720,0,0
20181226,5690,5780,5590,5690,30,6513,334703,0,10.12,0,5690,5690,5690,5690,0,0
20181227,5710,5710,5400,5530,160,3291,334703,0,10.12,0,5530,5530,5530,5530,0,0
20181228,5530,5560,5400,5530,0,8628,334703,0,10.12,0,5530,5530,5530,5530,0,0
20190102,5500,5500,5350,5350,180,1789,334703,0,10.12,0,5350,5350,5350,5350,0,0
20190103,5350,5410,5300,5390,40,2982,334703,0,10.12,0,5390,5390,5390,5390,0,0
20190104,5270,5500,5270,5410,20,2528,334703,0,10.12,0,5410,5410,5410,5410,0,0
20190107,5430,5540,5400,5430,20,2743,334703,0,10.12,0,5430,5430,5430,5430,0,0
20190108,5490,5490,5420,5430,0,2465,334703,0,10.12,0,5430,5430,5430,5430,0,0
20190109,5540,5540,5490,5490,60,3092,334703,0,10.12,0,5490,5490,5490,5490,0,0
20190110,5540,5540,5410,5480,10,437,334703,0,10.12,0,5480,5480,5480,5480,0,0
20190111,5500,5650,5410,5410,70,8988,334703,0,10.12,0,5410,5410,5410,5410,0,0
20190114,5500,5650,5500,5630,220,3458,336124,1421,10.16,0,5630,5630,5630,5630,0,1
20190115,5690,5700,5600,5630,0,2779,336124,0,10.16,0,5630,5630,5630,5630,0,0
20190116,5630,5670,5570,5670,40,1886,336124,0,10.16,0,5670,5670,5670,5670,0,0
20190117,5690,5690,5550,5600,70,2400,336124,0,10.16,0,5600,5600,5600,5600,0,0
20190118,5600,5650,5500,5630,30,3735,336124,0,10.16,0,5630,5630,5630,5630,0,0
