day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,29950,30050,29250,29650,-150,420618,3429787,-77720,10.29,-61141,29650,29650,29450,29450,-200,2245
20210325,28550,30450,28550,29800,800,1299074,3507507,43552,10.52,-3269,29800,29950,29800,29900,100,2442
20210324,29000,29600,28650,29000,400,534316,3463955,-61535,10.39,-7560,28950,28950,28700,28700,-300,6306
20210323,29150,29850,28600,29400,550,743023,3524935,-95701,10.57,-1383,29250,29400,29200,29400,0,3759
20210322,29100,29550,28300,28850,0,469827,3620636,-80535,10.86,-10338,28800,28800,28650,28750,-100,6068
20210319,26900,29000,26750,28850,1450,778256,3701171,35336,11.1,8565,28800,28800,28750,28750,-100,2850
20210318,27000,28300,26850,27400,700,963163,3665835,3072,10.99,4623,27400,27500,27150,27150,-250,4789
20210317,26500,26850,26050,26700,400,564219,3662763,-16327,10.99,-11645,26800,26850,26700,26850,150,4628
20210316,26500,26600,25050,26300,100,584064,3679090,21073,11.03,8226,26300,26500,26300,26450,150,2853
20210315,26550,27200,26200,26200,0,320787,3658017,-23263,10.97,-3775,26200,26200,26050,26050,-150,3273
20210312,25850,26950,25800,26200,400,416981,3681280,14498,11.04,35810,26250,26350,26200,26200,0,5140
20210311,25700,26200,25400,25800,100,367844,3666782,42713,11.0,15028,25850,25900,25750,25750,-50,2148
20210310,26500,27100,25200,25700,300,747541,3623995,-59686,10.87,-11739,25700,25700,25500,25550,-150,1377
20210309,24700,26650,24600,26000,950,1078324,3683681,-24544,11.05,-2432,25650,25950,25650,25950,-50,5416
20210308,23800,25950,23600,25050,1650,1341902,3708225,-83506,11.12,3146,24900,24950,24600,24700,-350,11361
20210305,21800,23850,21700,23400,1300,666061,3791731,13796,11.37,3448,23500,23600,23500,23600,200,9127
20210304,22650,22750,21800,22100,300,385202,3777935,-48102,11.33,-47157,22100,22350,22100,22100,0,7392
20210303,23250,23250,21800,22400,200,706389,3826037,-254426,11.48,9617,22500,22950,22500,22950,550,8530
20210302,20350,23300,20250,22600,3000,1514742,4080463,165127,12.24,41794,22550,22800,22550,22800,200,6919
