day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,42750,43250,42100,42300,-350,143852,11213434,0,31.76,0,0,0,0,0,0,0
20210329,43150,44150,41800,42650,350,625022,11213434,-71921,31.76,27230,42500,42600,42450,42450,-200,2159
20210326,42700,44250,42100,43000,150,844260,11285355,-107150,31.96,24041,43000,43300,43000,43100,100,3253
20210325,42900,43400,41450,43150,200,700653,11392505,-131063,32.26,67443,43200,43250,43050,43100,-50,3334
20210324,41600,44000,41400,43350,1400,1156070,11523568,-58115,32.63,135313,43350,43450,42950,42950,-400,12658
20210323,41200,42750,40750,41950,750,1382079,11581242,14816,32.8,88444,42100,42150,42050,42100,150,7941
20210322,35900,42000,35550,41200,5300,3044488,11566426,85158,32.76,266719,41000,41050,40850,40850,-350,20267
20210319,35450,36500,35300,35900,150,162461,11481268,-36581,32.51,-4999,36150,36150,35900,35900,0,3453
20210318,36700,36750,36000,36050,500,210816,11517849,-106248,32.62,16944,36050,36100,35950,35950,-100,1673
20210317,36200,37250,35900,36550,850,302214,11624097,4992,32.92,21474,36600,36700,36600,36600,50,1961
20210316,35500,36200,35000,35700,300,185765,11619105,-17034,32.91,10197,35900,35900,35800,35900,200,830
20210315,35350,35400,34600,35400,100,137719,11636139,-4462,32.95,-5871,35400,35450,35400,35400,0,294
20210312,35250,35500,35100,35300,300,124863,11640601,4572,32.97,-6368,35250,35250,35050,35200,-100,2500
20210311,35050,35450,34800,35000,350,159886,11636029,-2304,32.95,-14888,35000,35150,35000,35100,100,668
20210310,35100,35700,34400,34650,0,222827,11638274,2606,32.96,10936,34650,34750,34550,34750,100,937
20210309,35950,35950,34350,34650,1400,424500,11635668,-54976,32.95,-134478,34650,34850,34600,34850,200,2604
20210308,38900,38900,35950,36050,2200,383662,11690644,-51382,33.11,-65835,36050,36100,35800,35800,-250,3238
20210305,36800,38800,36350,38250,900,524441,11742026,63116,33.25,70290,38250,38600,38250,38300,50,1553
20210304,34950,37500,34550,37350,1900,389815,11678910,39571,33.07,5238,37400,37450,37300,37300,-50,4173
20210303,35000,35850,34750,35450,750,287897,11639339,-22706,32.96,-398,35400,35450,35300,35450,0,734
20210302,37200,37250,34200,34700,1400,500683,11662045,-124489,33.03,4509,34700,34750,34650,34650,-50,5689
20210226,35050,36100,34450,36100,200,297116,11786534,27335,33.38,1138,36450,37000,36450,36900,800,14847
20210225,36550,36550,35750,36300,650,139252,11759199,7022,33.3,-2217,36300,36300,36100,36150,-150,3852
