day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210401,7890,7890,7780,7800,-20,81946,412519,0,1.35,0,0,0,0,0,0,0
20210331,7900,8040,7800,7820,10,486815,412519,18245,1.35,-4111,7820,7820,7810,7820,0,1486
20210330,7880,8050,7760,7810,0,554779,394274,-52397,1.29,-218,7810,7820,7810,7810,0,1014
20210329,7710,7930,7630,7810,140,442654,446671,69233,1.46,1256,7810,7830,7810,7830,20,1223
20210326,7740,7750,7650,7670,30,151908,377438,-3854,1.23,-5320,7670,7680,7670,7680,10,256
20210325,7770,7800,7680,7700,50,154591,381292,721,1.25,2120,7700,7740,7700,7740,40,721
20210324,7690,7850,7660,7750,160,408923,380571,19343,1.24,-117,7780,7780,7750,7760,10,1297
20210323,7700,7720,7590,7590,40,168569,361228,718,1.18,-2876,7590,7650,7590,7610,20,2972
20210322,7720,8010,7630,7630,20,614800,360510,-23313,1.18,-4698,7630,7690,7630,7630,0,3041
20210319,7520,7630,7490,7610,10,84576,383823,9362,1.25,2986,7610,7610,7600,7600,-10,2554
20210318,7620,7670,7580,7600,20,125775,374461,3488,1.22,-148,7640,7640,7580,7580,-20,617
20210317,7640,7650,7520,7620,20,100402,370973,2827,1.21,-320,7620,7620,7600,7600,-20,1530
20210316,7770,7770,7600,7640,0,197145,368146,-8752,1.2,20599,7670,7670,7640,7650,10,1226
20210315,7550,7750,7540,7640,100,288880,376898,4502,1.23,-178,7670,7670,7640,7660,20,717
20210312,7540,7600,7510,7540,10,132445,372396,589,1.22,-167,7630,7630,7550,7560,20,2189
20210311,7510,7660,7440,7550,20,173659,371807,-8079,1.21,-6187,7550,7550,7520,7540,-10,1202
20210310,7580,7680,7510,7570,20,310976,379886,3468,1.24,14176,7580,7660,7570,7570,0,2672
20210309,7350,7780,7350,7590,340,2104788,376418,-103702,1.23,7517,7590,7600,7560,7590,0,7757
20210308,7450,7460,7230,7250,150,91376,480120,-3498,1.57,-693,7260,7260,7260,7260,10,311
20210305,7310,7590,7150,7400,110,261111,483618,-50566,1.58,-262,7390,7400,7380,7400,0,388
20210304,7250,7320,7200,7290,30,68211,534184,-532,1.74,71,7270,7300,7270,7300,10,28
20210303,7250,7340,7250,7320,40,73339,534716,-5615,1.75,-16,7240,7320,7240,7320,0,26
20210302,7410,7410,7270,7280,20,79615,540331,-6310,1.76,11012,7280,7300,7280,7300,20,27
20210226,7300,7340,7200,7260,140,106638,546641,-243,1.78,-7,7260,7260,7260,7260,0,601
20210225,7460,7500,7370,7400,0,95505,546884,-1983,1.79,72,7370,7370,7370,7370,-30,938
20210224,7630,7660,7350,7400,170,168973,548867,-13165,1.79,-1680,7380,7390,7320,7390,-10,1423
20210223,7620,7640,7530,7570,70,83189,562032,-2943,1.84,1988,7570,7570,7570,7570,0,14
20210222,7610,7710,7580,7640,0,169001,564975,-11930,1.84,3256,7640,7640,7630,7630,-10,146
20210219,7660,7730,7540,7640,20,129617,576905,-6658,1.88,1303,7640,7680,7630,7630,-10,563
20210218,7750,7760,7600,7660,70,186387,583563,-41109,1.91,1671,7660,7660,7650,7650,-10,1078
20210217,7660,7750,7580,7730,90,260779,624672,-23706,2.04,15547,7790,7790,7730,7740,10,750
20210216,7510,7720,7510,7640,160,335360,648378,15410,2.12,-9259,7650,7700,7650,7690,50,4969
20210215,7430,7510,7400,7480,50,88263,632968,1786,2.07,-36,7480,7530,7480,7510,30,564
