day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19890825,38800,38800,38800,38800,0,1380,0,0,0.0,0,0,0,0,0,0,0
19890826,40100,40100,40100,40100,1300,3290,0,0,0.0,0,0,0,0,0,0,0
19890828,41700,41700,41700,41700,1600,8460,0,0,0.0,0,0,0,0,0,0,0
19890829,43300,43300,43300,43300,1600,8200,0,0,0.0,0,0,0,0,0,0,0
19890830,44900,44900,42000,43000,300,31560,0,0,0.0,0,0,0,0,0,0,0
19890831,43100,44000,42000,42000,1000,13980,0,0,0.0,0,0,0,0,0,0,0
19890901,42000,42000,40400,41200,800,6430,0,0,0.0,0,0,0,0,0,0,0
19890902,41000,41000,40400,40500,700,4790,0,0,0.0,0,0,0,0,0,0,0
19890904,40000,40500,39000,39700,800,10620,0,0,0.0,0,0,0,0,0,0,0
19890905,40100,40500,39200,39800,100,3410,0,0,0.0,0,0,0,0,0,0,0
19890906,39500,39500,38500,38500,1300,2200,0,0,0.0,0,0,0,0,0,0,0
19890907,38000,38500,37700,37800,700,4840,0,0,0.0,0,0,0,0,0,0,0
19890908,37800,38500,37800,38500,700,4020,0,0,0.0,0,0,0,0,0,0,0
19890909,38500,39000,37600,38300,200,1500,0,0,0.0,0,0,0,0,0,0,0
19890911,38300,38400,37500,37600,700,2740,0,0,0.0,0,0,0,0,0,0,0
19890912,37500,38000,37000,37600,0,2800,0,0,0.0,0,0,0,0,0,0,0
19890916,37600,38000,37500,37800,200,3110,0,0,0.0,0,0,0,0,0,0,0
19890918,37700,37700,36500,37200,600,4200,0,0,0.0,0,0,0,0,0,0,0
19890919,36700,37000,36300,36600,600,2840,0,0,0.0,0,0,0,0,0,0,0
19890920,36500,37900,36000,37500,900,15640,0,0,0.0,0,0,0,0,0,0,0
19890921,37800,38000,36500,37100,400,3680,0,0,0.0,0,0,0,0,0,0,0
19890922,36300,36300,36000,36200,900,34560,0,0,0.0,0,0,0,0,0,0,0
19890923,36000,36200,35900,36000,200,2080,0,0,0.0,0,0,0,0,0,0,0
19890925,35600,36000,35100,35900,100,2710,0,0,0.0,0,0,0,0,0,0,0
19890926,35900,35900,34900,34900,1000,1570,0,0,0.0,0,0,0,0,0,0,0
19890927,35100,35300,34900,34900,0,4240,0,0,0.0,0,0,0,0,0,0,0
19890928,34900,35300,34900,35100,200,1790,0,0,0.0,0,0,0,0,0,0,0
19890929,35500,36400,35500,36200,1100,2920,0,0,0.0,0,0,0,0,0,0,0
19890930,36500,36500,36200,36200,0,3450,0,0,0.0,0,0,0,0,0,0,0
19891004,35000,35900,35000,35300,900,1750,0,0,0.0,0,0,0,0,0,0,0
19891005,35200,35500,34800,35200,100,3600,0,0,0.0,0,0,0,0,0,0,0
19891006,35200,35400,35000,35200,0,1660,0,0,0.0,0,0,0,0,0,0,0
19891007,35200,35500,34800,34900,300,2830,0,0,0.0,0,0,0,0,0,0,0
19891010,34600,35000,34500,34500,400,2810,0,0,0.0,0,0,0,0,0,0,0
19891011,34700,35500,34600,34800,300,6540,0,0,0.0,0,0,0,0,0,0,0
