day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,20050,20150,19800,19950,-100,29765,128003,660,1.02,51,19800,20000,19800,20000,50,388
20210325,19800,20050,19600,20050,150,30183,127343,9596,1.01,25,20050,20050,20050,20050,0,159
20210324,19800,19900,19300,19900,100,41105,117747,5427,0.92,62,19850,19900,19850,19900,0,148
20210323,20000,20100,19700,19800,200,24373,112320,-2151,0.89,339,19850,19850,19850,19850,50,1
20210322,20150,20200,19950,20000,250,20785,114471,315,0.91,194,19950,20000,19950,20000,0,440
20210319,20000,20300,19900,20250,0,31067,114156,4828,0.91,-3127,20250,20250,20200,20200,-50,139
20210318,20450,20450,20050,20250,100,35687,109328,218,0.87,48,20150,20150,20150,20150,-100,244
20210317,19750,20350,19650,20350,650,71127,109110,30626,0.87,-7007,20350,20400,20350,20350,0,1424
20210316,19800,19900,19550,19700,0,25551,78484,-4071,0.62,-223,19700,19750,19700,19750,50,270
20210315,19700,19750,19500,19700,50,21551,82555,-3997,0.66,168,19800,19800,19600,19650,-50,171
20210312,19300,19900,19300,19650,450,73192,86552,3764,0.69,238,19700,19700,19600,19600,-50,293
20210311,18900,19300,18750,19200,250,32132,82788,3721,0.66,215,19050,19200,19050,19200,0,242
20210310,19350,19450,18650,18950,200,41404,79067,-2756,0.63,24,18900,18900,18800,18800,-150,294
20210309,19700,19750,18950,19150,550,49049,81823,-2313,0.65,25,19400,19400,19350,19350,200,127
20210308,19950,20100,19650,19700,250,36810,84136,24,0.67,216,19700,19750,19700,19700,0,232
20210305,19900,20000,19650,19950,0,34412,84112,-3208,0.67,880,19850,19850,19800,19850,-100,129
20210304,20100,20200,19850,19950,150,37149,87320,2312,0.69,683,20000,20100,19950,20100,150,244
20210303,19750,21300,19450,20100,350,333893,85008,9124,0.67,621,20300,20300,20200,20200,100,2230
20210302,19950,20100,19600,19750,50,36862,75884,-9040,0.6,-17,19700,19800,19700,19700,-50,747
20210226,19800,19800,19350,19700,550,41501,84924,4458,0.67,526,20050,20050,19650,19650,-50,262
20210225,20200,20400,20000,20250,350,35996,80466,-914,0.64,430,20250,20300,20250,20250,0,557
20210224,20600,20850,19850,19900,850,83267,81380,-3586,0.65,935,19850,20000,19800,20000,100,1815
20210223,20600,20750,20500,20750,50,35475,84966,1293,0.67,214,20650,20750,20650,20650,-100,705
20210222,20950,21100,20650,20800,200,52068,83673,1149,0.66,332,20700,20800,20700,20700,-100,493
20210219,21200,21450,20450,21000,200,92812,82524,2925,0.65,1291,21000,21000,20900,20900,-100,339
20210218,21400,21500,21050,21200,200,54915,79599,-3237,0.63,2319,21400,21400,21100,21150,-50,229
20210217,21000,21450,21000,21400,350,67144,82836,3807,0.66,-1156,21400,21500,21400,21500,100,645
20210216,21200,21250,20800,21050,100,61516,79029,4055,0.63,868,21100,21150,21050,21100,50,334
20210215,21100,21200,20850,21150,100,55705,74974,1848,0.6,478,21200,21250,21150,21150,0,334
20210210,21100,21200,20850,21050,50,36638,73126,1977,0.57,1394,21050,21150,21050,21050,0,444
20210209,21100,21250,21000,21100,0,44438,71149,-3379,0.56,1744,21100,21100,21050,21050,-50,241
20210208,21500,21500,21100,21100,500,68841,74528,4576,0.59,4746,21100,21100,21000,21050,-50,530
20210205,22250,22250,21400,21600,300,121704,69952,-1600,0.56,1925,21500,21500,21450,21500,-100,2744
20210204,21950,22050,21550,21900,150,115006,71552,-1541,0.57,-373,21900,22050,21900,22000,100,4287
20210203,22050,22050,21450,21750,250,95813,73093,5278,0.57,-1630,21600,21800,21600,21800,50,1181
20210202,21350,21650,21150,21500,350,61129,67815,-952,0.54,225,21500,21600,21500,21600,100,348
20210201,20750,21400,20200,21150,450,88173,68767,-6733,0.55,1047,21150,21250,21150,21250,100,906
20210129,21500,21750,20450,20700,650,134543,75500,-584,0.6,3702,20700,20900,20500,20750,50,944
20210128,21650,21700,21150,21350,600,123279,76084,1494,0.6,2792,21350,21400,21350,21400,50,1275
20210127,21900,22200,21750,21950,100,97544,74590,-3242,0.59,5152,22000,22100,22000,22050,100,1753
20210126,22600,22600,21850,21850,650,184145,77832,-5562,0.62,-4549,21850,22050,21800,21850,0,1137
20210125,22750,23000,22200,22500,0,322069,83394,-6669,0.66,2718,22600,22600,22500,22500,0,2730
20210122,21850,22900,21850,22500,600,668944,90063,20875,0.71,-1965,22500,22800,22350,22500,0,10322
20210121,22300,22300,21750,21900,150,145922,69188,-5169,0.55,-3542,21950,21950,21900,21900,0,1260
