day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210329,4560,4560,4425,4440,-125,419348,165134,-11335,0.31,98,4480,4480,4420,4430,-10,1611
20210326,4630,4630,4510,4565,15,258609,176469,-35078,0.33,-138,4555,4555,4520,4530,-35,6864
20210325,4400,4650,4400,4580,125,478513,211547,67497,0.4,-1140,4580,4585,4575,4585,5,4267
20210324,4520,4520,4425,4455,50,192621,144050,26107,0.27,-161,4455,4560,4455,4455,0,2335
20210323,4545,4640,4505,4505,30,331965,117943,-6928,0.22,-543,4505,4515,4470,4480,-25,4308
20210322,4600,4640,4520,4535,105,418704,124871,1088,0.23,-331,4545,4550,4540,4545,10,1504
20210319,4515,4765,4515,4640,135,3211163,123783,-7001,0.23,1984,4640,4655,4640,4640,0,8392
20210318,4470,4565,4440,4505,55,586004,130784,-5612,0.25,-1421,4505,4640,4505,4575,70,49361
20210317,4430,4465,4415,4450,30,174565,136396,18712,0.26,-22,4450,4460,4450,4455,5,1527
20210316,4360,4665,4350,4420,60,893141,117684,-5220,0.22,517,4420,4420,4400,4410,-10,3671
20210315,4420,4430,4340,4360,25,154723,122904,-18709,0.23,-1105,4360,4360,4360,4360,0,1495
20210312,4350,4405,4270,4385,135,372181,141613,15864,0.27,93,4370,4375,4370,4370,-15,4238
20210311,4200,4285,4195,4250,15,140874,125749,7904,0.23,207,4260,4270,4250,4265,15,168
20210310,4240,4290,4185,4235,5,116536,117845,-6796,0.22,-93,4200,4235,4200,4235,0,1400
20210309,4175,4280,4155,4240,15,195909,124641,9907,0.23,323,4195,4240,4195,4240,0,866
20210308,4335,4335,4220,4225,65,164310,114734,-9022,0.22,198,4230,4235,4230,4230,5,2607
20210305,4220,4370,4200,4290,40,241510,123756,-15850,0.23,-4,4290,4305,4275,4275,-15,700
20210304,4325,4395,4320,4330,70,190874,139606,11988,0.26,-17,4330,4355,4325,4335,5,2995
20210303,4320,4415,4320,4400,15,109731,127618,7699,0.23,-966,4370,4395,4370,4395,-5,1866
20210302,4385,4440,4310,4385,55,153335,119919,-25328,0.23,57,4385,4385,4355,4360,-25,1007
20210226,4310,4450,4280,4330,155,315434,145247,15616,0.27,3,4330,4385,4330,4345,15,1919
20210225,4495,4555,4465,4485,5,323633,129631,16844,0.25,274,4485,4500,4480,4480,-5,2564
20210224,4655,4675,4415,4490,145,351629,112787,-21247,0.21,-823,4400,4470,4400,4465,-25,1366
20210223,4705,4710,4610,4635,95,308386,134034,-36325,0.25,947,4635,4635,4615,4615,-20,1640
