day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210401,17885,17885,17755,17835,110,15166,94,0,0.0,0,0,0,0,0,0,0
20210331,17945,17945,17720,17725,210,81312,94,94,0.0,-17132,17725,17725,17725,17725,0,13
20210330,17850,17985,17790,17935,175,200464,0,0,0.0,-9025,17935,17935,17935,17935,0,0
20210329,17845,17845,17755,17760,35,53553,0,0,0.0,-10706,17760,17760,17760,17760,0,1
20210326,17715,17775,17655,17725,85,28477,0,0,0.0,-2008,17725,17725,17725,17725,0,10
20210325,17700,17700,17510,17640,70,19555,0,-94,0.0,-2897,17640,17640,17640,17640,0,0
20210324,17785,17785,17580,17710,75,34378,94,94,0.0,-9077,17700,17700,17700,17700,-10,120
20210323,17755,17855,17720,17785,55,29998,0,0,0.0,-10555,17785,17785,17785,17785,0,0
20210322,17760,17785,17710,17730,20,38911,0,0,0.0,-14977,17730,17730,17730,17730,0,0
20210319,17855,17855,17750,17750,170,23246,0,0,0.0,-8734,17750,17750,17750,17750,0,0
20210318,17955,17960,17860,17920,40,31674,0,0,0.0,-8443,17920,17920,17920,17920,0,0
20210317,17950,17985,17875,17960,10,45105,0,0,0.0,-14825,17960,17960,17960,17960,0,5
20210316,17890,18150,17820,17950,60,192554,0,0,0.0,-6533,17950,17950,17950,17950,0,0
20210315,17850,18740,17780,17890,40,683976,0,0,0.0,-4242,17890,17890,17890,17890,0,0
20210312,17775,17865,17740,17850,75,532184,0,0,0.0,-5855,17850,17850,17850,17850,0,13
20210311,17600,17790,17600,17775,185,582416,0,-2,0.0,-7972,17775,17775,17775,17775,0,0
20210310,17550,17705,17525,17590,115,523559,2,-92,0.0,-7843,17600,17600,17600,17600,10,3
20210309,17360,17525,17350,17475,300,535184,94,94,0.0,7981,17475,17475,17475,17475,0,0
20210308,17135,17360,17135,17175,110,545395,0,0,0.0,2476,17175,17175,17175,17175,0,0
