day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19890925,45700,45700,45700,45700,0,5110,0,0,0.0,0,0,0,0,0,0,0
19890926,44100,44100,44100,44100,1600,13700,0,0,0.0,0,0,0,0,0,0,0
19890927,42500,45000,42500,44900,800,45590,0,0,0.0,0,0,0,0,0,0,0
19890928,45400,45500,44300,45300,400,14030,0,0,0.0,0,0,0,0,0,0,0
19890929,45300,45500,44600,44900,400,5500,0,0,0.0,0,0,0,0,0,0,0
19890930,44500,44800,44400,44700,200,13530,0,0,0.0,0,0,0,0,0,0,0
19891004,44500,44500,43200,43500,1200,1260,0,0,0.0,0,0,0,0,0,0,0
19891005,43200,43700,43000,43300,200,5720,0,0,0.0,0,0,0,0,0,0,0
19891006,43200,43400,42500,42700,600,1750,0,0,0.0,0,0,0,0,0,0,0
19891007,42800,43200,42800,42800,100,2470,0,0,0.0,0,0,0,0,0,0,0
19891010,42800,43000,42300,42600,200,3730,0,0,0.0,0,0,0,0,0,0,0
19891011,42600,43300,42400,43300,700,7640,0,0,0.0,0,0,0,0,0,0,0
19891012,43300,43400,42800,43000,300,2750,0,0,0.0,0,0,0,0,0,0,0
19891013,43000,43100,42900,42900,100,2760,0,0,0.0,0,0,0,0,0,0,0
19891014,42700,42700,42500,42700,200,810,0,0,0.0,0,0,0,0,0,0,0
19891016,42500,42500,42100,42200,500,3180,0,0,0.0,0,0,0,0,0,0,0
19891017,42500,42500,42000,42000,200,2580,0,0,0.0,0,0,0,0,0,0,0
19891018,42200,42200,41500,41500,500,6250,0,0,0.0,0,0,0,0,0,0,0
19891019,41000,41000,40300,40300,1200,6500,0,0,0.0,0,0,0,0,0,0,0
19891020,40300,40500,39500,40000,300,14900,0,0,0.0,0,0,0,0,0,0,0
19891021,40400,40500,40000,40300,300,13220,0,0,0.0,0,0,0,0,0,0,0
19891023,40000,40800,39800,40300,0,31230,0,0,0.0,0,0,0,0,0,0,0
19891024,40500,41100,40300,40900,600,15110,0,0,0.0,0,0,0,0,0,0,0
19891025,40800,40800,40300,40400,500,3270,0,0,0.0,0,0,0,0,0,0,0
19891026,40000,40800,40000,40400,0,89080,0,0,0.0,0,0,0,0,0,0,0
19891027,40400,40400,39900,40000,400,2310,0,0,0.0,0,0,0,0,0,0,0
19891028,40000,40500,40000,40000,0,2600,0,0,0.0,0,0,0,0,0,0,0
19891030,40000,40600,40000,40300,300,5070,0,0,0.0,0,0,0,0,0,0,0
19891031,38700,40500,38700,40500,200,30600,0,0,0.0,0,0,0,0,0,0,0
19891101,40700,41000,40000,40000,500,6750,0,0,0.0,0,0,0,0,0,0,0
19891102,40200,40500,39600,40500,500,4250,0,0,0.0,0,0,0,0,0,0,0
19891103,40300,40600,40300,40500,0,2710,0,0,0.0,0,0,0,0,0,0,0
19891104,40600,40600,40500,40500,0,1490,0,0,0.0,0,0,0,0,0,0,0
19891106,40000,40000,39800,39900,600,810,0,0,0.0,0,0,0,0,0,0,0
19891107,39700,40300,39700,40000,100,2400,0,0,0.0,0,0,0,0,0,0,0
19891108,40000,40000,39500,39600,400,2100,0,0,0.0,0,0,0,0,0,0,0
19891109,39500,40900,39500,40900,1300,4830,0,0,0.0,0,0,0,0,0,0,0
19891110,41200,41200,40000,40800,100,8910,0,0,0.0,0,0,0,0,0,0,0
19891111,41000,41000,40000,40200,600,3210,0,0,0.0,0,0,0,0,0,0,0
19891113,40500,41800,40200,40600,400,24270,0,0,0.0,0,0,0,0,0,0,0
19891114,41200,41200,40200,40500,100,14260,0,0,0.0,0,0,0,0,0,0,0
19891115,40900,41200,40500,40500,0,4000,0,0,0.0,0,0,0,0,0,0,0
19891116,40700,41200,40700,41000,500,6330,0,0,0.0,0,0,0,0,0,0,0
19891117,41000,41000,40300,40300,700,1260,0,0,0.0,0,0,0,0,0,0,0
19891118,40000,41000,40000,40300,0,1090,0,0,0.0,0,0,0,0,0,0,0
19891120,40000,40200,39800,39800,500,2260,0,0,0.0,0,0,0,0,0,0,0
19891121,39300,39500,39000,39500,300,1350,0,0,0.0,0,0,0,0,0,0,0
19891122,39300,39500,38800,39500,0,5350,0,0,0.0,0,0,0,0,0,0,0
19891123,39500,40000,39300,39400,100,3240,0,0,0.0,0,0,0,0,0,0,0
19891124,39400,40000,39000,39000,400,1870,0,0,0.0,0,0,0,0,0,0,0
19891125,39500,39500,39000,39100,100,2900,0,0,0.0,0,0,0,0,0,0,0
19891127,39100,39100,38000,38000,1100,2710,0,0,0.0,0,0,0,0,0,0,0
19891128,38200,39000,37900,38000,0,3510,0,0,0.0,0,0,0,0,0,0,0
19891129,38100,38600,38100,38200,200,4950,0,0,0.0,0,0,0,0,0,0,0
19891130,38300,38700,38200,38700,500,3320,0,0,0.0,0,0,0,0,0,0,0
19891201,38700,38700,38200,38500,200,2440,0,0,0.0,0,0,0,0,0,0,0
19891202,38400,38400,38200,38200,300,1410,0,0,0.0,0,0,0,0,0,0,0
19891204,37500,38200,37300,37300,900,2180,0,0,0.0,0,0,0,0,0,0,0
19891205,37100,37500,37000,37000,300,1620,0,0,0.0,0,0,0,0,0,0,0
19891206,37000,37500,36200,36500,500,2280,0,0,0.0,0,0,0,0,0,0,0
19891207,36700,36700,36200,36200,300,2650,0,0,0.0,0,0,0,0,0,0,0
19891208,35500,36200,35400,36100,100,4290,0,0,0.0,0,0,0,0,0,0,0
19891209,36000,36000,34900,35500,600,1490,0,0,0.0,0,0,0,0,0,0,0
19891211,35200,36300,35000,35200,300,6740,0,0,0.0,0,0,0,0,0,0,0
19891212,36500,36500,36500,36500,1300,10810,0,0,0.0,0,0,0,0,0,0,0
19891213,37800,37800,37800,37800,1300,280,0,0,0.0,0,0,0,0,0,0,0
19891214,39100,39100,38500,39100,1300,18710,0,0,0.0,0,0,0,0,0,0,0
19891215,39100,40100,38500,39500,400,32940,0,0,0.0,0,0,0,0,0,0,0
19891216,39800,40400,39200,39600,100,9770,0,0,0.0,0,0,0,0,0,0,0
19891218,40100,40100,39600,40000,400,19960,0,0,0.0,0,0,0,0,0,0,0
19891219,40000,40200,39500,40200,200,24850,0,0,0.0,0,0,0,0,0,0,0
19891220,39600,40200,39600,40000,200,10360,0,0,0.0,0,0,0,0,0,0,0
19891221,40100,40100,39400,39400,600,8330,0,0,0.0,0,0,0,0,0,0,0
19891222,39400,39400,38100,38300,1100,5280,0,0,0.0,0,0,0,0,0,0,0
19891223,38300,38300,37800,37800,500,3360,0,0,0.0,0,0,0,0,0,0,0
19891226,37600,37700,36500,36500,1300,17980,0,0,0.0,0,0,0,0,0,0,0
19900103,35300,37600,35300,37600,1100,1070,0,0,0.0,0,0,0,0,0,0,0
19900104,38000,38900,37800,38000,400,8950,0,0,0.0,0,0,0,0,0,0,0
19900105,37000,38000,37000,37600,400,4370,0,0,0.0,0,0,0,0,0,0,0
19900106,37000,38600,37000,38000,400,2620,0,0,0.0,0,0,0,0,0,0,0
19900108,37500,38200,37500,38200,200,7970,0,0,0.0,0,0,0,0,0,0,0
19900109,38000,38500,37700,38500,300,12180,0,0,0.0,0,0,0,0,0,0,0
19900110,38600,38600,38000,38500,0,11490,0,0,0.0,0,0,0,0,0,0,0
19900111,38600,38600,38000,38500,0,25860,0,0,0.0,0,0,0,0,0,0,0
19900112,38000,38700,37700,38500,0,62840,0,0,0.0,0,0,0,0,0,0,0
19900113,37500,38400,37500,38400,100,25080,0,0,0.0,0,0,0,0,0,0,0
