day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,23750,23950,23050,23550,-50,217630,723446,-23675,4.05,14678,23550,23600,23550,23550,0,1995
20210325,23050,23600,22900,23600,450,224875,747121,1466,4.17,24564,23600,23650,23500,23600,0,3132
20210324,22700,23350,22500,23150,350,218836,745655,890,4.17,-2201,23200,23250,23150,23250,100,1234
20210323,23500,23650,22750,22800,550,330204,744606,-24084,4.17,11017,22800,22900,22800,22800,0,2673
20210322,23650,23700,22900,23350,600,439437,768690,32018,4.29,3966,23350,23350,23250,23300,-50,2932
20210319,23550,24250,23500,23950,50,237592,736672,1068,4.12,-28912,23950,23950,23750,23800,-150,7767
20210318,24400,24600,23800,24000,250,343249,735604,-20695,4.12,241,24150,24150,23850,23900,-100,3515
20210317,24850,24900,24000,24250,650,443639,756299,-61608,4.23,-17293,24250,24350,24250,24300,50,2547
20210316,26500,26500,24900,24900,600,1106906,817907,-132397,4.58,-25286,24850,24950,24850,24950,50,9176
20210315,24700,25550,23650,25500,750,946576,950304,-40352,5.32,11182,25600,25750,25600,25750,250,16576
20210312,25050,25300,24450,24750,250,456775,990656,-36527,5.54,-17551,24750,24750,24550,24550,-200,6311
20210311,24350,25300,24200,25000,1250,433129,1027183,38542,5.75,-6845,25100,25300,25000,25300,300,2068
20210310,25050,25100,23300,23750,750,342711,988620,11123,5.53,16395,23800,24100,23750,24100,350,5966
20210309,25400,25550,24100,24500,800,290708,977497,4736,5.47,-24497,24550,24650,24400,24550,50,1950
20210308,26050,26450,25150,25300,400,309715,972761,-8339,5.44,-23307,25250,25250,24850,24950,-350,3715
20210305,25150,25750,24850,25700,200,153482,981100,-18452,5.49,9046,25700,25750,25700,25750,50,1476
20210304,24650,25550,24400,25500,500,227342,999552,2226,5.59,21338,25600,25600,25500,25500,0,589
20210303,24500,25150,24300,25000,350,173792,997326,18744,5.58,24386,25050,25200,25050,25200,200,1104
20210302,25700,25900,24200,24650,600,254730,978582,-28434,5.48,1201,25150,25150,24550,24700,50,855
20210226,24800,25400,24450,25250,500,201398,1007016,-10473,5.63,-8999,25250,25300,25250,25300,50,246
20210225,24900,26400,24750,25750,1250,369997,1017489,44698,5.69,-42797,25750,25750,25750,25750,0,341
20210224,26000,26000,24400,24500,1350,277299,972791,-3355,5.44,-10730,24500,24600,24500,24600,100,1256
20210223,26000,26200,25300,25850,700,224373,976146,-11160,5.46,-1852,25900,25950,25900,25900,50,1326
20210222,27050,27200,26500,26550,550,158495,987306,-13697,5.52,-7592,26600,26600,26400,26400,-150,2044
20210219,26250,27500,26150,27100,850,378610,1001003,7739,5.6,-19153,27100,27150,27050,27100,0,1930
20210218,26900,27000,26100,26250,650,163618,993264,-24254,5.56,-1702,26250,26300,26200,26200,-50,1167
20210217,27300,27300,26550,26900,400,163035,1017518,-9207,5.69,-6755,26900,26900,26800,26900,0,1923
20210216,27300,27450,26900,27300,50,209196,1026725,-13552,5.74,698,27100,27300,27100,27200,-100,430
20210215,26300,27450,26050,27250,1300,658068,1040277,3466,5.82,26840,27500,27500,27300,27500,250,2956
20210210,25250,25950,25250,25950,700,164111,1036811,9302,5.8,10808,25950,26100,25950,26100,150,3166
20210209,25400,26000,25150,25250,250,254555,1027509,24362,5.75,7442,25250,25250,25150,25250,0,1360
20210208,24950,25900,24700,25500,550,437214,1003147,21743,5.61,20535,25500,25600,25500,25500,0,2580
20210205,24000,24950,23750,24950,1000,272672,981404,60461,5.49,2098,24950,25000,24950,25000,50,1324
20210204,24150,24150,23500,23950,200,114871,920943,2995,5.15,-3272,24000,24000,23800,23900,-50,401
20210203,24250,24400,23800,24150,0,155628,917948,-8364,5.14,-399,24150,24150,24050,24050,-100,589
20210202,23550,24250,23400,24150,750,161697,926312,35080,5.18,-879,24200,24250,24200,24200,50,577
20210201,22800,23400,22300,23400,600,155703,891232,13598,4.99,3798,23350,23450,23350,23450,50,784
20210129,24100,24200,22450,22800,1150,292746,877634,5458,4.91,-8685,22900,23000,22900,22900,100,1578
20210128,24000,24400,23700,23950,650,191526,872176,-22908,4.88,-4452,23950,24000,23850,23850,-100,441
20210127,25000,25100,24300,24600,300,173963,895084,6687,5.01,-15703,24700,24800,24550,24800,200,1695
20210126,24500,25200,24350,24900,400,313344,888397,71144,4.97,-5487,25200,25200,24950,25100,200,1591
20210125,24250,24600,24000,24500,300,151777,817253,28027,4.57,9244,24500,24600,24500,24600,100,1755
20210122,24200,24650,24050,24200,150,238537,789226,4676,4.42,-19244,24200,24200,24200,24200,0,2970
20210121,24400,24450,24000,24050,250,131463,784550,-5732,4.39,-23215,24050,24050,24000,24050,0,1530
20210120,24350,24550,24000,24300,50,160407,790282,8268,4.42,11048,24350,24350,24300,24350,50,2687
20210119,23450,24450,23400,24250,450,219774,781655,9971,4.37,-1687,24450,24450,24300,24300,50,765
20210118,23950,24200,23200,23800,100,252736,771684,2047,4.32,-2375,23700,23700,23600,23600,-200,542
20210115,24750,24750,23850,23900,700,256242,769637,-55353,4.31,4671,23900,24050,23900,24000,100,502
20210114,23800,24650,23700,24600,1050,519073,824990,57250,4.62,40750,24700,24800,24700,24750,150,3163
20210113,24400,24500,23500,23550,300,420028,767740,-15300,4.29,51730,23600,23650,23600,23600,50,1235
