day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210325,26850,29400,26450,29250,2400,757494,559349,67710,4.0,983,29300,29450,29250,29450,200,3950
20210324,26300,26900,25750,26850,300,187027,491639,2615,3.51,-721,26850,26900,26800,26850,0,1401
20210323,26400,27300,25350,26550,250,586027,489024,-37608,3.49,341,26550,26550,26450,26550,0,3271
20210322,24100,26500,24100,26300,2350,1070393,526632,64223,3.76,-2621,26200,26250,26150,26250,-50,5476
20210319,22750,24650,22450,23950,950,471096,462409,49687,3.3,3001,23800,23950,23800,23950,0,2741
20210318,22900,23650,22800,23000,200,204610,412722,51,2.95,0,23000,23000,22800,22800,-200,1930
20210317,21700,23000,21700,22800,1100,298528,412671,14681,2.95,0,22800,23000,22800,23000,200,3773
20210316,23100,24450,21700,21700,1250,725025,397990,-57201,2.84,-21904,21700,21800,21600,21800,100,4779
20210315,20250,23100,20200,22950,2600,792897,455191,17977,3.25,21904,22950,22950,22900,22900,-50,7790
20210312,20700,20850,19700,20350,350,342093,437214,19674,3.12,-2009,20350,20450,20350,20450,100,1967
20210311,20250,21450,20250,20700,50,338934,417540,37644,2.98,-1342,20800,20800,20700,20700,0,6388
20210310,21650,21700,20250,20650,900,602128,379896,23354,2.71,-19207,20800,20800,20500,20500,-150,5355
20210309,19450,24100,19450,21550,2150,2728047,356542,154099,2.54,15643,21600,21600,21400,21550,0,23717
20210308,18000,19750,17900,19400,1550,743049,202443,26983,1.45,6915,19600,19600,19150,19400,0,5280
20210305,16900,17900,16700,17850,1000,379879,175460,38265,1.25,0,17850,17950,17850,17950,100,1230
20210304,16100,16850,16100,16850,600,287491,137195,52287,0.98,0,16850,16850,16750,16850,0,857
20210303,16000,16300,16000,16250,100,89013,84908,-2114,0.61,0,16250,16250,16200,16200,-50,644
20210302,16400,16550,16000,16150,0,123131,87022,-21854,0.62,0,16300,16300,16100,16100,-50,115
20210226,15750,16200,15500,16150,100,137312,108876,535,0.78,0,16200,16300,16100,16100,-50,324
20210225,16050,16200,15700,16050,250,153971,108341,-7955,0.77,-9424,16000,16000,15950,16000,-50,1050
20210224,16300,16650,15750,15800,550,207162,116296,-12441,0.83,-12244,15950,15950,15800,15800,0,1553
20210223,16250,16700,16100,16350,0,225769,128737,-4952,0.92,-8332,16550,16550,16350,16350,0,544
20210222,15950,16400,15850,16350,500,200256,133689,8761,0.95,0,16350,16350,16250,16300,-50,1792
20210219,15800,15950,15500,15850,50,170317,124928,-9259,0.89,0,15800,15850,15800,15850,0,167
20210218,15750,15900,15500,15800,50,103080,134187,-2313,0.95,0,15800,15800,15700,15750,-50,856
20210217,15600,15850,15150,15750,350,198450,136500,64,0.98,-30313,15750,15850,15750,15850,100,2266
20210216,15550,16100,15150,15400,150,430537,136436,43181,0.97,0,15400,15650,15400,15600,200,816
20210215,15300,15600,15000,15550,450,203055,93255,13936,0.67,0,15550,15650,15550,15650,100,2781
20210210,15100,15400,14850,15100,50,219006,79319,-2181,0.57,0,15100,15150,15100,15100,0,1972
20210209,14700,15200,14450,15050,350,342171,81500,8226,0.57,37313,15100,15150,15100,15150,100,4915
20210208,14150,14750,14150,14700,650,358010,73274,34561,0.52,0,14700,14700,14650,14650,-50,3438
20210205,14150,14200,13850,14050,100,54885,38713,1385,0.28,0,14050,14050,14000,14050,0,706
20210204,13850,14000,13600,13950,100,73732,37328,16341,0.27,0,13950,14050,13950,13950,0,69
20210203,13750,13900,13750,13850,100,71767,20987,-9495,0.15,0,13950,13950,13900,13900,50,1364
20210202,13700,13800,13550,13750,100,58855,30482,-368,0.22,0,13750,13750,13700,13700,-50,89
20210201,13450,13800,13150,13650,150,126793,30850,9204,0.22,0,13600,13650,13600,13650,0,128
20210129,13850,14050,13300,13500,350,148940,21646,-9063,0.15,0,13450,13500,13450,13450,-50,2300
20210128,13950,14100,13800,13850,400,114380,30709,-14006,0.22,0,13850,13900,13800,13800,-50,2373
20210127,14500,14500,14100,14250,50,81461,44715,-7203,0.32,0,14250,14250,14150,14200,-50,1151
20210126,14250,14550,14100,14300,0,128901,51918,-2667,0.37,0,14300,14300,14200,14300,0,1289
20210125,14250,14600,14200,14300,200,202109,54585,-892,0.39,0,14300,14400,14250,14250,-50,976
20210122,14300,14300,14000,14100,150,121503,55477,-1551,0.4,0,14100,14100,14000,14050,-50,1048
20210121,14450,14500,14150,14250,150,119000,57028,4708,0.41,0,14300,14450,14200,14200,-50,472
20210120,14200,14550,14100,14400,300,250218,52320,7675,0.37,-200,14500,14500,14350,14350,-50,1322
20210119,14000,14250,13900,14100,150,215115,44645,5136,0.32,23000,14150,14200,14150,14200,100,1946
20210118,13900,14200,13750,13950,200,400112,39509,7194,0.28,0,13950,13950,13900,13950,0,1226
20210115,13800,13800,13550,13750,0,100097,32315,788,0.23,0,13800,13800,13700,13700,-50,1221
20210114,13700,13800,13500,13750,50,86812,31527,-4003,0.23,0,13750,13750,13700,13750,0,591
20210113,13500,13700,13350,13700,300,86639,35530,7040,0.25,0,13650,13700,13650,13700,0,1082
20210112,13500,13550,13200,13400,0,98215,28490,-2244,0.2,0,13400,13500,13300,13450,50,907
20210111,13800,13850,13200,13400,400,207484,30734,-12289,0.22,0,13250,13450,13250,13450,50,107
20210108,14150,14250,13650,13800,350,249013,43023,93,0.31,-30523,13800,13850,13800,13800,0,1600
20210107,13800,14900,13650,14150,450,1328841,42930,-18117,0.31,523,14150,14200,14100,14100,-50,3608
20210106,14050,14050,13600,13700,100,222006,61047,-31983,0.44,0,13700,13750,13700,13700,0,1820
20210105,13550,13800,13500,13800,250,230718,93030,26414,0.66,0,13850,13850,13750,13850,50,2889
20210104,13850,13850,13450,13550,250,184674,66616,-13538,0.47,0,13550,13650,13550,13650,100,966
20201230,13450,13850,13300,13800,300,276759,80154,7945,0.57,0,13800,13900,13800,13900,100,855
20201229,13350,13650,13350,13500,150,214486,72209,12888,0.52,0,13450,13550,13450,13550,50,1930
20201228,13350,13400,13150,13350,150,143655,59321,3696,0.42,0,13400,13400,13350,13400,50,715
20201224,13050,13300,13050,13200,150,93504,55625,17380,0.4,0,13300,13300,13200,13200,0,163
