day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,6620,6760,6610,6740,150,1583802,127842646,-146623,39.22,419905,6740,6760,6740,6760,20,1421
20210325,6530,6710,6490,6590,40,1431588,127975061,-267205,39.26,226014,6590,6620,6580,6620,30,3581
20210324,6570,6650,6520,6550,120,1628789,128242266,34031,39.35,-51890,6550,6580,6540,6550,0,6189
20210323,6770,6820,6610,6670,150,2164068,128205513,-95547,39.33,-1626,6710,6710,6670,6670,0,5954
20210322,6850,6880,6730,6820,60,1941444,128299246,-484014,39.36,181450,6830,6860,6830,6860,40,10537
20210319,6850,6970,6750,6880,140,4696690,128783260,-624170,39.51,1506935,6940,6940,6900,6910,30,6538
20210318,6630,6810,6520,6740,110,2777458,129405166,285035,39.7,-86437,6730,6810,6730,6810,70,20586
20210317,6610,6680,6570,6630,40,1116835,129115593,-13325,39.61,-30697,6650,6650,6620,6630,0,2751
20210316,6640,6670,6550,6590,40,1440745,129126654,-349243,39.62,56980,6640,6660,6640,6640,50,9289
20210315,6510,6680,6500,6630,210,2047437,129475897,125947,39.72,251385,6630,6670,6630,6660,30,5590
20210312,6420,6530,6370,6420,10,1868726,129349090,88222,39.68,-270006,6420,6480,6420,6470,50,11041
20210311,6520,6690,6430,6430,20,3287696,129260868,96298,39.66,-447030,6450,6450,6440,6450,20,8073
20210310,6520,6640,6360,6450,140,2472246,129176828,25004,39.63,-270590,6400,6450,6400,6450,0,6910
20210309,6780,6940,6580,6590,0,5030807,129151824,-638568,39.62,598613,6610,6610,6590,6600,10,12200
20210308,6270,6630,6270,6590,330,4057949,129790392,23709,39.82,1302290,6590,6590,6560,6580,-10,12983
20210305,6390,6490,6190,6260,130,2501543,129766683,-432471,39.81,50192,6280,6280,6270,6280,20,6908
20210304,6260,6420,6190,6390,70,3552864,130199154,-699927,39.95,819750,6390,6410,6390,6390,0,7939
20210303,5950,6340,5920,6320,380,5323786,130900239,2643565,40.16,653797,6310,6320,6310,6320,0,13744
20210302,5940,5990,5900,5940,40,1485084,128244242,263147,39.35,60151,5930,5940,5930,5940,0,2867
20210226,5950,5960,5840,5900,80,2135501,127981095,-403193,39.27,117779,5900,5900,5880,5890,-10,2792
20210225,6030,6030,5930,5980,10,2223255,128371856,-681092,39.38,331760,5980,5990,5970,5990,10,2454
20210224,5890,6020,5870,5970,100,4183855,129052948,1583144,39.58,443827,5970,5980,5960,5980,10,14893
20210223,5900,5920,5860,5870,10,1934872,127469804,112639,39.11,11606,5870,5890,5870,5880,10,2471
20210222,5910,5920,5850,5860,20,1721117,127351381,168288,39.07,-151819,5860,5890,5860,5860,0,2915
20210219,5830,5920,5770,5880,40,1890783,127183093,68079,39.02,-3017,5880,5880,5880,5880,0,1415
20210218,5930,5960,5840,5840,60,1707717,127109230,-20718,39.0,-76172,5840,5850,5840,5840,0,10411
20210217,5860,5930,5840,5900,40,2426496,127129948,178895,39.0,711485,5900,5920,5900,5920,20,2519
20210216,5810,5860,5750,5860,40,1082309,126951053,122762,38.95,76071,5850,5850,5840,5850,-10,2357
20210215,5960,5960,5810,5820,20,1805111,126828291,-273153,38.91,-87305,5830,5850,5830,5850,30,6802
20210210,5820,5920,5780,5840,70,2310192,127101444,567817,39.0,127731,5840,5860,5840,5850,10,5432
20210209,5820,5860,5760,5770,40,1196186,126533627,-169684,38.82,191017,5800,5800,5770,5770,0,1347
20210208,5780,5850,5750,5810,40,1829049,126703311,356675,38.87,122453,5800,5830,5800,5830,20,2983
20210205,5660,5770,5620,5770,140,1531957,126346636,456084,38.76,278649,5780,5780,5760,5770,0,8897
20210204,5760,5760,5620,5630,130,1155495,125890552,-292024,38.62,-328710,5630,5640,5630,5640,10,327
20210203,5780,5780,5690,5760,20,1430600,126182576,258141,38.71,46253,5780,5780,5750,5770,10,2901
20210202,5680,5740,5630,5740,50,1476965,125924435,561082,38.62,-179502,5740,5740,5730,5730,-10,1341
20210201,5480,5700,5470,5690,180,1951961,125363353,674536,38.46,159901,5690,5690,5680,5680,-10,2376
20210129,5570,5580,5430,5510,40,2296303,124688817,404719,38.26,66593,5500,5500,5480,5490,-20,5676
20210128,5540,5550,5480,5550,50,1605042,124284098,-228709,38.12,-35569,5550,5550,5520,5540,-10,757
20210127,5620,5640,5570,5600,20,1087934,124512807,-44072,38.2,-50699,5610,5620,5600,5610,10,3353
20210126,5620,5630,5560,5580,50,1794875,124551119,217242,38.21,-380722,5580,5600,5570,5600,20,5191
20210125,5620,5660,5600,5630,20,1181748,124333877,-114050,38.15,-77629,5630,5650,5630,5640,10,2070
20210122,5720,5720,5610,5610,120,2094260,124447927,-369089,38.17,-276136,5620,5630,5610,5610,0,7372
20210121,5750,5770,5700,5730,60,1437581,124817016,-62820,38.3,-301078,5730,5740,5730,5740,10,5812
20210120,5810,5820,5680,5790,60,2986394,124879836,-90751,38.31,-1072802,5780,5780,5770,5770,-20,3853
20210119,5790,5850,5750,5850,80,1323893,124970133,1252,38.34,118975,5850,5850,5840,5850,0,3731
