day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210325,20300,20400,19700,20050,-250,17585,964779,0,8.48,-10,20050,20050,20050,20050,0,0
20210324,20100,20450,20000,20300,50,12496,964779,1458,8.48,-8,20300,20300,20300,20300,0,0
20210323,20850,20850,20100,20350,300,24047,963321,3009,8.47,-10,20350,20350,20350,20350,0,1
20210322,20350,20900,20350,20650,300,32552,960312,-3919,8.44,-1014,20800,20800,20800,20800,150,1
20210319,21000,21150,20200,20350,1000,55805,964231,-11344,8.48,-310,20500,20500,20450,20450,100,15
20210318,19000,21800,18850,21350,2350,314942,975575,51465,8.58,13965,21350,21400,21200,21250,-100,568
20210317,18000,19000,17650,19000,1100,105754,924110,18947,8.12,-350,19000,19000,18950,19000,0,616
20210316,18000,18000,17600,17900,0,14032,905163,-319,7.96,-3565,18800,18800,18200,18200,300,28
20210315,17750,18150,17750,17900,200,14642,905482,-4657,7.96,-11,17950,17950,17950,17950,50,10
20210312,17650,18200,17300,17700,350,49809,910139,11919,8.0,-20009,17700,17700,17500,17500,-200,330
20210311,17250,17500,17250,17350,50,9632,898220,130,7.9,-14,17350,17350,17350,17350,0,0
20210310,17350,17600,17300,17400,50,9666,898090,-487,7.89,-24,17400,17400,17400,17400,0,0
20210309,17500,17550,16900,17450,250,34731,898577,2140,7.9,-8,17400,17400,17250,17300,-150,453
20210308,18200,18200,17600,17700,200,13277,896437,145,7.88,5,17600,17700,17600,17700,0,67
20210305,18000,18000,17400,17900,100,33089,896292,7407,7.88,-10,17900,17900,17650,17700,-200,106
20210304,18050,18300,17950,18000,300,16330,888885,-157,7.81,-1126,18000,18000,18000,18000,0,0
20210303,18050,18350,17900,18300,100,17811,889042,2315,7.81,-1133,18300,18300,18300,18300,0,23
20210302,18350,18600,18050,18200,150,29165,886727,3763,7.79,-875,18200,18450,18200,18250,50,91
20210226,18000,18550,17800,18350,150,36397,882964,5064,7.76,9,18350,18350,18350,18350,0,60
20210225,18250,18300,17950,18200,200,22495,877900,2054,7.72,6,18300,18350,18250,18350,150,60
20210224,18650,18700,17850,18000,600,40210,875846,1353,7.7,-11,18400,18400,18000,18350,350,3
20210223,18500,19050,18300,18600,200,51188,874493,4840,7.69,-49,18600,18600,18600,18600,0,250
20210222,18750,19350,18500,18800,300,82886,869653,9505,7.64,-15,18800,18800,18500,18500,-300,1194
20210219,18650,18750,18200,18500,50,35041,860148,8030,7.56,-11,18500,18500,18400,18500,0,1007
20210218,18750,18750,18350,18550,50,31718,852118,129,7.49,-87,18650,18650,18250,18250,-300,1061
20210217,18750,18750,18350,18500,50,25224,851989,6444,7.49,1120,18500,18500,18500,18500,0,93
20210216,18900,18900,18350,18550,150,65386,845545,-4734,7.43,-158,18500,18600,18500,18550,0,71
20210215,17650,18400,17450,18400,700,85522,850279,32692,7.47,-584,18400,18550,18400,18550,150,297
20210210,17900,18050,17500,17700,200,36618,817587,10401,7.19,-10,17700,17700,17600,17600,-100,75
20210209,18000,18300,17750,17900,150,38347,807186,5405,7.09,918,18000,18000,18000,18000,100,2
20210208,19000,19000,17500,17750,0,184926,801781,-2030,7.04,-75,17750,17800,17700,17700,-50,537
20210205,17650,18100,17650,17750,50,210582,803811,1719,7.07,-174148,17600,19500,17600,19500,1750,4515
20210204,18200,18200,17400,17700,650,113861,802092,-641,7.04,-82,17700,17700,17600,17600,-100,223
20210203,17050,17250,16650,17050,500,29405,802733,2612,7.06,-174,17050,17500,17050,17500,450,11
20210202,16400,16950,16250,16550,250,19207,800121,959,7.03,-373,16550,16550,16550,16550,0,0
20210201,16100,16600,15850,16300,0,26451,799162,5952,7.02,598,16350,16450,16350,16450,150,16
20210129,16900,16900,16100,16300,400,26984,793210,-538,6.97,-17,16350,16350,16350,16350,50,2
20210128,16900,17050,16600,16700,450,50738,793748,4699,6.98,-10,16800,16800,16800,16800,100,10
20210127,17900,18000,17050,17150,750,52021,789049,-15638,6.94,-6891,17250,17250,17250,17250,100,50
20210126,18300,18350,17750,17900,250,53164,804687,1344,7.07,-35,17950,17950,17750,17750,-150,10
20210125,17800,18200,17350,17650,950,86150,803343,-2342,7.06,-3495,17500,17700,17500,17700,50,192
20210122,17150,17150,16600,16700,200,31746,805685,4658,7.08,-45,16700,16700,16700,16700,0,15
20210121,16750,17300,16750,16900,100,31389,801027,-4458,7.04,10408,16900,16900,16900,16900,0,6
20210120,16800,16850,16400,16800,100,22636,805485,-1179,7.08,-115,17750,17750,16850,16850,50,56
20210119,16500,16900,16450,16700,200,32452,806664,-1965,7.09,-64,16950,16950,16950,16950,250,46
20210326,20250,20700,19900,20700,650,25846,963593,0,8.47,0,0,0,0,0,0,0
20210118,16900,17100,16450,16500,600,68044,808629,-7771,7.11,-1222,16550,16550,16550,16550,50,8
20210115,17450,17650,17100,17100,350,30596,816400,3618,7.18,-686,17100,17100,17100,17100,0,1
20210114,17550,17700,17250,17450,100,30492,812782,4939,7.14,-1506,17450,17450,17450,17450,0,2
20210113,17550,17850,17200,17550,100,24059,807843,-1738,7.09,-2609,17550,17550,17550,17550,0,30
20210112,17300,17700,16700,17650,350,50269,809581,-973,7.12,-93,16650,17450,16650,17450,-200,123
20210111,17800,17800,16950,17300,600,88706,810554,4447,7.12,-2663,17300,17400,17300,17400,100,103
20210108,18500,18500,17650,17900,400,69514,806107,-7997,7.09,-9891,17900,17950,17900,17900,0,171
20210107,18500,18700,18200,18300,150,56769,814104,-10076,7.16,-67,18300,18300,18300,18300,0,2
20210106,17650,19000,17550,18450,900,325141,824180,33586,7.24,-2262,18500,18650,18400,18450,0,872
20210105,17450,17650,17200,17550,150,67520,790594,8314,6.95,-25,17800,17800,17750,17750,200,31
20210104,17550,17600,17100,17400,50,64645,782280,4289,6.88,-1670,17300,17400,17300,17400,0,53
20201230,17100,17450,17100,17350,350,42755,777991,-1441,6.84,-696,17350,17350,17350,17350,0,173
20201229,17250,17250,16900,17000,50,34408,779432,1044,6.85,-505,17000,17000,17000,17000,0,55
20201228,16950,17200,16550,17050,250,94582,778388,22294,6.84,-6872,17050,17050,17050,17050,0,8
20201224,16800,17200,16650,16800,0,42125,756094,5313,6.65,3501,17200,17200,16950,16950,150,203
20201223,16750,17050,16200,16800,50,55028,750781,15203,6.6,-225,16800,16800,16800,16800,0,0
20201222,17200,17250,16500,16750,500,62401,735578,1805,6.46,-44,16650,16650,16650,16650,-100,1
20201221,17800,17800,16950,17250,350,55589,733773,-8204,6.45,1268,17250,17250,17250,17250,0,30
20201218,16750,17850,16550,17600,900,156085,741977,34702,6.51,8752,17650,17700,17600,17600,0,25
20201217,16750,16750,16400,16700,50,54384,707275,7077,6.22,-645,16700,16700,16700,16700,0,2
20201216,16000,16800,16000,16750,750,144307,700198,33156,6.15,-636,16650,16800,16650,16800,50,32
20201215,15950,16100,15750,16000,50,26216,667042,12040,5.86,-693,16100,16100,16100,16100,100,50
20201214,16000,16150,15750,15950,50,50801,655002,12352,5.76,-8488,15950,15950,15950,15950,0,1
20201211,16050,16350,15850,16000,50,39460,642650,19377,5.65,-192,16000,16000,16000,16000,0,63
20201210,15850,16650,15800,16050,100,54390,623273,9321,5.48,-227,16000,16300,16000,16000,-50,205
20201209,16050,16050,15700,15950,0,35020,613952,14602,5.4,-106,16350,16350,15900,15900,-50,112
20201208,15850,16100,15750,15950,0,21281,599350,-1186,5.27,-908,15950,15950,15950,15950,0,0
20201207,15450,16000,15450,15950,550,63223,600536,16052,5.28,-2236,15950,16000,15950,16000,50,100
20201204,15250,15500,15150,15400,150,43331,584484,22330,5.14,-2085,15400,15400,15400,15400,0,25
20201203,15100,15300,15050,15250,150,20594,562154,7545,4.94,-966,15250,15250,15250,15250,0,31
20201202,15100,15250,15050,15100,0,24382,554609,6303,4.88,-1551,15050,15050,14950,14950,-150,70
20201201,15350,15500,15000,15100,300,30552,548306,7237,4.82,-157,15100,15150,15100,15150,50,50
20201130,15550,15550,15350,15400,0,14868,541069,4689,4.76,-284,15400,15400,15400,15400,0,0
20201127,15400,15650,15350,15400,50,15573,536380,772,4.71,-1314,15400,15400,15400,15400,0,0
20201126,15400,15450,15200,15350,50,12812,535608,837,4.71,-33,15350,15350,15350,15350,0,66
20201125,15500,15900,15250,15400,50,17622,534771,-964,4.7,-234,15400,15400,15400,15400,0,0
20201124,15400,15500,15150,15450,50,27848,535735,5294,4.71,-4322,15450,15450,15450,15450,0,4
20201123,15550,15650,15350,15400,150,16309,530441,2022,4.66,-1871,15400,15400,15400,15400,0,0
20201120,15750,15750,15350,15550,0,20130,528419,4820,4.63,-2926,15550,15550,15550,15550,0,0
20201119,15750,15900,15500,15550,350,22486,523599,6279,4.6,-521,15550,15550,15550,15550,0,100
20201118,16000,16100,15750,15900,50,17201,517320,2147,4.55,-753,15900,15900,15900,15900,0,11
20201117,16200,16200,15900,15950,200,24277,515173,-2231,4.53,-51,15950,15950,15950,15950,0,0
20201116,15850,16200,15500,16150,650,48735,517404,11924,4.55,508,16150,16150,16150,16150,0,19
20201113,15500,15650,15300,15500,0,728290,505480,2555,4.44,-709072,15400,15400,15400,15400,-100,190
20201112,15550,15750,15450,15500,50,14374,502925,3790,4.42,-3061,15500,15500,15500,15500,0,0
20201111,15750,15950,15550,15550,200,25243,499135,1973,4.39,0,15550,15550,15550,15550,0,0
20201110,15550,15850,15300,15750,200,25141,497162,2934,4.37,-1917,15750,15850,15750,15850,100,609
20201109,15600,15800,15450,15550,50,30514,494228,11598,4.34,-1257,15550,15550,15550,15550,0,0
20201106,15650,15850,15450,15600,200,49994,482630,26967,4.24,-1741,15600,15600,15600,15600,0,1
20201105,15900,16050,15650,15800,0,31294,455663,-144,4.0,-2531,15850,15850,15800,15800,0,2
20201104,15800,16150,15750,15800,100,53652,455807,21781,4.0,993,15900,15900,15900,15900,100,278
20201103,16050,16400,15500,15700,350,157902,434026,42219,3.82,-3890,15750,15950,15750,15800,100,2147
20201102,16200,16500,16000,16050,150,52625,391807,11493,3.44,0,15950,15950,15950,15950,-100,58
20201030,16100,16400,16000,16200,100,48150,380314,6557,3.98,588,16200,16200,16200,16200,0,2
20201029,15800,16300,15750,16100,100,89384,373757,9951,3.92,-621,16100,16100,16050,16050,-50,63
20201028,15900,16200,15650,16000,150,52109,363806,-2609,3.81,141,16000,16000,16000,16000,0,550
20201027,14950,16000,14450,15850,600,144491,366415,2467,3.83,3814,15850,16000,15850,15900,50,37
20201026,15400,15450,14950,15250,0,45771,363948,1840,3.81,-13,15250,15250,15200,15200,-50,3
20201023,15150,15950,14750,15250,0,25948,362108,-5420,3.79,254,15250,15250,15250,15250,0,2
20201022,15500,15700,15000,15250,200,41519,367528,5503,3.85,-1,15250,15250,15250,15250,0,0
20201021,14950,15800,14950,15450,500,80313,362025,9768,3.79,1035,15400,15450,15400,15450,0,181
