day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20130617,4050,4655,3455,4655,605,126189,1203,0,0.15,0,4655,4655,4655,4655,0,14
20130618,5350,5350,4730,5350,695,139036,1203,0,0.15,0,5350,5350,5350,5350,0,0
20130619,6150,6150,5550,6150,800,680800,1203,0,0.15,-1,6150,6150,6150,6150,0,30
20130620,6350,7070,5950,5950,200,813938,1203,0,0.15,0,5950,5950,5800,5820,-130,5030
20130621,6130,6810,5700,6180,230,623403,1203,0,0.15,-30,6180,6180,6170,6180,0,4422
20130624,6600,7100,6350,7100,920,187605,1203,0,0.15,-6,7100,7100,7100,7100,0,11
20130625,8150,8160,8120,8160,1060,32224,1203,0,0.15,0,8160,8160,8160,8160,0,18
20130626,8210,8500,7350,8200,40,456974,1203,0,0.15,-20,8380,8380,8250,8250,50,1641
20130627,8500,9430,7230,7240,960,722367,1203,0,0.15,0,7120,7170,7100,7170,-70,7429
20130628,7410,7640,6590,6630,610,204116,1203,0,0.15,0,6650,6890,6650,6830,200,4812
20130701,6910,7210,6410,6760,130,240218,1203,0,0.15,0,6830,6830,6710,6710,-50,7977
20130702,6760,6980,5750,5750,1010,208602,1203,0,0.15,-10,5850,5900,5820,5900,150,8260
20130703,6020,6610,5950,6610,860,144599,1203,0,0.15,0,6610,6610,6610,6610,0,7
20130704,7200,7390,6100,6140,470,343574,1203,0,0.15,0,6100,6150,6090,6150,10,3838
20130705,6310,6850,5900,6210,70,248401,1203,0,0.15,0,6190,6210,6180,6190,-20,1713
20130708,6410,6880,6150,6600,390,150902,1203,0,0.15,0,6520,6550,6480,6510,-90,3103
20130709,6550,6680,6110,6260,340,117406,1203,0,0.15,0,6250,6260,6250,6260,0,710
20130710,6380,6390,5910,5950,310,104218,1203,0,0.15,-10,6000,6050,6000,6050,100,1184
20130711,6100,6650,5860,6150,200,125493,1203,0,0.15,0,6120,6150,6100,6150,0,343
20130712,6180,6500,6000,6010,140,75576,1203,0,0.15,0,6010,6060,6010,6060,50,1050
20130715,6150,6190,5890,6050,40,54518,1203,0,0.15,0,6060,6080,6050,6050,0,236
20130716,6150,6450,5990,6030,20,53523,1203,0,0.15,-9,6090,6090,6030,6030,0,264
20130717,6140,6230,5990,6200,170,49477,1203,0,0.15,0,6190,6250,6190,6250,50,1938
20130718,6340,6830,6200,6200,0,84160,1203,0,0.15,0,6250,6250,6200,6200,0,440
20130719,6290,6340,6140,6260,60,30088,1203,0,0.15,-10,6250,6300,6200,6300,40,311
