day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19970827,25900,25900,22500,23000,0,160110,0,0,0.0,0,0,0,0,0,0,0
19970828,22000,22800,21800,21900,1100,104620,0,0,0.0,0,0,0,0,0,0,0
19970829,21500,22300,21500,21800,100,56790,0,0,0.0,0,0,0,0,0,0,0
19970830,21900,22000,21500,21600,200,32320,0,0,0.0,0,0,0,0,0,0,0
19970901,21600,21900,21300,21400,200,28350,0,0,0.0,0,0,0,0,0,0,0
19970902,21300,21400,20100,21100,300,35610,0,0,0.0,0,0,0,0,0,0,0
19970903,21400,21800,20800,21800,700,33610,0,0,0.0,0,0,0,0,0,0,0
19970904,21800,21800,20900,21500,300,11740,0,0,0.0,0,0,0,0,0,0,0
19970905,21000,21800,21000,21800,300,7980,0,0,0.0,0,0,0,0,0,0,0
19970906,22400,22500,21800,22000,200,18370,0,0,0.0,0,0,0,0,0,0,0
19970908,22000,22500,21600,22500,500,31190,0,0,0.0,0,0,0,0,0,0,0
19970909,22300,23500,22100,23000,500,50570,0,0,0.0,0,0,0,0,0,0,0
19970910,23000,24800,22900,24200,1200,64560,0,0,0.0,0,0,0,0,0,0,0
19970911,24200,25400,23900,23900,300,69700,0,0,0.0,0,0,0,0,0,0,0
19970912,23900,24100,23400,23600,300,49630,0,0,0.0,0,0,0,0,0,0,0
19970913,23600,23900,23600,23600,0,32750,0,0,0.0,0,0,0,0,0,0,0
19970918,23500,23900,23400,23700,100,23230,0,0,0.0,0,0,0,0,0,0,0
19970919,23700,23700,21900,23600,100,32610,0,0,0.0,0,0,0,0,0,0,0
19970920,23000,23300,22100,23300,300,10540,0,0,0.0,0,0,0,0,0,0,0
19970922,23000,23000,22300,22600,700,24900,0,0,0.0,0,0,0,0,0,0,0
19970923,22400,22600,22300,22300,300,11630,0,0,0.0,0,0,0,0,0,0,0
19970924,22000,22600,21800,22600,300,10370,0,0,0.0,0,0,0,0,0,0,0
19970925,22600,23000,21800,23000,400,7740,0,0,0.0,0,0,0,0,0,0,0
19970926,22500,22700,21700,22700,300,10850,0,0,0.0,0,0,0,0,0,0,0
19970927,21700,22500,21600,21600,1100,4450,0,0,0.0,0,0,0,0,0,0,0
19970929,20800,21500,19900,21300,300,5560,0,0,0.0,0,0,0,0,0,0,0
19970930,20800,21500,20500,21300,0,7780,0,0,0.0,0,0,0,0,0,0,0
19971001,21300,21400,20700,21300,0,5150,0,0,0.0,0,0,0,0,0,0,0
19971002,20900,21200,20600,20800,500,4520,0,0,0.0,0,0,0,0,0,0,0
19971004,20800,21100,20800,21000,200,3520,0,0,0.0,0,0,0,0,0,0,0
19971006,20600,21000,20600,21000,0,6430,0,0,0.0,0,0,0,0,0,0,0
19971007,21000,21200,20800,20800,200,10560,0,0,0.0,0,0,0,0,0,0,0
19971008,20400,21200,20400,21200,400,5480,0,0,0.0,0,0,0,0,0,0,0
19971009,21000,21000,20200,21000,200,6960,0,0,0.0,0,0,0,0,0,0,0
19971010,20400,21200,20400,20900,100,4470,0,0,0.0,0,0,0,0,0,0,0
19971011,21000,21300,21000,21000,100,2200,0,0,0.0,0,0,0,0,0,0,0
19971013,20800,21000,20700,20800,200,4900,0,0,0.0,0,0,0,0,0,0,0
19971014,21300,21300,20800,21000,200,3640,0,0,0.0,0,0,0,0,0,0,0
19971015,20800,20900,20500,20800,200,4370,0,0,0.0,0,0,0,0,0,0,0
19971016,20300,20500,19400,20000,800,5950,0,0,0.0,0,0,0,0,0,0,0
19971017,19500,19700,18400,19500,500,6980,0,0,0.0,0,0,0,0,0,0,0
