day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20190809,60500,68900,53900,54600,5900,324642,881693,5337,20.86,-94372,54700,54700,54300,54500,-100,1069
20190812,54400,56200,53000,53600,1000,166709,810027,-71666,19.17,44481,53700,53800,53700,53700,100,126
20190813,52600,53200,51400,51800,1800,163852,702024,-108003,16.61,32121,52000,52000,51800,51800,0,23
20190814,52400,52900,51900,51900,100,95402,653107,-48917,15.45,46143,51900,52300,51900,52300,400,157
20190816,51200,51800,50000,51100,800,63207,620607,-32500,14.68,13233,51400,51600,51100,51200,100,135
20190819,51700,54100,51400,52500,1400,82918,591867,-28740,14.0,16103,52500,52500,52500,52500,0,0
20190820,53200,53800,52500,53800,1300,37312,583796,-8071,13.81,2398,53800,53800,53800,53800,0,0
20190821,53800,56000,53200,55000,1200,41778,573011,-10785,13.56,9958,55000,55000,55000,55000,0,1
20190822,55000,56700,55000,56400,1400,27663,569485,-3526,13.46,-535,56400,56400,56400,56400,0,0
20190823,55900,56600,55300,56100,300,23459,561787,-7698,13.29,5278,56100,56100,56100,56100,0,1
20190826,55000,55600,54400,54700,1400,15880,553429,-8358,13.08,30,54700,54700,54700,54700,0,3
20190827,54600,55400,53700,53700,1000,29742,530878,-22551,12.56,16861,53700,53700,53700,53700,0,0
20190828,53800,55000,53800,54900,1200,19888,519395,-11483,12.29,10543,54800,54800,54800,54800,-100,4
20190829,54900,56000,54900,55100,200,24045,507862,-11533,12.02,15202,55100,55100,55100,55100,0,0
20190830,55900,56900,55300,56000,900,43353,484410,-23452,11.46,16485,55500,56900,55500,56900,900,36
20190902,55600,56700,55600,55900,100,21667,476370,-8040,11.27,8097,55900,55900,55900,55900,0,0
20190903,55700,56600,55600,56100,200,16112,470294,-6076,11.13,5458,56100,56100,56100,56100,0,0
20190904,56200,56900,56000,56700,600,20227,462726,-7568,10.95,3574,56700,56700,56700,56700,0,0
20190905,56500,57900,56500,57100,400,25974,454501,-8225,10.75,9217,57100,57100,57100,57100,0,3
20190906,57000,57200,55800,56400,700,19068,451465,-3036,10.68,-2217,56200,56400,56200,56400,0,108
20190909,56100,56900,56100,56500,100,19077,445902,-5563,10.55,4866,56500,56500,56500,56500,0,0
20190910,56200,57100,56200,56900,400,23658,431475,-14427,10.21,11505,56900,56900,56900,56900,0,0
20190911,56900,57900,56900,57300,400,23952,415682,-15793,9.84,-1191,57300,57300,57300,57300,0,0
20190916,57300,59500,57300,59200,1900,36697,401439,-14243,9.5,8044,59200,59200,59200,59200,0,0
20190917,59100,59600,58400,59600,400,15415,393188,-8251,9.3,2363,59600,59600,59600,59600,0,0
20190918,59800,61800,59600,61400,1800,42333,367462,-25726,8.69,-2346,60100,61400,60100,61400,0,2
20190919,61100,61600,59900,60400,1000,27465,360652,-6810,8.53,1356,60400,60400,60400,60400,0,5
20190920,60000,60600,59600,59600,800,18050,350103,-10549,8.28,-2454,59600,60000,59600,60000,400,4
20190923,59600,60500,59600,60200,600,9996,347667,-2436,8.23,-116,60200,60200,60200,60200,0,0
20190924,60200,61100,60100,60800,600,13232,343011,-4656,8.12,818,60800,60800,60800,60800,0,0
20190925,60500,61200,59800,60300,500,19400,342364,-647,8.1,-3039,60300,60300,60300,60300,0,0
20190926,60300,60900,59900,60800,500,12373,340441,-2088,8.05,-1420,60000,60000,60000,60000,-800,2
20190927,60700,60800,59600,60000,800,5727,340130,-311,8.05,-585,60000,60000,60000,60000,0,0
20190930,59800,60300,59200,60000,0,7029,340329,199,8.05,-1799,60000,60000,60000,60000,0,1
20191001,59200,61500,59200,61300,1300,16144,340133,-196,8.05,-559,61300,61300,61300,61300,0,0
20191002,60300,61000,58400,59300,2000,15671,339283,-850,8.03,-8578,59000,59000,59000,59000,-300,2
20191004,59300,59300,56700,56700,2600,25903,338047,-1236,8.0,-7027,56700,56700,56700,56700,0,25
20191007,56700,57700,56600,57300,600,10459,339205,1158,8.03,-883,57300,57300,57300,57300,0,0
20191008,56400,58600,56400,58500,1200,11961,338609,-596,8.01,-1560,58500,58500,58500,58500,0,0
20191010,58700,58700,57300,57700,800,9018,333347,-5262,7.89,959,57700,57700,57700,57700,0,0
20191011,58000,59200,57700,59200,1500,9796,332501,-846,7.87,4403,59200,59200,59200,59200,0,0
20191014,59400,60800,59400,60800,1600,14460,333115,614,7.88,5843,60800,60800,60800,60800,0,5
20191015,60800,61000,59900,60800,0,12311,331393,-1722,7.84,2174,60800,60800,60800,60800,0,0
20191016,60900,61300,60400,61300,500,7863,331012,-381,7.83,1609,61300,61300,61300,61300,0,0
20191017,61300,61300,60300,60900,400,6500,328502,-2510,7.77,-72,60900,60900,60900,60900,0,6
20191018,61200,61800,60000,61200,300,18421,325292,-3210,7.7,464,60000,60100,60000,60100,-1100,31
20191021,61200,61200,60300,61000,200,8771,323180,-2112,7.65,-1638,61000,61000,61000,61000,0,0
20191022,61000,61700,60300,60500,500,6851,322224,-956,7.62,31,60500,60500,60500,60500,0,0
20191023,61000,61000,58900,59800,700,8486,322450,226,7.63,-1042,59800,59800,59800,59800,0,0
20191024,60100,60500,58800,60500,700,9073,322516,66,7.63,-859,60500,60500,60500,60500,0,0
20191025,60200,60700,59700,60700,200,5722,321845,-671,7.61,2217,60700,60700,60700,60700,0,0
20191028,60700,60900,59600,60700,0,12668,320944,-901,7.59,5156,60700,60700,60700,60700,0,0
20191029,60500,61300,60400,61000,300,8600,319787,-1157,7.57,2776,61000,61000,61000,61000,0,0
20191030,60400,61000,60100,60300,700,8427,316564,-3223,7.49,-113,60300,60300,60300,60300,0,0
20191031,59900,61100,59900,60900,600,14454,313021,-3543,7.41,1070,60900,60900,60900,60900,0,0
20191101,60900,62300,60100,62100,1200,16976,313165,144,7.41,5036,62100,62100,62100,62100,0,0
20191104,62400,64600,62400,64500,2400,24806,313126,-39,7.41,11717,64500,64500,64500,64500,0,0
20191105,64700,66800,64000,66800,2300,18768,312206,-920,7.38,4801,66700,66700,66700,66700,-100,1
20191106,66900,67200,65500,66500,300,11742,310667,-1539,7.35,-1580,66500,66500,66500,66500,0,0
20191107,66500,66900,65800,66900,400,7704,309306,-1361,7.32,1913,66900,66900,66900,66900,0,0
20191108,66900,66900,65500,66200,700,8895,309063,-243,7.31,1207,66200,66200,66200,66200,0,0
20191111,65900,66200,64300,65000,1200,5303,309201,138,7.32,-298,65000,65000,65000,65000,0,19
20191112,65000,68000,65000,67600,2600,18753,309556,355,7.32,5986,67600,67600,67600,67600,0,0
20191113,67600,67600,66200,66700,900,6104,309213,-343,7.32,-2163,66700,66700,66700,66700,0,0
20191114,66100,67100,66000,67100,400,5527,308433,-780,7.3,-836,67100,67100,67100,67100,0,0
20191115,67100,68000,66500,67400,300,7032,307643,-790,7.28,1044,67400,67400,67400,67400,0,0
20191118,67400,67700,66300,67700,300,9536,307353,-290,7.27,-3304,67700,67700,67700,67700,0,0
20191119,67100,67500,66200,66800,900,5721,307230,-123,7.27,851,66800,66800,66800,66800,0,0
