day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20171030,68000,88400,68000,88400,20400,268264,136002,0,13.77,-64701,88400,88400,88000,88400,0,11715
20171031,94000,114500,90100,114500,26100,460821,135281,-721,13.7,-241,114500,114500,114500,114500,0,959
20171101,129500,132000,108500,108500,6000,397464,107772,-27509,10.91,-360,108500,110500,107000,108500,0,5994
20171102,111500,111500,91000,93000,15500,230881,107123,-649,10.85,-3,93000,95000,92800,94700,1700,2205
20171103,93000,104500,91600,92900,100,229421,103476,-3647,10.48,0,92900,93300,92200,93300,400,2514
20171106,93100,93500,85600,86800,6100,86255,98192,-5284,9.94,-202,86800,87000,86200,86700,-100,1098
20171107,85100,89100,82800,83100,3700,66404,96376,-1816,9.76,0,83100,83100,82600,83100,0,1216
20171108,84500,88500,83200,83500,400,72194,96376,0,9.76,0,83500,84000,83400,84000,500,388
20171109,84800,87900,83500,87300,3800,37012,96662,286,9.79,0,87300,87500,86900,87000,-300,357
20171110,87500,87500,84600,85100,2200,20985,96376,-286,9.76,0,85100,85100,84400,84600,-500,321
20171113,86200,86300,82000,82400,2700,25626,96376,0,9.76,291,82400,82400,81700,82400,0,210
20171114,81400,81900,78500,79000,3400,30285,96376,0,9.76,234,79000,79500,79000,79500,500,231
20171115,79400,81300,76800,78300,700,34311,96394,18,9.76,-166,78300,78900,78000,78300,0,259
20171116,78500,78500,76600,77300,1000,18364,96297,-97,9.75,188,77300,77100,77000,77100,-200,27
20171117,76700,82000,76100,80200,2900,24598,96455,158,9.77,0,80200,80700,80500,80600,400,115
20171120,80700,81800,79300,79300,900,18462,96297,-158,9.75,322,79300,79200,79100,79100,-200,154
20171121,79300,79300,77000,77000,2300,14413,96495,198,9.77,383,77000,77300,77200,77200,200,44
20171122,79800,100000,79200,89000,12000,416272,96823,328,9.8,-115,89000,89900,87600,88700,-300,4020
20171123,91100,93000,82200,82900,6100,91004,96339,-484,9.75,336,82900,82600,82500,82600,-300,767
20171124,83200,84800,80400,80400,2500,39645,96375,36,9.76,0,80400,81000,80500,81000,600,204
20171127,79900,80100,78100,78300,2100,22402,96816,441,9.8,406,78300,78400,78300,78300,0,201
20171128,78400,93800,78400,81500,3200,202953,96813,-3,9.8,204,81500,82200,81500,82200,700,588
20171129,80200,84300,79400,82500,1000,27960,96059,-754,9.73,203,82500,82600,82500,82600,100,23
20171130,82800,83200,81100,81700,800,14816,96081,22,9.73,0,81700,81700,81700,81700,0,146
20171201,78600,79000,75200,75700,6000,285611,139934,43853,14.17,47601,75700,75900,75700,75800,100,622
20171204,77100,77700,75200,75500,200,29989,132267,-7667,13.39,-2697,75500,75500,75000,75000,-500,186
20171205,75600,75700,74000,74200,1300,31328,125831,-6436,12.74,-7275,74200,74200,74000,74000,-200,571
20171206,73300,74000,71000,71000,3200,34410,124257,-1574,12.58,-3222,71000,71200,70800,71200,200,68
20171207,70100,71500,68200,68800,2200,27022,124265,8,12.58,-4000,68800,69600,68200,69600,800,369
20171208,68300,71400,68200,68400,400,21509,122602,-1663,12.41,-2000,68400,68400,68100,68200,-200,231
20171211,71200,71200,67900,68000,400,17697,119042,-3560,12.05,-4646,68000,68300,68100,68300,300,80
20171212,68700,68700,66000,66200,1800,20981,115657,-3385,11.71,-2622,66200,66100,65600,65800,-400,912
20171213,66000,68500,65900,66500,300,37142,109661,-5996,11.1,-12217,66500,66600,66400,66600,100,25
20171214,66700,67800,64900,66100,400,31690,97903,-11758,9.9,0,66100,66100,66100,66100,0,80
20171215,65200,65400,63700,64000,2100,18925,98201,298,9.94,0,64000,64000,64000,64000,0,99
20171218,64000,64200,61400,62300,1700,15099,97896,-305,9.9,0,62300,62300,62300,62300,0,21
20171219,62000,62300,59400,59600,2700,24827,100044,2148,10.13,-2803,59600,59600,59300,59600,0,230
20171220,58900,59400,57300,57800,1800,19889,100792,748,10.21,-2478,57800,58000,57800,57800,0,283
20171221,57500,61000,57200,58200,400,11204,101009,217,10.23,0,58200,58200,58100,58100,-100,14
20171222,58200,67800,57600,61400,3200,57818,98132,-2877,9.94,-1588,61400,67500,67500,67500,6100,2985
20171226,73300,78700,65300,74000,12600,245797,96401,-1731,9.76,0,74000,75400,70000,72000,-2000,3062
20171227,71500,73800,67900,68800,5200,62232,94118,-2283,9.53,0,68800,69100,68500,68900,100,346
20171228,69300,69300,65500,67100,1700,31403,94066,-52,9.52,0,67100,67100,66500,67100,0,20
20180102,66800,67800,65000,66900,200,20026,94002,-64,9.52,-2000,66900,67000,67000,67000,100,84
20180103,74200,77500,72900,74300,7400,107834,93937,-65,9.51,34874,74300,75800,74800,75200,900,1095
20180104,75200,75500,73000,73900,400,33023,94337,400,9.55,-1869,73900,73800,73700,73700,-200,197
20180105,73900,74000,71800,73000,900,14215,94118,-219,9.53,0,73000,73000,72900,73000,0,19
20180108,73000,73400,71300,71900,1100,10979,94116,-2,9.53,0,71900,71900,71900,71900,0,10
20180109,72700,73600,70700,70700,1200,9742,93462,-654,9.46,-1100,70700,70800,70700,70700,0,8
20180110,72000,72000,69300,71200,500,5532,93371,-91,9.45,0,71200,71500,71500,71500,300,9
20180111,71100,72500,70300,70300,900,5249,93259,-112,9.44,0,70300,70100,70000,70000,-300,206
20180112,70600,71700,69000,69800,500,7353,93272,13,9.44,0,69800,69500,69500,69500,-300,30
20180115,70000,71300,68600,69600,200,11219,93174,-98,9.43,0,69600,69600,69600,69600,0,0
20180116,70300,71000,69000,70200,600,4344,93238,64,9.44,0,70200,70200,70200,70200,0,0
20180117,70200,70800,69200,70000,200,6874,93443,205,9.46,0,70000,70000,70000,70000,0,20
20180118,71000,71000,69300,69800,200,6475,93276,-167,9.44,0,69800,69800,69800,69800,0,0
20180119,70400,71000,69100,69400,400,7288,93296,20,9.45,0,69400,69400,69400,69400,0,20
20180122,70000,70000,68700,69100,300,6488,93275,-21,9.44,0,69100,69100,69100,69100,0,0
20180123,68500,69800,68500,68900,200,5741,93477,202,9.46,0,68900,68900,68900,68900,0,2
20180124,69000,70500,68700,69900,1000,6681,93265,-212,9.44,-1700,69900,69900,69900,69900,0,41
20180125,70900,71400,70000,70100,200,5074,93232,-33,9.44,0,70100,70100,70100,70100,0,10
20180126,70700,71700,70200,71300,1200,6614,93202,-30,9.44,0,71300,71300,71300,71300,0,11
20180129,70600,72500,70600,71700,400,10648,93679,477,9.49,0,71700,71700,71700,71700,0,0
20180130,71700,72700,70800,70800,900,5742,93194,-485,9.44,0,70800,70400,70400,70400,-400,100
20180131,70300,70400,69500,70300,500,5672,93194,0,9.44,0,70300,69900,69900,69900,-400,27
20180201,70200,70500,69600,70000,300,3803,93291,97,9.45,0,70000,70200,70200,70200,200,2
20180202,70000,70500,68900,69100,900,5629,93341,50,9.45,0,69100,69500,69500,69500,400,3
20180205,68800,69600,68100,68400,700,4146,93236,-105,9.44,0,68400,68400,68400,68400,0,0
20180206,66200,68000,65500,66300,2100,8274,93275,39,9.44,0,66300,66300,66300,66300,0,5
20180207,67200,67900,65200,65300,1000,4846,93317,42,9.45,0,65300,65300,65300,65300,0,11
20180208,65500,67000,65500,65700,400,2830,93205,-112,9.44,0,65700,65700,65700,65700,0,0
20180209,65000,66400,64300,65600,100,3514,93179,-26,9.43,0,65600,65600,65600,65600,0,0
20180212,66500,66800,65100,66400,800,3166,93357,178,9.45,0,66400,65600,65600,65600,-800,19
20180213,66400,68800,66000,66300,100,4474,93227,-130,9.44,0,66300,64100,63200,63200,-3100,378
20180214,63000,63800,62000,62800,3500,12406,93867,640,9.5,0,62800,62800,62800,62800,0,1
20180219,62600,64900,62600,63900,1100,2001,93838,-29,9.5,0,63900,63900,63900,63900,0,0
20180220,64000,64700,63500,64500,600,2253,93950,112,9.51,0,64500,64500,64500,64500,0,0
20180221,64200,65100,63700,64700,200,1234,93906,-44,9.51,0,64700,64700,64700,64700,0,1
20180222,65700,65700,63900,64200,500,1757,92970,-936,9.41,0,64200,64200,64200,64200,0,0
20180223,65200,65200,63700,64200,0,1443,91962,-1008,9.31,0,64200,64200,64200,64200,0,0
20180226,64100,64700,63700,64000,200,1213,91883,-79,9.3,0,64000,64000,64000,64000,0,0
20180227,65400,65400,64000,64000,0,1750,91852,-31,9.3,0,64000,64000,64000,64000,0,0
20180228,64900,65000,63300,63400,600,1516,91870,18,9.3,0,63400,63400,63400,63400,0,0
20180302,61900,63300,61900,63200,200,938,91769,-101,9.29,0,63200,63200,63200,63200,0,0
20180305,62900,62900,61300,61900,1300,1207,91801,32,9.3,0,61900,61900,61900,61900,0,0
20180306,61900,63000,61900,62900,1000,2247,91873,72,9.3,0,62900,62900,62900,62900,0,0
20180307,63000,63900,61800,61800,1100,1594,91821,-52,9.3,0,61800,61600,61600,61600,-200,6
20180308,61800,62300,61800,61900,100,555,91821,0,9.3,0,61900,61900,61900,61900,0,0
20180309,61900,64000,61800,63000,1100,2119,91477,-344,9.26,0,63000,63000,63000,63000,0,0
20180312,64400,64400,62800,63300,300,1500,91480,3,9.26,0,63300,62900,62900,62900,-400,100
20180313,63300,63600,62600,63500,200,688,91422,-58,9.26,0,63500,63500,63500,63500,0,25
20180314,63500,63500,62700,63200,300,752,91422,0,9.26,0,63200,62700,62700,62700,-500,70
20180315,63000,63200,62400,63100,100,1751,91422,0,9.26,0,63100,63100,63100,63100,0,0
20180316,63200,63500,62700,63300,200,2081,91335,-87,9.25,0,63300,63300,63300,63300,0,0
20180319,63000,63400,62600,63300,0,1563,91363,28,9.25,0,63300,63300,63300,63300,0,0
20180320,62600,63300,62600,62700,600,856,91363,0,9.25,0,62700,62700,62700,62700,0,0
20180321,62100,63000,62100,63000,300,517,91363,0,9.25,0,63000,63000,63000,63000,0,0
