day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20060209,420000,425500,403500,407000,13000,602402,6897999,6897999,24.14,-83220,407000,408000,407000,408000,1000,295
20060210,409000,410000,400000,404500,2500,168489,6927128,29129,24.24,-15547,403500,404000,403500,403500,-1000,48
20060213,404500,405000,398000,398000,6500,156342,6978199,51071,24.42,-15816,398000,398000,397500,397500,-500,117
20060214,392000,398000,385500,393500,4500,77682,6980844,2645,24.43,-6056,394000,395000,394000,395000,1500,2
20060215,399000,399500,393500,398000,4500,50368,6984766,3922,24.45,6758,398000,398000,398000,398000,0,22
20060216,401500,415000,398000,406000,8000,50953,6978580,-6186,24.43,7686,406000,406000,406000,406000,0,6
20060217,406000,406500,402500,403500,2500,29851,6981526,2946,24.44,6223,403500,403500,403500,403500,0,0
20060220,402000,417000,402000,414000,10500,64746,6981279,-247,24.43,1558,414000,414000,414000,414000,0,10
20060221,412500,415500,408000,411000,3000,75098,6966993,-14286,24.38,8842,411000,411000,411000,411000,0,10
20060222,410000,414000,408500,411500,500,38167,6977121,10128,24.42,-3843,411500,411500,411500,411500,0,72
20060223,411500,418500,409000,415000,3500,75155,6983441,6320,24.44,1185,415000,415000,415000,415000,0,0
20060224,411000,412000,405000,407000,8000,46817,6973357,-10084,24.41,3257,406000,406000,406000,406000,-1000,8
20060227,406000,410000,404000,407000,0,51172,6963976,-9381,24.37,10114,407000,407000,407000,407000,0,0
20060228,411000,424000,410500,420000,13000,195046,6976783,12807,24.42,12903,419000,419000,419000,419000,-1000,1
20060302,412500,414000,409500,412500,7500,87704,6965755,-11028,24.38,-10547,413000,413000,413000,413000,500,22
20060303,413000,415500,402500,403000,9500,57456,6952158,-13597,24.33,8875,403000,403000,403000,403000,0,0
20060306,402000,404500,401500,402000,1000,54984,6936916,-15242,24.28,10301,402000,402000,402000,402000,0,0
20060307,402000,403000,393500,393500,8500,62154,6906167,-30749,24.17,7384,393500,394500,393500,394500,1000,29
20060308,393000,396500,390500,394000,500,34461,6901392,-4775,24.15,2380,399500,399500,399500,399500,5500,4
20060309,393500,397000,392000,394000,0,23690,6899915,-1477,24.15,1454,394000,394000,394000,394000,0,5
20060310,391500,401000,391500,400000,6000,29237,6905801,5886,24.17,1962,400000,400000,400000,400000,0,0
20060313,399000,400500,397000,399000,1000,27088,6901423,-4378,24.15,-336,398500,398500,398500,398500,-500,8
20060314,397000,406500,397000,402000,3000,49057,6897497,-3926,24.14,15017,401000,401000,401000,401000,-1000,10
20060315,401500,401500,393000,394000,8000,45872,6886842,-10655,24.1,2805,394000,394000,394000,394000,0,0
20060316,394000,396500,391000,392000,2000,31586,7355079,468237,25.74,-2957,392000,392000,392000,392000,0,0
20060317,391500,396000,390000,396000,4000,25110,7352988,-2091,25.32,-1756,396000,396000,396000,396000,0,0
20060320,390500,395500,390500,394000,2000,20839,7353998,1010,25.32,4213,398000,398000,398000,398000,4000,1
20060321,395000,397000,394000,395000,1000,35564,7359669,5671,25.34,-4307,395000,395000,395000,395000,0,10
