day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210401,116000,121000,113000,117000,1000,27596,77570,895,5.32,0,117500,118500,117500,117500,500,718
20210331,121500,122000,115000,116000,5000,29542,76675,1721,5.26,0,116500,116500,115500,116000,0,234
20210330,121000,122500,119000,121000,500,16387,74954,-818,5.14,0,120500,121000,120500,120500,-500,203
20210329,126500,127000,120000,120500,6500,27527,75772,-14,5.19,0,121000,121000,120500,121000,500,449
20210326,125000,128000,124000,127000,2500,15152,75786,801,5.2,-487,127000,127500,127000,127500,500,242
20210325,124000,127000,123500,124500,500,19801,74985,897,5.14,0,124500,125000,124500,124500,0,219
20210324,126000,128000,123500,124000,4500,34166,74088,1960,5.08,-2000,124500,124500,124000,124500,500,1682
20210323,130500,134000,128500,128500,2000,43415,72128,2686,4.94,0,127500,128000,127500,127500,-1000,1625
20210322,140000,141000,130000,130500,9500,56729,69442,1857,4.76,0,130500,131000,130500,130500,0,1127
20210319,144500,146000,139500,140000,10500,90626,67585,1880,4.63,0,140500,140500,139500,139500,-500,1854
20210318,172500,172500,150000,150500,13500,170549,65705,-2307,4.5,0,150500,151500,150500,151000,500,2463
20210317,157000,165000,154500,164000,6500,102601,68012,5547,4.66,0,164500,172000,164000,169500,5500,12811
20210316,159000,161000,153000,157500,1000,57199,62465,-591,4.28,0,157000,157500,156500,156500,-1000,2228
20210315,163000,163500,156000,158500,4500,60184,63056,-2039,4.32,0,158500,159500,158500,159500,1000,836
20210312,142500,170500,141500,163000,23000,187831,65095,-4072,4.46,0,161000,162000,159000,159000,-4000,3982
20210311,143500,146500,139000,140000,3500,45238,69167,1307,4.74,0,141000,141000,140500,140500,500,1301
20210310,147500,156500,137000,143500,2000,104935,67860,-1520,4.65,0,143000,143000,141500,142000,-1500,1968
20210309,148000,155500,141500,145500,6000,68383,69380,2939,4.76,-1639,145500,146500,145000,146500,1000,894
20210308,163000,163500,151500,151500,8500,41805,66441,1301,4.55,0,151500,151500,149500,149500,-2000,1244
20210305,153000,161500,151000,160000,4000,44688,65140,-3306,4.46,-130,159500,160500,158500,160500,500,829
20210304,165000,165500,154000,156000,12500,86925,68446,3058,4.69,-3500,155500,155500,153500,153500,-2500,2236
20210303,174000,178000,165000,168500,7500,75472,65388,520,4.48,0,168500,169000,168500,169000,500,709
20210302,188000,188000,175000,176000,7000,41462,64868,-650,4.45,0,176000,176000,175000,175000,-1000,561
20210226,181500,185000,179500,183000,5500,32395,65518,-47,4.49,0,183000,183000,182000,182500,-500,391
20210225,193000,193500,185000,188500,1000,27135,65565,-265,4.49,0,191000,191000,187500,187500,-1000,442
20210224,182000,194000,181500,187500,8000,76617,65830,-315,4.51,130,187500,190000,186000,190000,2500,1036
20210223,171500,182500,171000,179500,5500,32023,66145,-500,4.53,0,179500,180000,179000,179000,-500,514
20210222,183500,184000,174000,174000,6500,28208,66645,-2163,4.57,40,172000,176000,172000,174500,500,801
20210219,180500,181500,170500,180500,1000,80460,68808,-24937,4.72,0,180500,181000,180000,180500,0,1086
20210218,186500,191500,181500,181500,7000,56041,93745,-15803,6.43,100,182000,182000,180000,180500,-1000,1392
20210217,195000,197000,187000,188500,3500,34829,109548,-957,7.51,0,188500,188500,187500,187500,-1000,896
20210216,192000,196000,189000,192000,3000,48739,110505,-2194,7.58,0,192000,193000,192000,192000,0,720
20210215,193000,193000,186000,189000,3500,48066,112699,-3610,7.72,0,188500,189000,188500,189000,0,312
20210210,200500,201500,184500,192500,8000,111429,116309,-15090,7.96,100,192500,193500,192000,193500,1000,627
20210209,206000,207000,199000,200500,3500,34148,131399,-1194,9.01,0,199000,200000,199000,199000,-1500,820
20210208,210000,211500,199000,204000,9500,84755,132593,1216,9.09,0,204000,204000,202500,202500,-1500,540
20210205,221000,227500,213000,213500,6500,100466,131377,-2537,9.01,0,213500,213500,210500,210500,-3000,2528
20210204,216000,224000,208500,220000,3000,114578,133914,6486,9.18,0,222000,224500,222000,224500,4500,4111
20210203,198000,220000,194500,217000,21000,219810,127428,27250,8.74,0,220000,220000,217000,217000,0,4310
20210202,195000,198000,191000,196000,1000,65028,100178,7080,6.87,0,197000,197000,195500,196000,0,506
20210201,190000,197500,187000,197000,11500,110468,93098,33089,6.38,839,196500,197000,196000,196000,-1000,1323
20210129,195000,196000,183500,185500,500,93352,60009,6439,4.11,636,186000,186000,184000,184500,-1000,1311
20210128,175500,187000,173000,185000,2500,52238,53570,5619,3.67,2000,185000,185000,182500,183000,-2000,942
20210127,190500,193000,178000,182500,7500,78751,47951,2279,3.29,1406,183000,183500,182500,183000,500,534
20210126,188000,194000,186000,190000,6500,132736,45672,7658,3.13,6000,190500,191000,190500,191000,1000,1587
20210125,184000,187500,182000,183500,2500,62502,38014,-1278,2.61,-117,186000,186000,185000,185500,2000,1920
20210122,184500,185000,178500,181000,1000,61516,39292,-1196,2.69,2226,181500,182000,181000,181500,500,1242
20210121,180000,181500,173500,180000,8500,109130,40488,1889,2.78,0,180000,180500,180000,180500,500,1279
20210120,174500,175000,168000,171500,500,69586,38599,-374,2.65,622,173000,173000,172500,173000,1500,1124
20210119,171000,173000,166000,172000,3500,43945,38973,-83,2.67,0,172500,173000,171000,171000,-1000,960
20210118,162500,172000,162500,168500,5000,49610,39056,2635,2.68,0,168500,169000,168000,169000,500,762
20210115,165000,167000,160000,163500,2000,28575,36421,1197,2.5,149,163500,164000,163500,163500,0,398
20210114,165000,167500,164000,165500,2000,17814,35224,777,2.41,0,164500,166000,164500,165500,0,494
20210113,169500,171000,167000,167500,500,18665,34447,-1642,2.36,0,166000,167500,166000,167500,0,464
20210112,164500,168500,164500,167000,1500,20976,36089,-657,2.47,0,167500,167500,166500,167000,0,746
20210111,172000,172500,164000,165500,6500,55124,36746,1790,2.52,0,166000,167000,166000,167000,1500,367
20210108,175500,175500,170000,172000,3000,38476,34956,-45,2.4,135,172000,172000,171000,171500,-500,480
20210107,175500,177000,173500,175000,0,32298,35001,361,2.4,-993,175000,175000,174500,174500,-500,1065
20210106,177500,178500,174500,175000,2500,34289,34640,-464,2.37,-2213,176000,176000,174000,174000,-1000,434
20210105,180000,181500,176500,177500,3500,34370,35104,-1894,2.41,-902,177500,178000,176500,176500,-1000,655
20210104,188000,188000,177000,181000,7000,81237,36998,1243,2.54,-737,182000,182000,181500,182000,1000,1097
20201230,174500,176000,171000,174000,3500,50994,35755,-2,2.45,-350,179500,190000,179500,185500,11500,19588
20201229,176000,179000,169500,177500,9000,52004,35757,2833,2.45,-8,178500,179000,178000,179000,1500,1223
20201228,177500,183000,167000,168500,4500,64131,32924,-48,2.25,-111,167500,168000,166000,167000,-1500,5809
20201224,171000,173500,167500,173000,1000,26369,32972,-157,2.25,0,172500,174000,172500,173500,500,355
20201223,175500,177000,171000,172000,3000,25720,33129,1657,2.27,0,172500,172500,171000,171000,-1000,752
20201222,181500,182000,174500,175000,8000,30733,31472,-2024,2.16,0,175000,175500,174000,175500,500,342
20201221,181000,183000,177000,183000,7500,39631,33496,2160,2.3,1089,182000,183000,182000,182000,-1000,652
20201218,175000,185000,172000,175500,2500,67514,31336,584,2.14,711,175500,176000,175500,176000,500,458
20201217,175500,175500,173000,173000,1000,12703,30752,267,2.11,0,173000,174000,173000,174000,1000,195
20201216,169000,179500,169000,174000,5000,29806,30485,-301,2.08,0,173000,173500,173000,173500,-500,316
20201215,171000,171500,166500,169000,3500,27088,30786,85,2.11,152,169500,170000,169000,169500,500,427
20201214,174000,175000,172000,172500,2000,18536,30701,385,2.1,0,172500,172500,170500,171500,-1000,1792
20201211,177000,177500,173000,174500,2000,21527,30316,-20,2.08,-142,174500,175000,173500,174000,-500,521
20201210,176500,179000,172500,176500,0,30208,30336,1778,2.08,58,176500,176500,175500,175500,-1000,1097
20201209,178000,181000,174500,176500,0,40289,28558,953,1.96,0,177500,180000,176500,178000,1500,2381
20201208,185000,188000,176500,176500,4000,60791,27605,-974,1.89,1895,176500,177500,176500,176500,0,328
20201207,182000,182000,174500,180500,1500,44273,28579,2727,1.96,-253,181000,182000,181000,182000,1500,732
20201204,187500,187500,180500,182000,5500,45953,25852,1521,1.77,-2017,182500,182500,181500,182000,0,641
20201203,188000,189000,185500,187500,2500,32977,24331,1038,1.67,0,187000,187000,186500,187000,-500,536
20201202,190500,190500,184000,185000,4500,41692,23293,80,1.6,-784,185500,185500,184000,184500,-500,1078
20201201,193500,193500,187500,189500,2000,40416,23213,-100,1.59,0,190000,190000,186000,188000,-1500,1162
20201130,197000,197500,189000,191500,500,69299,23313,104,1.6,-89,191000,195000,190500,195000,3500,3965
20201127,182500,193000,180500,192000,4500,77268,23209,-879,1.59,3867,192000,193500,192000,193000,1000,3232
20201126,189000,194500,185500,187500,1500,71912,24088,589,1.65,726,187500,188000,187500,187500,0,1405
20201125,196000,197000,187000,189000,3500,81625,23499,-242,1.61,-500,189500,191000,189000,189000,0,1491
20201124,205000,205000,190000,192500,10000,144818,23741,-1981,1.62,440,192500,196500,192500,196500,4000,5082
20201123,202000,203500,199000,202500,1500,74490,25722,-1563,1.76,0,203000,203000,185500,199000,-3500,21622
20201120,204000,205000,199000,201000,1000,92790,27285,-1294,1.87,0,202500,202500,201000,201500,500,2097
20201119,195500,202500,194000,200000,500,116521,28579,3495,1.96,0,199500,207000,198500,205000,5000,10100
20201118,198500,209000,191500,200500,14000,286506,25084,-657,1.72,0,200000,200000,199500,200000,-500,2878
20201117,184000,189500,181500,186500,5500,80034,25741,-626,1.76,0,187500,187500,186500,187000,500,1843
20201116,182000,184000,180000,181000,1500,25806,26367,-242,1.81,0,181000,182000,180000,180500,-500,647
20201113,183500,187500,175000,182500,500,65404,26609,1109,1.82,0,184000,184000,182000,182000,-500,715
20201112,187000,188500,179000,183000,1000,62191,25500,610,1.75,0,190000,190000,185500,186500,3500,6736
20201111,200000,200500,179000,182000,15000,108313,24890,86,1.71,0,182500,182500,180500,180500,-1500,1540
20201110,191500,198500,185500,197000,2000,113633,24804,-3744,1.7,-281,197000,200000,197000,199500,2500,5343
20201109,194500,201500,192000,199000,12000,196693,28548,4789,1.96,20,199500,200000,199000,199500,500,1880
20201106,183500,189500,180000,187000,5000,86943,23759,2063,1.62,20,187500,188500,187500,188000,1000,2585
20201105,188500,189500,180000,182000,3500,63514,21696,1372,1.49,0,182000,182000,181500,181500,-500,1736
20201104,186000,193500,182000,185500,2000,192981,20324,-1003,1.39,-1196,186000,186000,183000,185500,0,2595
20201103,174500,196000,173500,183500,9000,153630,21327,-1465,1.46,0,183500,184500,183500,184500,1000,3670
20201102,178500,178500,173500,174500,500,19165,22792,1189,1.56,0,174500,175000,173500,174500,0,479
20201030,182000,182000,174000,175000,5500,34566,21603,8,1.48,1569,175500,177500,175000,177000,2000,1561
20201029,171000,184000,169000,180500,3500,78293,21595,1194,1.48,0,181000,181000,180000,181000,500,872
20201028,180500,181500,175500,177000,1000,35923,20401,469,1.4,0,177500,177500,173500,173500,-3500,1540
20201027,180000,183500,175000,178000,2500,72230,19932,-7,1.37,-500,177500,182500,177500,182500,4500,3019
20201026,173000,176500,170000,175500,5500,46685,19939,-281,1.37,0,175500,175500,174500,175000,-500,1113
20201023,166500,174500,165000,170000,3500,36495,20220,547,1.39,0,171000,171000,169000,170000,0,688
20201022,167500,171500,165500,166500,7000,35656,19673,-476,1.35,0,166500,166500,163500,163500,-3000,2188
20201021,171000,186500,164000,173500,7500,86176,20149,-3175,1.38,0,173000,173500,171500,171500,-2000,2406
20201020,166500,169000,157000,166000,5500,55738,23324,1275,1.6,0,166000,166500,165500,166500,500,895
20201019,177500,180000,166500,171500,4500,39009,22049,46,1.51,0,172000,173000,170500,170500,-1000,1262
20201016,184000,184500,173500,176000,7500,60630,22003,316,1.51,0,176000,177500,176000,176500,500,787
20201015,180000,187000,178000,183500,2000,75183,21687,174,1.49,0,183500,183500,181500,181500,-2000,2732
20201014,188000,191500,178000,181500,5500,77392,21513,1541,1.47,0,183000,183000,181000,181000,-500,1013
20201013,196500,198000,187000,187000,3000,68131,19972,-308,1.37,0,188000,196500,188000,192000,5000,9345
20201012,192000,197500,185500,190000,1000,82628,20280,-3221,1.39,0,191500,191500,189500,190000,0,993
20201008,185000,199500,181500,189000,10000,313474,23501,766,1.61,0,189500,189500,189000,189000,0,2302
20201007,175000,186000,165500,179000,1000,73744,22735,-426,1.56,0,180000,180000,179000,179500,500,803
20201006,166500,194000,159500,178000,11500,243265,23161,-235,1.59,0,178000,184500,177500,182000,4000,5157
20201005,166000,167500,158000,166500,0,54736,23396,-566,1.6,0,167000,167000,165000,165000,-1500,1977
20200929,154500,175500,153000,166500,13000,222452,23962,-943,1.64,0,166500,166500,165500,166000,-500,1957
20200928,166000,171000,150000,153500,12500,176698,24905,1422,1.71,0,153500,154000,152500,154000,500,1497
20200925,131500,166000,130500,166000,38000,592997,23483,-7190,1.61,-20,166000,166000,162500,166000,0,6737
20200924,139000,141000,126000,128000,16500,90993,30673,6317,2.1,0,129000,129000,126500,126500,-1500,1250
20200923,154000,155000,138000,144500,6500,98201,24356,-3098,1.67,722,144500,145000,144000,144500,0,1005
20200922,159000,162000,149000,151000,13000,84726,27454,3272,1.88,0,150000,152500,150000,152500,1500,1289
20200921,174000,175000,159000,164000,10000,76749,24182,-136,1.66,0,164000,164000,162000,162000,-2000,762
20200918,170500,177000,170000,174000,1500,35295,24318,1200,1.67,0,175000,175500,174000,175500,1500,592
20200917,180500,183000,171000,175500,5000,47274,23118,-2488,1.58,0,175500,175500,173000,173000,-2500,1045
20200916,188000,188000,179000,180500,8500,48876,25606,-2846,1.76,0,180500,180500,180000,180500,0,781
20200915,182500,189000,178000,189000,6500,71676,28452,718,1.95,0,189500,190000,188500,188500,-500,878
20200914,199500,200000,182500,182500,2500,65407,27734,-2615,1.9,-192,182500,183000,181500,181500,-1000,899
20200911,184000,188500,179000,185000,0,51257,30349,-36,2.08,185,184000,185000,184000,184500,-500,942
20200910,180500,189000,175500,185000,13500,158909,30385,1729,2.08,-10,186000,186000,181500,182000,-3000,2080
20200909,169000,188000,165000,171500,26500,280115,28656,-1725,1.96,278,172500,176500,172500,175500,4000,4255
20200908,207500,210500,195000,198000,8500,97235,30381,2830,2.08,294,198000,198500,197500,197500,-500,1481
20200907,212000,212000,203500,206500,7500,56947,27551,645,1.89,1000,209000,209000,206500,207000,500,984
20200904,203500,214000,202500,214000,500,72930,26906,436,1.84,2289,214000,215500,214000,214500,500,1417
20200903,219000,219000,211000,214500,3000,68959,26470,943,1.81,2000,214500,217000,214500,215500,1000,1189
20200902,208000,222000,205500,211500,6000,109339,25527,1876,1.75,0,213000,213000,211500,212000,500,1080
20200901,192000,228000,187000,205500,14500,328989,23651,16416,1.62,-279,208000,209000,207000,207500,2000,4402
20200831,191000,192500,183000,191000,8500,72101,7235,815,0.5,-265,191000,191000,190500,190500,-500,1485
20200828,186000,189000,181000,182500,3500,52079,6420,490,0.44,-23,183000,186000,183000,185000,2500,1806
20200827,193000,193000,185500,186000,8000,67434,5930,-437,0.41,0,186000,187000,185500,187000,1000,847
20200826,198000,198500,191000,194000,4500,62062,6367,-154,0.44,10,194000,194500,193000,193000,-1000,804
20200825,195500,206000,190500,198500,8000,104379,6521,-74,0.45,-10,198500,200500,198000,200500,2000,946
