day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19960703,2430,2430,2430,2430,0,0,0,0,0.0,0,0,0,0,0,0,0
19960704,2570,2570,2570,2570,140,0,0,0,0.0,0,0,0,0,0,0,0
19960705,2720,2720,2720,2720,150,0,0,0,0.0,0,0,0,0,0,0,0
19960706,2880,2880,2880,2880,160,0,0,0,0.0,0,0,0,0,0,0,0
19960708,3050,3050,3050,3050,170,0,0,0,0.0,0,0,0,0,0,0,0
19960709,3230,3230,3230,3230,180,0,0,0,0.0,0,0,0,0,0,0,0
19960710,3420,3420,3420,3420,190,0,0,0,0.0,0,0,0,0,0,0,0
19960711,3620,3620,3620,3620,200,200,0,0,0.0,0,0,0,0,0,0,0
19960712,3830,3830,3830,3830,210,0,0,0,0.0,0,0,0,0,0,0,0
19960713,4050,4050,4050,4050,220,0,0,0,0.0,0,0,0,0,0,0,0
19960715,4290,4290,4290,4290,240,0,0,0,0.0,0,0,0,0,0,0,0
19960716,4540,4540,4540,4540,250,0,0,0,0.0,0,0,0,0,0,0,0
19960718,4810,4810,4810,4810,270,245000,0,0,0.0,0,0,0,0,0,0,0
19960719,5090,5090,5090,5090,280,50000,0,0,0.0,0,0,0,0,0,0,0
19960720,5390,5390,5390,5390,300,48700,0,0,0.0,0,0,0,0,0,0,0
19960722,5710,5710,5420,5710,320,236600,0,0,0.0,0,0,0,0,0,0,0
19960723,5730,5730,5450,5500,210,25500,0,0,0.0,0,0,0,0,0,0,0
19960724,5450,5830,5450,5830,330,113900,0,0,0.0,0,0,0,0,0,0,0
19960725,5830,6170,5830,6170,340,83500,0,0,0.0,0,0,0,0,0,0,0
19960726,6540,6540,5820,5820,350,75400,0,0,0.0,0,0,0,0,0,0,0
19960727,5610,6000,5480,5500,320,7800,0,0,0.0,0,0,0,0,0,0,0
19960729,5170,5690,5170,5450,50,12800,0,0,0.0,0,0,0,0,0,0,0
19960730,5200,5500,5140,5390,60,22800,0,0,0.0,0,0,0,0,0,0,0
19960731,5390,5500,5390,5390,0,6300,0,0,0.0,0,0,0,0,0,0,0
19960801,5400,5500,5300,5300,90,14800,0,0,0.0,0,0,0,0,0,0,0
19960802,5300,5610,5290,5610,310,10900,0,0,0.0,0,0,0,0,0,0,0
19960803,5600,5800,5600,5600,10,26200,0,0,0.0,0,0,0,0,0,0,0
19960805,5600,5600,5600,5600,0,2300,0,0,0.0,0,0,0,0,0,0,0
19960806,5600,5600,5490,5550,50,1700,0,0,0.0,0,0,0,0,0,0,0
19960807,5250,5840,5250,5770,220,17000,0,0,0.0,0,0,0,0,0,0,0
19960808,5770,5770,5550,5600,170,9500,0,0,0.0,0,0,0,0,0,0,0
19960809,5600,5930,5330,5930,330,100000,0,0,0.0,0,0,0,0,0,0,0
19960810,6000,6280,6000,6280,350,54200,0,0,0.0,0,0,0,0,0,0,0
19960812,6400,6500,6100,6320,40,49000,0,0,0.0,0,0,0,0,0,0,0
19960813,6320,6320,6000,6000,320,3500,0,0,0.0,0,0,0,0,0,0,0
19960814,5640,5950,5640,5710,290,22700,0,0,0.0,0,0,0,0,0,0,0
19960816,5510,5790,5450,5450,260,3500,0,0,0.0,0,0,0,0,0,0,0
19960817,5200,5200,5130,5130,320,8300,0,0,0.0,0,0,0,0,0,0,0
19960819,5100,5420,5000,5000,130,110300,0,0,0.0,0,0,0,0,0,0,0
19960820,5000,5000,4760,4760,240,5000,0,0,0.0,0,0,0,0,0,0,0
19960821,4600,4690,4480,4650,110,18800,0,0,0.0,0,0,0,0,0,0,0
19960822,4690,4740,4500,4500,150,9000,0,0,0.0,0,0,0,0,0,0,0
19960823,4500,4770,4500,4770,270,18100,0,0,0.0,0,0,0,0,0,0,0
19960824,5000,5040,4850,5040,270,9000,0,0,0.0,0,0,0,0,0,0,0
19960826,4980,4980,4770,4900,140,4000,0,0,0.0,0,0,0,0,0,0,0
19960827,4670,5100,4670,4900,0,24500,0,0,0.0,0,0,0,0,0,0,0
19960828,4900,5090,4700,4780,120,6200,0,0,0.0,0,0,0,0,0,0,0
19960829,4840,5050,4500,4800,20,6900,0,0,0.0,0,0,0,0,0,0,0
19960830,4520,4800,4520,4800,0,12000,0,0,0.0,0,0,0,0,0,0,0
19960831,4800,5080,4800,5080,280,47600,0,0,0.0,0,0,0,0,0,0,0
19960902,5200,5200,5050,5150,70,30000,0,0,0.0,0,0,0,0,0,0,0
19960903,4900,5100,4900,5100,50,600,0,0,0.0,0,0,0,0,0,0,0
19960904,4990,4990,4990,4990,110,0,0,0,0.0,0,0,0,0,0,0,0
19960905,4900,5100,4900,5100,110,12600,0,0,0.0,0,0,0,0,0,0,0
19960906,5000,5000,4860,4860,240,2800,0,0,0.0,0,0,0,0,0,0,0
19960907,4860,4860,4860,4860,0,2500,0,0,0.0,0,0,0,0,0,0,0
19960909,4880,4900,4860,4900,40,11500,0,0,0.0,0,0,0,0,0,0,0
19960910,4910,4910,4910,4910,10,3300,0,0,0.0,0,0,0,0,0,0,0
19960911,4880,5090,4880,4950,40,23600,0,0,0.0,0,0,0,0,0,0,0
19960912,4670,5240,4670,5190,240,23500,0,0,0.0,0,0,0,0,0,0,0
19960913,5190,5290,4880,5170,20,34500,0,0,0.0,0,0,0,0,0,0,0
19960914,5170,5170,5010,5010,160,8200,0,0,0.0,0,0,0,0,0,0,0
19960916,5020,5150,5020,5150,140,60600,0,0,0.0,0,0,0,0,0,0,0
19960917,5060,5250,5060,5150,0,29000,0,0,0.0,0,0,0,0,0,0,0
19960918,5250,5250,5000,5000,150,10400,0,0,0.0,0,0,0,0,0,0,0
19960919,5000,5000,4900,4900,100,5000,0,0,0.0,0,0,0,0,0,0,0
19960920,4980,4980,4710,4710,190,600,0,0,0.0,0,0,0,0,0,0,0
19960921,4710,4710,4710,4710,0,0,0,0,0.0,0,0,0,0,0,0,0
19960923,4710,4710,4430,4430,280,3100,0,0,0.0,0,0,0,0,0,0,0
19960924,4600,4650,4430,4600,170,13300,0,0,0.0,0,0,0,0,0,0,0
19960925,4700,4700,4630,4700,100,22400,0,0,0.0,0,0,0,0,0,0,0
19960930,4800,4800,4800,4800,100,100,0,0,0.0,0,0,0,0,0,0,0
19961001,4800,4800,4700,4700,100,12000,0,0,0.0,0,0,0,0,0,0,0
19961002,4690,4750,4690,4750,50,3500,0,0,0.0,0,0,0,0,0,0,0
19961004,4800,4850,4750,4850,100,4500,0,0,0.0,0,0,0,0,0,0,0
19961005,4850,5140,4850,5140,290,8000,0,0,0.0,0,0,0,0,0,0,0
19961007,5200,5200,4940,5100,40,5200,0,0,0.0,0,0,0,0,0,0,0
19961008,5000,5100,5000,5080,20,2800,0,0,0.0,0,0,0,0,0,0,0
19961009,5050,5380,4900,5380,300,246200,0,0,0.0,0,0,0,0,0,0,0
19961010,5700,5700,5450,5520,140,15900,0,0,0.0,0,0,0,0,0,0,0
19961011,5400,5400,5400,5400,120,7300,0,0,0.0,0,0,0,0,0,0,0
19961012,5210,5400,5210,5390,10,16000,0,0,0.0,0,0,0,0,0,0,0
19961014,5400,5610,5390,5600,210,60300,0,0,0.0,0,0,0,0,0,0,0
19961015,5610,5700,5400,5400,200,54700,0,0,0.0,0,0,0,0,0,0,0
19961016,5300,5300,5090,5090,310,35000,0,0,0.0,0,0,0,0,0,0,0
19961017,5200,5210,5090,5090,0,11100,0,0,0.0,0,0,0,0,0,0,0
19961018,5090,5090,4800,5070,20,5100,0,0,0.0,0,0,0,0,0,0,0
19961019,5050,5050,5040,5040,30,6500,0,0,0.0,0,0,0,0,0,0,0
19961021,5040,5040,5040,5040,0,1000,0,0,0.0,0,0,0,0,0,0,0
19961022,5000,5000,4740,4740,300,8400,0,0,0.0,0,0,0,0,0,0,0
19961023,4700,4700,4460,4460,280,35000,0,0,0.0,0,0,0,0,0,0,0
19961024,4720,4720,4500,4650,190,6300,0,0,0.0,0,0,0,0,0,0,0
19961025,4700,4700,4500,4520,130,2200,0,0,0.0,0,0,0,0,0,0,0
19961026,4690,4700,4690,4700,180,1200,0,0,0.0,0,0,0,0,0,0,0
19961028,4680,4680,4600,4600,100,5500,0,0,0.0,0,0,0,0,0,0,0
19961029,4690,4690,4500,4500,100,700,0,0,0.0,0,0,0,0,0,0,0
19961030,4650,4650,4300,4500,0,3200,0,0,0.0,0,0,0,0,0,0,0
19961031,4250,4500,4250,4500,0,5200,0,0,0.0,0,0,0,0,0,0,0
19961101,4400,4500,4400,4500,0,3500,0,0,0.0,0,0,0,0,0,0,0
19961102,4500,4500,4500,4500,0,100,0,0,0.0,0,0,0,0,0,0,0
19961104,4400,4400,4400,4400,100,100,0,0,0.0,0,0,0,0,0,0,0
19961105,4400,4490,4400,4490,90,300,0,0,0.0,0,0,0,0,0,0,0
19961106,4230,4600,4230,4490,0,500,0,0,0.0,0,0,0,0,0,0,0
19961107,4300,4300,4300,4300,190,0,0,0,0.0,0,0,0,0,0,0,0
19961108,4300,4300,4290,4290,10,600,0,0,0.0,0,0,0,0,0,0,0
19961109,4290,4290,4290,4290,0,0,0,0,0.0,0,0,0,0,0,0,0
19961111,4290,4290,4290,4290,0,0,0,0,0.0,0,0,0,0,0,0,0
19961112,4300,4300,4300,4300,10,100,0,0,0.0,0,0,0,0,0,0,0
19961113,4050,4540,4050,4270,30,2400,0,0,0.0,0,0,0,0,0,0,0
19961114,4270,4270,4270,4270,0,100,0,0,0.0,0,0,0,0,0,0,0
19961115,4510,4510,4510,4510,240,200,0,0,0.0,0,0,0,0,0,0,0
19961116,4240,4240,4240,4240,270,0,0,0,0.0,0,0,0,0,0,0,0
19961118,3990,4480,3990,4480,240,6000,0,0,0.0,0,0,0,0,0,0,0
19961119,4250,4250,4250,4250,230,0,0,0,0.0,0,0,0,0,0,0,0
19961120,4250,4250,4250,4250,0,34700,0,0,0.0,0,0,0,0,0,0,0
19961121,4000,4150,4000,4150,100,800,0,0,0.0,0,0,0,0,0,0,0
19961122,4090,4090,4090,4090,60,0,0,0,0.0,0,0,0,0,0,0,0
