day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,15850,16000,15050,15100,-450,1438553,2953556,-124558,6.4,982,15150,15150,14450,14450,-650,218525
20210329,15800,16300,15500,15550,50,977873,3078114,22824,6.67,-13703,15700,15700,15650,15650,100,33861
20210326,15600,15800,15300,15600,0,962311,3055290,-20528,6.62,-8670,15650,15700,15650,15700,100,35700
20210325,16150,16400,15500,15600,50,987125,3075818,-9638,6.66,-23159,15550,15600,15500,15550,-50,10691
20210324,15250,17350,15200,15650,650,5667261,3085456,-132857,6.68,-9982,15650,15750,15550,15750,100,20844
20210323,14850,15350,14850,15000,100,417237,3217494,74549,6.97,-25,14900,15000,14900,15000,0,14955
20210322,15350,15450,14900,14900,400,531798,3142945,-37294,6.8,841,14900,14900,14800,14850,-50,6052
20210319,15250,15500,14900,15300,200,839820,3180239,113054,6.89,-32833,15300,15550,15250,15400,100,31107
20210318,15750,15950,15500,15500,100,497028,3067185,56466,6.64,19821,15500,15600,15450,15450,-50,6456
20210317,15900,16000,15350,15600,200,868717,3010719,-40804,6.51,-30408,15600,15600,15350,15500,-100,33425
20210316,15600,16150,15150,15800,350,1213832,3051523,104079,6.61,236933,15850,16000,15750,15850,50,36983
20210315,16900,17000,14300,15450,1150,2404075,2947444,9960,6.38,2161,15650,15650,15550,15600,150,65499
20210312,16450,16800,15900,16600,350,1566808,2937484,-63573,6.36,3409,16550,16550,16450,16500,-100,42934
20210311,15400,16250,15200,16250,1200,1650464,3001057,40322,6.5,4749,16500,16500,16350,16450,200,24334
20210310,14150,15350,14150,15050,1000,1305123,2960625,98051,6.41,15263,15050,15100,15050,15050,0,8968
20210309,13850,14050,13650,14050,200,501823,2862574,21298,6.2,-12640,14050,14050,14000,14050,0,2601
20210308,14400,14450,13850,13850,400,337835,2841276,-37616,6.15,9899,13850,13900,13800,13850,0,8714
20210305,14000,14350,13850,14250,50,354112,2878892,18879,6.24,693,14200,14300,14200,14250,0,3137
20210304,14000,14300,13800,14200,50,255091,2860013,-13714,6.2,-11765,14250,14250,14150,14150,-50,2852
20210303,13450,14250,13350,14150,650,746742,2873727,2602,6.23,13566,14150,14200,14150,14150,0,12644
20210302,13650,14050,13400,13500,100,371784,2871125,59762,6.22,15068,13500,13550,13450,13500,0,1458
20210226,13400,13550,13150,13400,300,501606,2811363,10,6.09,-55506,13250,13500,13250,13400,0,7126
20210225,13550,13800,13400,13700,350,347630,2811353,4705,6.09,21004,13650,13800,13650,13650,-50,4038
20210224,13750,14550,13300,13350,450,893340,2806648,-4230,6.08,-14995,13150,13300,13100,13300,-50,19856
20210223,14050,14150,13700,13800,300,483137,2810878,-11630,6.09,-5432,13750,13800,13750,13750,-50,2749
20210222,14300,14400,14000,14100,150,511059,2822508,-5966,6.11,-14188,14050,14050,14000,14050,-50,4323
20210219,14200,14500,14000,14250,50,329518,2828474,-10665,6.13,3671,14250,14300,14250,14250,0,320
20210218,14400,14500,14150,14200,200,305034,2839139,-21466,6.15,-7573,14200,14200,14150,14150,-50,2324
20210217,14600,14600,14350,14400,100,231521,2860605,-2371,6.2,-13056,14400,14400,14350,14350,-50,1759
20210216,14850,14900,14500,14500,250,372367,2862976,-37982,6.2,-16702,14550,14550,14450,14450,-50,9098
20210215,14600,14950,14550,14750,200,303791,2900958,-2846,6.28,31801,14750,14850,14750,14800,50,2275
20210210,14600,14650,14350,14550,0,245625,2903804,9959,6.29,-2591,14550,14600,14550,14550,0,1629
20210209,14600,14800,14550,14550,50,185510,2893845,-34419,6.27,-7323,14600,14600,14500,14500,-50,1613
20210208,14950,14950,14550,14600,300,304418,2928264,1195,6.34,-3181,14650,14650,14550,14550,-50,1843
20210205,14750,15350,14600,14900,300,587758,2927069,21711,6.34,-28323,14800,14850,14800,14850,-50,3985
