day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210325,35350,35600,33750,34200,-950,118119,164863,-34618,1.55,8999,34200,34200,34000,34000,-200,235
20210324,34150,35750,33600,35150,1250,178231,199481,56153,1.88,24850,35300,35500,35300,35350,200,347
20210323,34200,34400,33600,33900,250,76473,143328,-1859,1.35,23000,34050,34100,34050,34100,200,243
20210322,34700,34950,33500,34150,550,71366,145187,-11120,1.37,35,34200,34200,34150,34150,0,359
20210319,34350,34750,34050,34700,200,53367,156307,392,1.47,1889,34700,34750,34700,34750,50,618
20210318,34700,34900,34250,34500,0,69737,155915,-22863,1.47,3002,34600,34600,34500,34600,100,412
20210317,34050,34550,33250,34500,500,99148,178778,19810,1.68,7189,34300,34400,34300,34400,-100,578
20210316,34250,34450,33200,34000,250,50450,158968,-3512,1.5,6012,34000,34000,33950,34000,0,356
20210315,33400,34500,33050,34250,650,105151,162480,1756,1.53,5002,34250,34250,34200,34250,0,844
20210312,33100,33950,32700,33600,600,73720,160724,4949,1.51,7101,33200,33500,33200,33400,-200,255
20210311,33350,33550,32600,33000,0,50501,155775,-1771,1.47,4004,33000,33000,33000,33000,0,213
20210310,33650,33850,32800,33000,650,65185,157546,-7785,1.48,3001,32900,32900,32700,32800,-200,86
20210309,33600,33850,32600,33650,150,91967,165331,-13542,1.56,17573,33850,33850,33700,33700,50,82
20210308,33100,34350,32850,33500,650,179650,178873,-5100,1.68,19936,33500,33750,33300,33300,-200,778
20210305,31500,33250,30900,32850,1300,138000,183973,8091,1.73,24803,33050,33050,32800,32800,-50,322
20210304,32500,32500,31400,31550,1200,126741,175882,25119,1.65,100,31700,31700,31600,31700,150,467
20210303,33400,33400,32500,32750,550,88035,150763,26663,1.42,251,32800,32850,32750,32750,0,794
20210302,33900,34100,32950,33300,350,99887,124100,-2760,1.17,601,33300,33300,33200,33200,-100,473
