day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,28200,28650,28200,28650,300,17583,2159033,0,6.15,0,0,0,0,0,0,0
20210325,28250,28550,27900,28350,50,175119,2157977,3519,6.15,694,28400,28400,28350,28350,0,881
20210324,28250,28450,27650,28300,200,284464,2154458,17119,6.14,11559,28300,28350,28250,28350,50,2272
20210323,29000,29000,28450,28500,450,236978,2137141,-36488,6.09,24601,28550,28550,28350,28400,-100,1304
20210322,29300,29500,28800,28950,350,334385,2173497,-47328,6.19,606,29000,29000,28800,28900,-50,543
20210319,28250,29350,28100,29300,800,398854,2220825,18812,6.33,108259,29350,29350,29300,29350,50,2750
20210318,29200,29300,28350,28500,550,432899,2201848,-46870,6.27,-13659,28500,28500,28400,28400,-100,3680
20210317,29200,29200,28700,29050,150,227481,2248388,10274,6.41,-9933,29100,29100,29050,29100,50,1570
20210316,29700,29700,29100,29200,100,427107,2237949,-56259,6.38,10360,29150,29200,29150,29150,-50,1879
20210315,28800,29450,28450,29100,500,609843,2294208,-1106,6.54,51195,29100,29200,29100,29200,100,2339
20210312,27850,29000,27750,28600,950,692711,2295314,217737,6.54,79088,28600,28600,28450,28500,-100,3629
20210311,27150,27900,26600,27650,650,381998,2077577,58285,5.92,90148,27700,27900,27700,27850,200,2925
20210310,27650,28000,27000,27000,650,236588,2020183,-37377,5.76,279,27000,27000,27000,27000,0,851
20210309,27950,28200,27100,27650,50,323117,2057560,-5907,5.86,8707,27650,27650,27600,27650,0,868
20210308,28500,28500,27550,27600,400,256894,2063467,-12871,5.88,-3532,27600,27600,27550,27550,-50,2351
20210305,27950,28000,27400,28000,250,297960,2076338,-54640,5.92,-27844,28000,28000,27850,27900,-100,1040
20210304,27550,28800,27200,28250,450,506518,2130978,88571,6.07,-10408,28300,28400,28300,28300,50,2169
20210303,27350,27850,26950,27800,500,266090,2042473,26508,5.82,-4456,27800,27800,27750,27800,0,1284
20210302,28500,28600,27300,27300,700,498375,2015041,-35276,5.74,-63322,27400,27400,27150,27250,-50,3311
20210226,27600,28400,27300,28000,400,485757,2050317,6887,5.84,-48333,27950,28050,27900,28050,50,2895
20210225,28650,28750,28050,28400,600,426781,2042506,-48552,5.82,19449,28450,28450,28250,28400,0,3037
20210224,28750,29350,27700,27800,350,1444241,2091058,-111181,5.96,93551,27800,28100,27800,28100,300,5428
20210223,26700,28450,26650,28150,1700,1147428,2202239,210585,6.27,99213,28150,28250,28150,28250,100,8241
20210222,26500,26750,26100,26450,0,241803,1991234,-23942,5.67,-6895,26650,26650,26300,26350,-100,597
20210219,26550,26550,25700,26450,100,324334,2015176,-3120,5.74,-22023,26450,26450,26150,26450,0,1470
20210218,26750,27000,26500,26550,200,284525,2017876,-18908,5.75,-32084,26550,26550,26500,26500,-50,1272
20210217,27100,27100,26600,26750,300,320814,2036784,43800,5.8,-57952,26750,26800,26700,26800,50,2080
20210216,27500,27550,26900,27050,350,398772,1992984,3140,5.68,-25834,27050,27050,27000,27050,0,1408
20210215,27350,28000,27000,27400,300,402395,1989844,1949,5.67,-40982,27400,27500,27400,27500,100,1344
20210210,27300,27450,26800,27100,500,414278,1987895,50859,5.66,-101485,27100,27100,27050,27100,0,4782
20210209,28100,28200,27500,27600,450,260673,1937036,-18550,5.52,-40179,27550,27550,27050,27200,-400,6162
20210208,27750,28100,27050,28050,500,336425,1955586,20672,5.57,16934,28150,28200,28100,28150,100,3690
20210205,27600,27900,27000,27550,100,245488,1934914,4955,5.51,-32800,27550,27750,27550,27600,50,1563
20210204,28200,28200,27300,27450,650,275524,1929959,9340,5.5,-57823,27450,27550,27450,27550,100,1375
20210203,28000,28250,27700,28100,600,349552,1920619,5830,5.47,11326,28100,28350,28100,28300,200,3578
20210202,27350,28250,27250,27500,400,398725,1914789,-16541,5.46,-10594,27500,27750,27500,27700,200,2574
20210201,26500,27400,25650,27100,250,525291,1931330,26009,5.5,-53139,27350,27350,27200,27200,100,1184
20210129,28500,28550,25900,26850,1450,872529,1905321,-31785,5.43,-30406,26800,26850,26700,26700,-150,4290
20210128,28300,28750,27800,28300,850,629282,1937106,-42288,5.52,-25537,28300,28300,28000,28000,-300,2090
