day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19970623,35100,35100,35100,35100,0,69840,0,0,0.0,0,0,0,0,0,0,0
19970624,37900,37900,34900,35700,600,420720,0,0,0.0,0,0,0,0,0,0,0
19970625,33500,35100,33000,33100,2600,113420,0,0,0.0,0,0,0,0,0,0,0
19970626,33000,35000,32000,33700,600,69020,0,0,0.0,0,0,0,0,0,0,0
19970627,32500,35000,32500,33700,0,78870,0,0,0.0,0,0,0,0,0,0,0
19970628,33700,33700,32600,33000,700,17520,0,0,0.0,0,0,0,0,0,0,0
19970630,32500,32800,31600,32000,1000,38950,0,0,0.0,0,0,0,0,0,0,0
19970701,30700,32000,30500,32000,0,41960,0,0,0.0,0,0,0,0,0,0,0
19970702,32000,32900,31300,32000,0,25910,0,0,0.0,0,0,0,0,0,0,0
19970703,32000,32500,31600,31700,300,24460,0,0,0.0,0,0,0,0,0,0,0
19970704,32000,32200,31400,32000,300,29070,0,0,0.0,0,0,0,0,0,0,0
19970705,32000,32300,31700,32000,0,12630,0,0,0.0,0,0,0,0,0,0,0
19970707,32100,32200,31800,32000,0,30790,0,0,0.0,0,0,0,0,0,0,0
19970708,31800,32500,31500,32500,500,42810,0,0,0.0,0,0,0,0,0,0,0
19970709,32500,33600,32100,33300,800,58720,0,0,0.0,0,0,0,0,0,0,0
19970710,33300,33500,32700,32900,400,33760,0,0,0.0,0,0,0,0,0,0,0
19970711,33000,33000,32000,32300,600,22100,0,0,0.0,0,0,0,0,0,0,0
19970712,32300,33500,32000,33000,700,26910,0,0,0.0,0,0,0,0,0,0,0
19970714,33000,33300,32400,32800,200,38610,0,0,0.0,0,0,0,0,0,0,0
19970715,32800,33000,32400,32900,100,66170,0,0,0.0,0,0,0,0,0,0,0
19970716,33200,35500,33000,35000,2100,179080,0,0,0.0,0,0,0,0,0,0,0
19970718,34900,34900,33700,34600,400,77530,0,0,0.0,0,0,0,0,0,0,0
19970719,33500,34200,32700,33500,1100,25660,0,0,0.0,0,0,0,0,0,0,0
19970721,33000,33900,32700,32800,700,28130,0,0,0.0,0,0,0,0,0,0,0
19970722,32000,32500,31700,31900,900,41380,0,0,0.0,0,0,0,0,0,0,0
19970723,31900,32300,31400,31400,500,55970,0,0,0.0,0,0,0,0,0,0,0
19970724,32000,32400,31100,32000,600,22610,0,0,0.0,0,0,0,0,0,0,0
19970725,32200,32700,31700,31700,300,18690,0,0,0.0,0,0,0,0,0,0,0
19970726,31700,32300,31500,32000,300,10500,0,0,0.0,0,0,0,0,0,0,0
19970728,32000,32300,31700,32300,300,23470,0,0,0.0,0,0,0,0,0,0,0
19970729,31800,32000,31800,32000,300,12610,0,0,0.0,0,0,0,0,0,0,0
19970730,31800,31800,31500,31800,200,14150,0,0,0.0,0,0,0,0,0,0,0
19970731,31500,32400,31500,32400,600,7800,0,0,0.0,0,0,0,0,0,0,0
19970801,31800,32300,31700,32000,400,16120,0,0,0.0,0,0,0,0,0,0,0
19970802,31700,32000,29600,31800,200,6650,0,0,0.0,0,0,0,0,0,0,0
19970804,31700,31900,31200,31800,0,7460,0,0,0.0,0,0,0,0,0,0,0
19970805,31800,31800,31000,31100,700,29950,0,0,0.0,0,0,0,0,0,0,0
19970806,31200,31700,31000,31500,400,9780,0,0,0.0,0,0,0,0,0,0,0
19970807,31500,32700,31000,32000,500,44860,0,0,0.0,0,0,0,0,0,0,0
19970808,32000,33000,32000,32500,500,19970,0,0,0.0,0,0,0,0,0,0,0
19970809,32600,32800,32000,32200,300,17750,0,0,0.0,0,0,0,0,0,0,0
19970811,32000,33500,32000,32700,500,50490,0,0,0.0,0,0,0,0,0,0,0
19970812,32700,33400,32600,33000,300,44490,0,0,0.0,0,0,0,0,0,0,0
19970813,33000,33200,32600,32600,400,29490,0,0,0.0,0,0,0,0,0,0,0
19970814,32600,33200,32300,32700,100,32390,0,0,0.0,0,0,0,0,0,0,0
19970816,33000,33000,32600,32900,200,18210,0,0,0.0,0,0,0,0,0,0,0
19970818,32900,33000,32600,33000,100,24440,0,0,0.0,0,0,0,0,0,0,0
19970819,33000,33000,32100,32800,200,15420,0,0,0.0,0,0,0,0,0,0,0
19970820,32600,32800,32100,32700,100,18720,0,0,0.0,0,0,0,0,0,0,0
19970821,32500,32500,31500,31600,1100,14830,0,0,0.0,0,0,0,0,0,0,0
19970822,31300,31700,31000,31200,400,6290,0,0,0.0,0,0,0,0,0,0,0
19970823,31200,31800,31200,31800,600,21000,0,0,0.0,0,0,0,0,0,0,0
19970825,31500,31700,30600,31000,800,14810,0,0,0.0,0,0,0,0,0,0,0
19970826,31000,31000,30300,30800,200,12100,0,0,0.0,0,0,0,0,0,0,0
19970827,30100,31800,30100,31700,900,11230,0,0,0.0,0,0,0,0,0,0,0
19970828,31500,32000,30800,32000,300,9050,0,0,0.0,0,0,0,0,0,0,0
19970829,30700,31300,30500,31000,1000,10630,0,0,0.0,0,0,0,0,0,0,0
19970830,30900,30900,30100,30500,500,8420,0,0,0.0,0,0,0,0,0,0,0
19970901,29600,30000,29000,29000,1500,11640,0,0,0.0,0,0,0,0,0,0,0
19970902,27500,29000,27500,28900,100,9800,0,0,0.0,0,0,0,0,0,0,0
19970903,29400,29400,28000,28600,300,4870,0,0,0.0,0,0,0,0,0,0,0
19970904,28000,28700,28000,28600,0,6150,0,0,0.0,0,0,0,0,0,0,0
19970905,28200,29900,28200,29900,1300,10050,0,0,0.0,0,0,0,0,0,0,0
19970906,29000,30000,29000,29100,800,2050,0,0,0.0,0,0,0,0,0,0,0
19970908,29100,29100,28600,28700,400,1670,0,0,0.0,0,0,0,0,0,0,0
19970909,28000,28600,28000,28200,500,4570,0,0,0.0,0,0,0,0,0,0,0
19970910,26500,28900,26500,28000,200,3610,0,0,0.0,0,0,0,0,0,0,0
19970911,28100,28400,27300,28200,200,3470,0,0,0.0,0,0,0,0,0,0,0
19970912,28200,29000,28200,29000,800,3470,0,0,0.0,0,0,0,0,0,0,0
19970913,29000,29800,28900,29800,800,8870,0,0,0.0,0,0,0,0,0,0,0
19970918,29800,29800,28500,29000,800,12860,0,0,0.0,0,0,0,0,0,0,0
19970919,29000,29300,28500,28700,300,17610,0,0,0.0,0,0,0,0,0,0,0
19970920,28100,28500,28100,28500,200,3810,0,0,0.0,0,0,0,0,0,0,0
19970922,28300,28300,27600,28300,200,9320,0,0,0.0,0,0,0,0,0,0,0
19970923,27100,28400,27000,27000,1300,4730,0,0,0.0,0,0,0,0,0,0,0
19970924,26400,27400,26100,27300,300,6320,0,0,0.0,0,0,0,0,0,0,0
19970925,27000,27100,26100,26100,1200,10010,0,0,0.0,0,0,0,0,0,0,0
19970926,25900,26400,25900,25900,200,3600,0,0,0.0,0,0,0,0,0,0,0
19970927,25500,26300,25500,26300,400,5830,0,0,0.0,0,0,0,0,0,0,0
19970929,26000,26200,25300,25700,600,6790,0,0,0.0,0,0,0,0,0,0,0
19970930,25500,26800,25300,26500,800,22150,0,0,0.0,0,0,0,0,0,0,0
19971001,26500,26500,25800,26500,0,4450,0,0,0.0,0,0,0,0,0,0,0
19971002,26000,26000,25600,25600,900,4800,0,0,0.0,0,0,0,0,0,0,0
19971004,25600,26400,25600,25700,100,1810,0,0,0.0,0,0,0,0,0,0,0
19971006,25700,26500,25500,25800,100,23040,0,0,0.0,0,0,0,0,0,0,0
19971007,26000,26500,25200,25900,100,20820,0,0,0.0,0,0,0,0,0,0,0
19971008,25900,25900,25300,25900,0,5890,0,0,0.0,0,0,0,0,0,0,0
19971009,25600,25900,25300,25800,100,6790,0,0,0.0,0,0,0,0,0,0,0
19971010,25600,26500,25500,26500,700,2500,0,0,0.0,0,0,0,0,0,0,0
19971011,25600,26500,25600,26500,0,7390,0,0,0.0,0,0,0,0,0,0,0
19971013,25800,26100,25800,26000,500,3780,0,0,0.0,0,0,0,0,0,0,0
19971014,26600,26600,25600,26000,0,4080,0,0,0.0,0,0,0,0,0,0,0
19971015,26000,26200,25500,26000,0,5790,0,0,0.0,0,0,0,0,0,0,0
19971016,25500,25500,24000,24000,2000,8030,0,0,0.0,0,0,0,0,0,0,0
19971017,24000,25500,23500,24000,0,10420,0,0,0.0,0,0,0,0,0,0,0
19971018,24000,24900,23200,24900,900,5490,0,0,0.0,0,0,0,0,0,0,0
19971020,24800,24800,23000,23300,1600,5050,0,0,0.0,0,0,0,0,0,0,0
19971021,22500,24300,22500,23000,300,57920,0,0,0.0,0,0,0,0,0,0,0
19971022,24000,24500,23000,24500,1500,17830,0,0,0.0,0,0,0,0,0,0,0
19971023,24500,25500,24000,25300,800,17680,0,0,0.0,0,0,0,0,0,0,0
19971024,24000,24200,23500,24000,1300,6170,0,0,0.0,0,0,0,0,0,0,0
19971025,23300,24500,22600,24500,500,4310,0,0,0.0,0,0,0,0,0,0,0
19971027,24000,24000,22600,24000,500,10220,0,0,0.0,0,0,0,0,0,0,0
19971028,22200,22400,22100,22100,1900,3320,0,0,0.0,0,0,0,0,0,0,0
19971029,21000,22600,20400,20700,1400,9650,0,0,0.0,0,0,0,0,0,0,0
19971030,22300,22300,19100,19100,1600,10360,0,0,0.0,0,0,0,0,0,0,0
19971031,18500,18500,17600,17600,1500,18790,0,0,0.0,0,0,0,0,0,0,0
19971101,16500,19000,16500,19000,1400,8590,0,0,0.0,0,0,0,0,0,0,0
19971103,17600,20500,17600,19800,800,16130,0,0,0.0,0,0,0,0,0,0,0
19971104,19800,21300,19800,21300,1500,14860,0,0,0.0,0,0,0,0,0,0,0
19971105,23000,23000,22400,23000,1700,17940,0,0,0.0,0,0,0,0,0,0,0
19971106,23000,24800,23000,24800,1800,35120,0,0,0.0,0,0,0,0,0,0,0
19971107,24800,24800,22900,22900,1900,18120,0,0,0.0,0,0,0,0,0,0,0
19971108,21200,21800,21100,21300,1600,29280,0,0,0.0,0,0,0,0,0,0,0
19971110,23000,23000,21500,23000,1700,13480,0,0,0.0,0,0,0,0,0,0,0
19971111,23000,24000,22500,23200,200,33010,0,0,0.0,0,0,0,0,0,0,0
19971112,22500,23000,22500,23000,200,13900,0,0,0.0,0,0,0,0,0,0,0
19971113,23000,24400,23000,24000,1000,33040,0,0,0.0,0,0,0,0,0,0,0
19971114,23000,25800,23000,24900,900,49120,0,0,0.0,0,0,0,0,0,0,0
19971115,24900,25800,24900,25000,100,29240,0,0,0.0,0,0,0,0,0,0,0
19971117,24300,25000,23000,23000,2000,22940,0,0,0.0,0,0,0,0,0,0,0
19971118,22300,23400,21500,23400,400,16030,0,0,0.0,0,0,0,0,0,0,0
19971119,23700,25200,23100,25000,1600,44830,0,0,0.0,0,0,0,0,0,0,0
19971120,25200,25500,23000,23800,1200,22630,0,0,0.0,0,0,0,0,0,0,0
19971121,24400,24500,23000,24500,700,16260,0,0,0.0,0,0,0,0,0,0,0
19971122,24000,24500,22800,22800,1700,16600,0,0,0.0,0,0,0,0,0,0,0
19971124,21000,21100,21000,21000,1800,11450,0,0,0.0,0,0,0,0,0,0,0
19971125,19400,20000,19400,19700,1300,32830,0,0,0.0,0,0,0,0,0,0,0
19971126,19000,20500,19000,19800,100,24900,0,0,0.0,0,0,0,0,0,0,0
19971127,20100,21300,20100,21300,1500,30550,0,0,0.0,0,0,0,0,0,0,0
19971128,21500,22300,21000,21800,500,30510,0,0,0.0,0,0,0,0,0,0,0
19971129,20200,20300,20100,20100,1700,23720,0,0,0.0,0,0,0,0,0,0,0
19971201,20100,21400,18500,18500,1600,68180,0,0,0.0,0,0,0,0,0,0,0
19971202,18700,18700,17100,17300,1200,57870,0,0,0.0,0,0,0,0,0,0,0
