day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210324,35900,35900,35900,35900,0,0,308821059,0,59.78,0,0,0,0,0,0,0
20210323,35700,36200,35600,35900,300,2132689,308816898,576900,59.78,-11268,35850,35900,35800,35850,-50,5928
20210322,35500,35900,35250,35600,150,2058874,308237225,-153055,59.67,353129,35600,35650,35600,35600,0,8285
20210319,36100,36200,35100,35450,50,3265386,308327816,-116293,59.68,-600293,35500,35500,35350,35350,-100,29371
20210318,35200,36000,34750,35500,0,2974612,308358774,584993,59.69,-74439,35600,36000,35600,35950,450,24592
20210317,35300,35550,35000,35500,300,1650097,307746348,89954,59.57,-61564,35550,35550,35450,35500,0,4499
20210316,35000,35400,34950,35200,50,1380687,307652933,23795,59.55,118715,35200,35300,35200,35250,50,3136
20210315,35300,35550,34850,35150,200,1986955,307629138,-99716,59.55,-74135,35200,35200,35100,35200,50,4007
20210312,35200,35250,34600,34950,450,2204205,307727551,-128959,59.57,-8770,34950,35200,34950,35200,250,17970
20210311,35650,36350,35400,35400,200,3253770,307856510,175857,59.59,-57046,35550,35550,35400,35400,0,17320
20210310,35650,35700,34850,35600,300,2564721,307699391,327340,59.56,39596,35600,35600,35500,35600,0,7109
20210309,35900,36450,35350,35900,650,5756996,307372051,334661,59.5,363802,35850,35900,35800,35850,-50,10522
20210308,34650,35300,34400,35250,1250,5130046,307037390,1405812,59.43,538933,35200,35300,35200,35200,-50,28205
20210305,34100,34900,33950,34000,50,4464423,305631578,531032,59.16,-38674,34050,34100,34000,34000,0,14887
20210304,33650,34300,33450,34050,400,3512450,305100058,867175,59.06,-9816,34050,34100,34000,34100,50,7937
20210303,33300,33700,32950,33650,400,2377698,304234671,-27156,58.89,601906,33650,33750,33550,33700,50,9993
20210302,33400,33700,33050,33250,300,2839084,304242843,110765,58.89,87370,33200,33250,33150,33200,-50,5960
20210226,33650,34050,32800,32950,1150,4124995,304132078,-832208,58.87,-292876,33000,33100,33000,33100,150,17657
20210225,33600,34100,33450,34100,950,4020164,304945302,1557239,59.03,485583,34100,34100,34050,34100,0,9504
20210224,33100,33850,32900,33150,350,4263157,303388063,1363588,58.73,419056,33250,33300,33200,33300,150,8522
20210223,32750,33050,32500,32800,300,1438244,302024475,-107277,58.46,334705,32800,32900,32800,32850,50,2626
20210222,32850,33000,32450,32500,150,1303415,302122932,-89485,58.48,29674,32500,32500,32450,32450,-50,11545
20210219,32300,32750,31950,32650,400,1580642,302212417,-34594,58.5,8998,32650,32650,32550,32600,-50,2081
