day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
19891218,16200,16200,15400,15400,0,2250,0,0,0.0,0,0,0,0,0,0,0
19891219,14600,15300,14600,15300,100,7140,0,0,0.0,0,0,0,0,0,0,0
19891220,15000,15500,15000,15400,100,3770,0,0,0.0,0,0,0,0,0,0,0
19891221,15600,15700,15000,15000,400,1720,0,0,0.0,0,0,0,0,0,0,0
19891222,15000,15000,14200,14500,500,11380,0,0,0.0,0,0,0,0,0,0,0
19891223,14600,14800,14600,14800,300,17200,0,0,0.0,0,0,0,0,0,0,0
19891226,14800,15000,14800,15000,200,5410,0,0,0.0,0,0,0,0,0,0,0
19900103,14300,14700,14300,14600,400,620,0,0,0.0,0,0,0,0,0,0,0
19900104,14600,15200,14600,15200,600,4560,0,0,0.0,0,0,0,0,0,0,0
19900105,15400,15800,15400,15600,400,9200,0,0,0.0,0,0,0,0,0,0,0
19900106,15900,15900,15700,15800,200,3740,0,0,0.0,0,0,0,0,0,0,0
19900108,16000,16600,16000,16600,800,8100,0,0,0.0,0,0,0,0,0,0,0
19900109,17400,17400,17000,17400,800,18190,0,0,0.0,0,0,0,0,0,0,0
19900110,17700,17800,17400,17400,0,9580,0,0,0.0,0,0,0,0,0,0,0
19900111,17100,17600,17100,17400,0,7990,0,0,0.0,0,0,0,0,0,0,0
19900112,17300,17400,17200,17400,0,3620,0,0,0.0,0,0,0,0,0,0,0
19900113,17400,17400,17100,17100,300,1510,0,0,0.0,0,0,0,0,0,0,0
19900115,17000,17000,16800,16800,300,1820,0,0,0.0,0,0,0,0,0,0,0
19900116,16300,16800,16300,16500,300,360,0,0,0.0,0,0,0,0,0,0,0
19900117,16300,16500,16300,16300,200,580,0,0,0.0,0,0,0,0,0,0,0
19900118,16500,16500,16300,16300,0,670,0,0,0.0,0,0,0,0,0,0,0
19900119,16100,16100,16000,16000,300,970,0,0,0.0,0,0,0,0,0,0,0
19900120,15700,16000,15700,16000,0,1120,0,0,0.0,0,0,0,0,0,0,0
19900122,16300,16800,16000,16500,500,1440,0,0,0.0,0,0,0,0,0,0,0
19900123,16500,16500,16000,16100,400,1020,0,0,0.0,0,0,0,0,0,0,0
19900124,16200,16900,16200,16900,800,2630,0,0,0.0,0,0,0,0,0,0,0
19900125,17200,17200,17100,17200,300,6480,0,0,0.0,0,0,0,0,0,0,0
19900129,17100,17100,16900,16900,300,1890,0,0,0.0,0,0,0,0,0,0,0
19900130,17000,17700,16900,17700,800,9490,0,0,0.0,0,0,0,0,0,0,0
19900131,17800,18500,17700,18200,500,10230,0,0,0.0,0,0,0,0,0,0,0
19900201,18000,18100,17700,17700,500,2910,0,0,0.0,0,0,0,0,0,0,0
19900202,17500,18500,17500,18000,300,15220,0,0,0.0,0,0,0,0,0,0,0
19900203,18000,18000,18000,18000,0,3390,0,0,0.0,0,0,0,0,0,0,0
19900205,18000,18100,17900,18100,100,1400,0,0,0.0,0,0,0,0,0,0,0
19900206,18000,18300,17800,17800,300,3060,0,0,0.0,0,0,0,0,0,0,0
19900207,17800,18100,17800,17800,0,2960,0,0,0.0,0,0,0,0,0,0,0
19900208,17800,18600,17800,18600,800,18310,0,0,0.0,0,0,0,0,0,0,0
19900209,19000,19200,18600,19000,400,11490,0,0,0.0,0,0,0,0,0,0,0
19900210,18900,18900,18500,18700,300,1340,0,0,0.0,0,0,0,0,0,0,0
19900212,18600,18900,18300,18600,100,2240,0,0,0.0,0,0,0,0,0,0,0
19900213,18200,18500,18200,18300,300,360,0,0,0.0,0,0,0,0,0,0,0
19900214,18000,18500,18000,18400,100,1960,0,0,0.0,0,0,0,0,0,0,0
19900215,18600,18600,18200,18300,100,2100,0,0,0.0,0,0,0,0,0,0,0
19900216,18300,18400,18300,18300,0,1200,0,0,0.0,0,0,0,0,0,0,0
19900217,18400,18400,18200,18300,0,2870,0,0,0.0,0,0,0,0,0,0,0
19900219,18300,18800,18200,18800,500,10980,0,0,0.0,0,0,0,0,0,0,0
19900220,18700,18700,18300,18300,500,4140,0,0,0.0,0,0,0,0,0,0,0
19900221,18300,18700,18300,18700,400,2580,0,0,0.0,0,0,0,0,0,0,0
19900222,18500,19100,18500,19100,400,12070,0,0,0.0,0,0,0,0,0,0,0
19900223,19300,19300,18900,18900,200,1900,0,0,0.0,0,0,0,0,0,0,0
19900224,18700,18900,18600,18700,200,4650,0,0,0.0,0,0,0,0,0,0,0
19900226,18500,18900,18500,18800,100,1370,0,0,0.0,0,0,0,0,0,0,0
19900227,18800,19100,18500,19100,300,5660,0,0,0.0,0,0,0,0,0,0,0
19900228,18400,19000,18400,19000,100,2060,0,0,0.0,0,0,0,0,0,0,0
19900302,19000,19200,18500,18800,200,590,0,0,0.0,0,0,0,0,0,0,0
19900303,18500,18500,18200,18200,600,600,0,0,0.0,0,0,0,0,0,0,0
19900305,18300,18400,18200,18200,0,800,0,0,0.0,0,0,0,0,0,0,0
19900306,18000,18100,18000,18000,200,730,0,0,0.0,0,0,0,0,0,0,0
19900307,18000,18000,18000,18000,0,2090,0,0,0.0,0,0,0,0,0,0,0
19900308,18000,18000,17800,18000,0,190,0,0,0.0,0,0,0,0,0,0,0
19900309,17800,18000,17800,18000,0,1280,0,0,0.0,0,0,0,0,0,0,0
19900312,18000,18000,17800,17800,200,800,0,0,0.0,0,0,0,0,0,0,0
19900313,17500,17600,17500,17600,200,1140,0,0,0.0,0,0,0,0,0,0,0
19900314,18300,18300,17100,17600,0,860,0,0,0.0,0,0,0,0,0,0,0
19900315,17500,18000,17500,18000,400,1660,0,0,0.0,0,0,0,0,0,0,0
19900316,18200,18400,18200,18300,300,6790,0,0,0.0,0,0,0,0,0,0,0
19900317,18200,18200,18200,18200,100,10,0,0,0.0,0,0,0,0,0,0,0
19900319,18400,18400,18400,18400,200,100,0,0,0.0,0,0,0,0,0,0,0
19900320,18100,18200,18100,18200,200,710,0,0,0.0,0,0,0,0,0,0,0
19900321,18100,18100,17800,17800,400,430,0,0,0.0,0,0,0,0,0,0,0
19900322,17700,18600,17400,18600,800,2040,0,0,0.0,0,0,0,0,0,0,0
19900323,17800,18000,17800,17900,700,560,0,0,0.0,0,0,0,0,0,0,0
19900324,17500,17800,17500,17800,100,120,0,0,0.0,0,0,0,0,0,0,0
19900326,17800,17800,17800,17800,0,250,0,0,0.0,0,0,0,0,0,0,0
19900327,17100,17900,17100,17900,100,1020,0,0,0.0,0,0,0,0,0,0,0
19900328,17800,18000,17800,18000,100,5140,0,0,0.0,0,0,0,0,0,0,0
19900329,17300,18000,17300,18000,0,1700,0,0,0.0,0,0,0,0,0,0,0
19900330,17800,18400,17600,18000,0,3740,0,0,0.0,0,0,0,0,0,0,0
19900331,18000,18100,17900,18100,100,5720,0,0,0.0,0,0,0,0,0,0,0
19900402,18100,18200,18100,18200,100,1310,0,0,0.0,0,0,0,0,0,0,0
19900403,18200,18300,18000,18300,100,2060,0,0,0.0,0,0,0,0,0,0,0
19900404,18500,18800,18400,18600,300,9620,0,0,0.0,0,0,0,0,0,0,0
19900406,18800,19200,18800,19000,400,8900,0,0,0.0,0,0,0,0,0,0,0
19900407,18800,19200,18800,19100,100,9820,0,0,0.0,0,0,0,0,0,0,0
19900409,19100,19300,18900,18900,200,3620,0,0,0.0,0,0,0,0,0,0,0
19900410,18700,18900,18500,18700,200,6590,0,0,0.0,0,0,0,0,0,0,0
19900411,18500,19000,18500,18800,100,730,0,0,0.0,0,0,0,0,0,0,0
19900412,18800,19200,18800,18900,100,3780,0,0,0.0,0,0,0,0,0,0,0
19900413,19100,19700,19100,19400,500,10080,0,0,0.0,0,0,0,0,0,0,0
19900414,19400,19400,19100,19100,300,1740,0,0,0.0,0,0,0,0,0,0,0
19900416,18800,18800,18600,18600,500,1970,0,0,0.0,0,0,0,0,0,0,0
19900417,18300,19300,18300,19300,700,1980,0,0,0.0,0,0,0,0,0,0,0
19900418,18600,18800,18600,18800,500,1900,0,0,0.0,0,0,0,0,0,0,0
19900419,18300,18300,18000,18000,800,440,0,0,0.0,0,0,0,0,0,0,0
19900420,17500,17500,17500,17500,500,190,0,0,0.0,0,0,0,0,0,0,0
19900421,17300,17700,17300,17500,0,100,0,0,0.0,0,0,0,0,0,0,0
19900423,17500,18200,16700,18200,700,2020,0,0,0.0,0,0,0,0,0,0,0
19900424,18300,18300,17500,17500,700,1680,0,0,0.0,0,0,0,0,0,0,0
19900425,17300,17300,17000,17000,500,790,0,0,0.0,0,0,0,0,0,0,0
19900426,16400,16400,16200,16200,800,980,0,0,0.0,0,0,0,0,0,0,0
19900427,16200,16500,15700,16200,0,1860,0,0,0.0,0,0,0,0,0,0,0
19900428,15700,15700,15700,15700,500,200,0,0,0.0,0,0,0,0,0,0,0
19900430,14900,14900,14900,14900,800,200,0,0,0.0,0,0,0,0,0,0,0
19900501,15200,15500,15100,15500,600,1050,0,0,0.0,0,0,0,0,0,0,0
19900503,16000,16300,16000,16300,800,970,0,0,0.0,0,0,0,0,0,0,0
19900504,16900,17100,16400,17100,800,3790,0,0,0.0,0,0,0,0,0,0,0
19900507,17100,17100,16500,16500,600,2310,0,0,0.0,0,0,0,0,0,0,0
19900508,16500,16500,16100,16200,300,1650,0,0,0.0,0,0,0,0,0,0,0
19900509,16200,16500,16200,16300,100,3660,0,0,0.0,0,0,0,0,0,0,0
19900510,16000,16000,16000,16000,300,190,0,0,0.0,0,0,0,0,0,0,0
19900511,16000,16800,15900,16800,800,1420,0,0,0.0,0,0,0,0,0,0,0
19900512,16000,16000,16000,16000,800,150,0,0,0.0,0,0,0,0,0,0,0
19900514,15300,15300,15300,15300,700,360,0,0,0.0,0,0,0,0,0,0,0
19900515,14700,14700,14600,14600,700,640,0,0,0.0,0,0,0,0,0,0,0
19900516,15200,15200,15200,15200,600,670,0,0,0.0,0,0,0,0,0,0,0
19900517,15700,15800,15600,15600,400,1240,0,0,0.0,0,0,0,0,0,0,0
19900518,15400,15800,15400,15800,200,1330,0,0,0.0,0,0,0,0,0,0,0
19900519,16100,16300,16100,16100,300,130,0,0,0.0,0,0,0,0,0,0,0
19900521,16300,16400,16200,16200,100,1130,0,0,0.0,0,0,0,0,0,0,0
19900522,16300,16500,16300,16500,300,1050,0,0,0.0,0,0,0,0,0,0,0
19900523,16500,16500,15900,16500,0,1390,0,0,0.0,0,0,0,0,0,0,0
19900524,16200,16400,16200,16400,100,170,0,0,0.0,0,0,0,0,0,0,0
19900525,16200,16400,16200,16400,0,620,0,0,0.0,0,0,0,0,0,0,0
19900526,16400,16400,16400,16400,0,180,0,0,0.0,0,0,0,0,0,0,0
19900528,16400,16400,16400,16400,0,0,0,0,0.0,0,0,0,0,0,0,0
19900529,15800,16300,15800,16300,100,30,0,0,0.0,0,0,0,0,0,0,0
19900530,15900,16300,15900,16300,0,430,0,0,0.0,0,0,0,0,0,0,0
19900531,16500,16800,16500,16800,500,200,0,0,0.0,0,0,0,0,0,0,0
19900601,16500,16500,16300,16300,500,550,0,0,0.0,0,0,0,0,0,0,0
19900602,16300,16700,16300,16700,400,690,0,0,0.0,0,0,0,0,0,0,0
19900604,16600,16800,16500,16800,100,570,0,0,0.0,0,0,0,0,0,0,0
19900605,17000,17000,16500,16700,100,1820,0,0,0.0,0,0,0,0,0,0,0
19900607,16500,16500,16500,16500,200,580,0,0,0.0,0,0,0,0,0,0,0
19900608,16500,16500,16300,16300,200,200,0,0,0.0,0,0,0,0,0,0,0
19900609,16000,16300,16000,16300,0,530,0,0,0.0,0,0,0,0,0,0,0
19900611,16100,16300,16100,16200,100,680,0,0,0.0,0,0,0,0,0,0,0
19900612,16100,16100,15500,15500,700,110,0,0,0.0,0,0,0,0,0,0,0
19900613,15600,16000,15600,15600,100,150,0,0,0.0,0,0,0,0,0,0,0
19900614,15700,15700,15600,15600,0,80,0,0,0.0,0,0,0,0,0,0,0
19900615,15600,15600,15600,15600,0,0,0,0,0.0,0,0,0,0,0,0,0
19900616,16000,16000,16000,16000,400,20,0,0,0.0,0,0,0,0,0,0,0
19900618,15500,15500,15300,15300,700,110,0,0,0.0,0,0,0,0,0,0,0
19900619,15300,15300,15300,15300,0,0,0,0,0.0,0,0,0,0,0,0,0
19900620,15300,15300,15300,15300,0,110,0,0,0.0,0,0,0,0,0,0,0
19900621,15300,15300,15300,15300,0,0,0,0,0.0,0,0,0,0,0,0,0
19900622,15300,15300,15300,15300,0,40,0,0,0.0,0,0,0,0,0,0,0
19900623,15500,15500,15500,15500,200,50,0,0,0.0,0,0,0,0,0,0,0
19900625,15300,15500,15300,15500,0,940,0,0,0.0,0,0,0,0,0,0,0
19900626,15000,15800,15000,15700,200,620,0,0,0.0,0,0,0,0,0,0,0
19900627,15600,15800,15600,15800,100,250,0,0,0.0,0,0,0,0,0,0,0
19900628,15800,15800,15500,15500,300,1330,0,0,0.0,0,0,0,0,0,0,0
19900629,15500,15500,15500,15500,0,1420,0,0,0.0,0,0,0,0,0,0,0
19900630,15500,15500,15500,15500,0,0,0,0,0.0,0,0,0,0,0,0,0
19900702,14800,14800,14800,14800,700,10,0,0,0.0,0,0,0,0,0,0,0
19900703,15000,15400,15000,15400,600,270,0,0,0.0,0,0,0,0,0,0,0
19900704,15400,15500,15400,15500,100,1400,0,0,0.0,0,0,0,0,0,0,0
19900705,15500,15500,15500,15500,0,10,0,0,0.0,0,0,0,0,0,0,0
19900706,15300,15300,15300,15300,200,0,0,0,0.0,0,0,0,0,0,0,0
19900707,14500,14500,14500,14500,800,10,0,0,0.0,0,0,0,0,0,0,0
19900709,14000,14500,14000,14500,0,30,0,0,0.0,0,0,0,0,0,0,0
19900710,14400,14400,14000,14000,500,20,0,0,0.0,0,0,0,0,0,0,0
19900711,14000,14000,14000,14000,0,100,0,0,0.0,0,0,0,0,0,0,0
19900712,14500,14500,14000,14000,0,30,0,0,0.0,0,0,0,0,0,0,0
19900713,13400,13400,13400,13400,600,30,0,0,0.0,0,0,0,0,0,0,0
19900714,13800,13800,13800,13800,400,10,0,0,0.0,0,0,0,0,0,0,0
19900716,14000,14000,13200,13200,600,30,0,0,0.0,0,0,0,0,0,0,0
19900718,13500,13800,13500,13800,600,130,0,0,0.0,0,0,0,0,0,0,0
19900719,13200,13200,13200,13200,600,10,0,0,0.0,0,0,0,0,0,0,0
19900720,13200,13200,13200,13200,0,20,0,0,0.0,0,0,0,0,0,0,0
19900721,13200,13200,13200,13200,0,180,0,0,0.0,0,0,0,0,0,0,0
19900723,13000,13700,13000,13700,500,40,0,0,0.0,0,0,0,0,0,0,0
19900724,13700,13700,13700,13700,0,100,0,0,0.0,0,0,0,0,0,0,0
19900725,14000,14000,13200,13900,200,30,0,0,0.0,0,0,0,0,0,0,0
19900726,13500,13500,13500,13500,1900,30,0,0,0.0,0,0,0,0,0,0,0
19900727,13000,13000,13000,13000,500,0,0,0,0.0,0,0,0,0,0,0,0
19900728,13000,13000,13000,13000,0,0,0,0,0.0,0,0,0,0,0,0,0
19900730,13000,13000,12600,12600,400,280,0,0,0.0,0,0,0,0,0,0,0
19900731,12600,12600,12600,12600,0,30,0,0,0.0,0,0,0,0,0,0,0
19900801,12600,13200,12600,12700,100,950,0,0,0.0,0,0,0,0,0,0,0
19900802,13000,13300,13000,13300,600,260,0,0,0.0,0,0,0,0,0,0,0
19900803,13900,13900,13300,13500,200,2660,0,0,0.0,0,0,0,0,0,0,0
19900804,13500,13500,13500,13500,0,60,0,0,0.0,0,0,0,0,0,0,0
19900806,13300,13500,13300,13500,0,510,0,0,0.0,0,0,0,0,0,0,0
19900807,13900,13900,13100,13100,400,280,0,0,0.0,0,0,0,0,0,0,0
19900808,13200,13200,13200,13200,100,50,0,0,0.0,0,0,0,0,0,0,0
19900809,13000,13300,13000,13300,100,290,0,0,0.0,0,0,0,0,0,0,0
19900810,13500,13900,13500,13900,600,1060,0,0,0.0,0,0,0,0,0,0,0
19900811,14000,14500,14000,14500,600,2770,0,0,0.0,0,0,0,0,0,0,0
19900813,15000,15000,14600,15000,500,3300,0,0,0.0,0,0,0,0,0,0,0
19900814,15300,15300,14900,14900,100,2010,0,0,0.0,0,0,0,0,0,0,0
19900816,14700,14700,14400,14400,500,510,0,0,0.0,0,0,0,0,0,0,0
19900817,14200,14200,14200,14200,200,0,0,0,0.0,0,0,0,0,0,0,0
19900818,14400,14400,14400,14400,200,100,0,0,0.0,0,0,0,0,0,0,0
19900820,14200,14200,13900,13900,500,110,0,0,0.0,0,0,0,0,0,0,0
19900821,13800,13800,13800,13800,100,0,0,0,0.0,0,0,0,0,0,0,0
19900822,13900,14200,13900,14200,400,8290,0,0,0.0,0,0,0,0,0,0,0
19900823,14400,14400,14200,14400,200,5000,0,0,0.0,0,0,0,0,0,0,0
19900824,13800,13800,13800,13800,600,160,0,0,0.0,0,0,0,0,0,0,0
19900825,13500,13500,13500,13500,300,0,0,0,0.0,0,0,0,0,0,0,0
19900827,13900,14100,13900,14100,600,90,0,0,0.0,0,0,0,0,0,0,0
19900828,14500,14700,14500,14700,600,230,0,0,0.0,0,0,0,0,0,0,0
19900829,15000,15000,15000,15000,300,100,0,0,0.0,0,0,0,0,0,0,0
19900830,14700,14700,14700,14700,300,0,0,0,0.0,0,0,0,0,0,0,0
19900831,14400,14700,14300,14300,400,1330,0,0,0.0,0,0,0,0,0,0,0
19900901,14500,14500,14500,14500,200,10,0,0,0.0,0,0,0,0,0,0,0
19900903,14500,14800,14500,14800,300,1180,0,0,0.0,0,0,0,0,0,0,0
19900904,14700,14700,14700,14700,100,100,0,0,0.0,0,0,0,0,0,0,0
19900905,14500,14500,14500,14500,200,0,0,0,0.0,0,0,0,0,0,0,0
19900906,13900,14900,13900,14900,400,2010,0,0,0.0,0,0,0,0,0,0,0
19900907,14500,14500,14500,14500,400,0,0,0,0.0,0,0,0,0,0,0,0
19900908,13900,14000,13900,14000,500,70,0,0,0.0,0,0,0,0,0,0,0
19900910,13900,13900,13700,13700,300,130,0,0,0.0,0,0,0,0,0,0,0
19900911,13500,13500,13500,13500,200,30,0,0,0.0,0,0,0,0,0,0,0
19900912,13600,13600,13600,13600,100,80,0,0,0.0,0,0,0,0,0,0,0
19900913,13500,13500,13500,13500,100,0,0,0,0.0,0,0,0,0,0,0,0
19900914,13500,13500,13500,13500,0,0,0,0,0.0,0,0,0,0,0,0,0
19900915,13500,13500,13500,13500,0,0,0,0,0.0,0,0,0,0,0,0,0
19900917,12900,12900,12900,12900,600,10,0,0,0.0,0,0,0,0,0,0,0
19900918,12400,13400,12400,13400,500,660,0,0,0.0,0,0,0,0,0,0,0
19900919,13400,13400,13400,13400,0,640,0,0,0.0,0,0,0,0,0,0,0
19900920,13000,13000,13000,13000,400,0,0,0,0.0,0,0,0,0,0,0,0
19900921,12400,13000,12400,13000,0,290,0,0,0.0,0,0,0,0,0,0,0
19900922,13000,13000,13000,13000,0,0,0,0,0.0,0,0,0,0,0,0,0
19900924,13000,13200,13000,13200,200,160,0,0,0.0,0,0,0,0,0,0,0
19900925,13200,13200,13200,13200,0,10,0,0,0.0,0,0,0,0,0,0,0
19900926,13200,13200,13200,13200,0,0,0,0,0.0,0,0,0,0,0,0,0
19900927,13300,13300,13300,13300,100,760,0,0,0.0,0,0,0,0,0,0,0
19900928,13300,13400,13300,13400,100,130,0,0,0.0,0,0,0,0,0,0,0
19900929,13400,13400,13400,13400,0,0,0,0,0.0,0,0,0,0,0,0,0
19901005,13000,13000,13000,13000,400,10,0,0,0.0,0,0,0,0,0,0,0
19901006,13000,13100,13000,13100,100,210,0,0,0.0,0,0,0,0,0,0,0
19901008,13000,13300,13000,13300,200,40,0,0,0.0,0,0,0,0,0,0,0
19901010,13000,13000,13000,13000,300,0,0,0,0.0,0,0,0,0,0,0,0
19901011,12800,13000,12800,13000,0,310,0,0,0.0,0,0,0,0,0,0,0
19901012,13000,13500,13000,13500,500,70,0,0,0.0,0,0,0,0,0,0,0
19901013,13500,13500,13500,13500,0,0,0,0,0.0,0,0,0,0,0,0,0
19901015,13500,13900,13500,13500,0,70,0,0,0.0,0,0,0,0,0,0,0
19901016,13500,13500,13500,13500,0,330,0,0,0.0,0,0,0,0,0,0,0
19901017,13500,14100,13400,14100,600,1370,0,0,0.0,0,0,0,0,0,0,0
19901018,14000,14000,14000,14000,100,0,0,0,0.0,0,0,0,0,0,0,0
