day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20150915,114500,116000,106000,113000,1500,41492,9573,0,0.59,7420,113000,112500,112000,112000,-1000,34
20150916,114500,116500,111000,111500,1500,27335,9573,0,0.59,-7036,111500,112500,111000,111000,-500,87
20150917,114000,114000,108000,109000,2500,18132,9573,0,0.59,1831,109000,109000,109000,109000,0,3
20150918,110500,111000,108000,109500,500,9065,9120,-453,0.56,125,109500,110500,110500,110500,1000,3
20150921,107500,109500,107000,107500,2000,8652,9120,0,0.56,2128,107500,109000,109000,109000,1500,1
20150922,107000,108500,104500,106000,1500,11848,9120,0,0.56,1584,106000,105500,105500,105500,-500,2
20150923,104000,104500,99900,100000,6000,21503,9120,0,0.56,3652,100000,100000,100000,100000,0,0
20150924,100000,103000,99700,100000,0,6881,9120,0,0.56,2376,100000,100000,100000,100000,0,0
20150925,99600,100500,97000,99800,200,8752,9120,0,0.56,895,99800,99800,99800,99800,0,0
20150930,97000,99400,97000,98900,900,3531,9120,0,0.56,1544,98900,98900,98900,98900,0,0
20151001,99000,103000,97600,101000,2100,5273,9120,0,0.56,47,101000,101000,101000,101000,0,5
20151002,100500,102000,100000,101000,0,3046,9120,0,0.56,817,101000,101000,101000,101000,0,20
20151005,101000,102500,100000,102000,1000,3357,9120,0,0.56,540,102000,102000,102000,102000,0,0
20151006,101500,103000,100500,100500,1500,4618,9120,0,0.56,360,100500,100000,100000,100000,-500,33
20151007,100500,104000,100000,104000,3500,7928,9120,0,0.56,560,104000,104000,104000,104000,0,0
20151008,105000,105000,101000,102000,2000,5164,9120,0,0.56,1004,102000,102000,101500,101500,-500,54
20151012,101500,103500,99700,99900,2100,8820,9120,0,0.56,-1295,99900,100000,99600,99600,-300,96
20151013,100500,100500,98700,99500,400,6744,9120,0,0.56,1871,99500,99600,99600,99600,100,1
20151014,99000,100500,99000,99100,400,4176,9120,0,0.56,698,99100,99100,99100,99100,0,0
20151015,98000,100000,98000,99500,400,4610,9120,0,0.56,815,99500,99500,99500,99500,0,0
20151016,100000,100000,99200,99600,100,3032,9120,0,0.56,48,99600,99600,99600,99600,0,1
20151019,100500,100500,98800,98900,700,3565,9120,0,0.56,181,98900,99000,98900,98900,0,23
20151020,98500,99000,98400,98800,100,4475,9120,0,0.56,765,98800,98800,98800,98800,0,40
20151021,98500,100500,98500,100000,1200,8020,9120,0,0.56,972,100000,100000,100000,100000,0,1
20151022,102500,106500,99900,100500,500,13711,9120,0,0.56,1849,100500,100000,100000,100000,-500,2
20151023,100500,106500,100500,102000,1500,5897,9120,0,0.56,709,102000,102000,102000,102000,0,0
20151026,101500,102500,100000,101000,1000,3052,9620,500,0.59,-53,101000,101000,101000,101000,0,12
20151027,101000,102000,100000,101000,0,2015,11420,1800,0.7,-23,101000,101000,101000,101000,0,0
20151028,101500,102000,100000,101000,0,5045,11420,0,0.7,-628,101000,102000,101500,101500,500,48
20151029,100000,106000,100000,104500,3500,20851,11420,0,0.7,2975,104500,104500,104500,104500,0,3
20151030,105500,112000,105500,108000,3500,27715,11420,0,0.7,4217,108000,108000,107500,108000,0,15
20151102,108000,113500,108000,112500,4500,14472,11420,0,0.7,6598,112500,112500,112500,112500,0,1
20151103,113500,115000,110000,114500,2000,17821,11420,0,0.7,3290,114500,114500,114500,114500,0,0
20151104,114500,115500,111000,113000,1500,11147,11420,0,0.7,7635,113000,113000,113000,113000,0,0
20151105,111000,113000,109500,111500,1500,6043,11420,0,0.7,2954,111500,111500,111500,111500,0,10
20151106,110500,112500,107500,110000,1500,6055,11420,0,0.7,2003,110000,110000,110000,110000,0,0
