day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,18750,19200,18750,19200,200,101976,4929421,-56862,17.67,-8702,19250,19250,19150,19200,0,3849
20210325,18700,19000,18600,19000,150,95930,4986283,-15880,17.87,-966,19050,19050,19000,19000,0,81
20210324,19200,19200,18650,18850,0,95059,5002163,-21446,17.92,2370,18850,19050,18800,19050,200,398
20210323,18950,19200,18850,18850,100,75546,5023294,-7490,18.0,-2429,18850,19050,18850,18950,100,309
20210322,19150,19250,18950,18950,200,84781,5030784,2706,18.02,5173,19050,19050,19000,19050,100,1077
20210319,19000,19300,19000,19150,250,128101,5028078,-27958,18.02,-14682,19150,19200,19150,19150,0,333
20210318,19500,19500,19050,19400,0,156422,5056036,-9804,18.12,11905,19400,19400,19250,19250,-150,766
20210317,19200,19400,19000,19400,100,119006,5065840,11679,18.15,-4734,19400,19450,19200,19450,50,683
20210316,18200,19500,18200,19300,1100,356151,5054161,119013,18.11,10145,19200,19500,19200,19400,100,819
20210315,18400,18550,18200,18200,200,242374,4935148,20380,17.69,-92178,18300,18300,18200,18250,50,1027
20210312,18500,18800,18300,18400,50,222439,4914768,24691,17.61,-78278,18400,18400,18350,18350,-50,2250
20210311,18200,18500,18150,18450,300,137815,4890077,11638,17.52,-18039,18500,18500,18400,18400,-50,347
20210310,18300,18600,18100,18150,50,96651,4878397,-18171,17.48,-4848,18150,18300,18150,18300,150,949
20210309,18300,18500,18000,18200,100,115597,4896568,-20179,17.55,1339,18200,18200,18050,18150,-50,1184
20210308,18550,18600,18250,18300,100,71358,4916747,1443,17.62,3171,18300,18300,18200,18200,-100,483
20210305,18300,18450,18150,18400,50,88076,4915304,-24179,17.61,1445,18400,18550,18400,18450,50,317
20210304,18550,18550,18200,18350,300,104585,4939483,-28305,17.7,-8755,18300,18400,18300,18400,50,298
20210303,18700,18900,18600,18650,250,88779,4967788,-29659,17.8,5676,18650,18750,18650,18750,100,414
20210302,18700,19150,18500,18900,600,152790,4997447,8667,17.91,1935,18700,18900,18700,18800,-100,802
20210226,17900,18700,17900,18300,100,180031,4988780,24002,17.87,-13809,18300,18350,18300,18350,50,511
20210225,18500,18700,18300,18400,250,166820,4964778,27164,17.79,-45551,18500,18500,18400,18450,50,161
20210224,18900,18950,18100,18150,700,200111,4937614,-14215,17.69,-9567,18150,18150,18100,18150,0,2544
20210223,19250,19400,18750,18850,550,211865,4951829,10555,17.75,-19162,18900,18900,18850,18900,50,1462
20210222,19050,20000,18850,19400,450,427104,4941274,26988,17.71,-16176,19400,19400,19250,19250,-150,3043
20210219,19400,19450,18500,18950,400,289245,4914286,-2421,17.61,-1425,19000,19000,18900,18950,0,1586
20210218,20300,21150,19250,19350,350,1443613,4916707,-47533,17.62,-26930,19350,19350,19250,19300,-50,3358
20210217,18900,20050,18700,19700,850,1023525,4964240,9177,17.79,-17180,19700,19750,19550,19750,50,3256
20210216,18800,19050,18650,18850,50,130369,4955063,-3886,17.76,-11303,19000,19000,18850,18850,0,423
20210215,18300,18800,18200,18800,500,154651,4958949,42019,17.77,5622,18800,18850,18800,18850,50,1241
20210210,18100,18350,18050,18300,100,83539,4916930,22588,17.62,-24468,18300,18300,18250,18300,0,1112
20210209,18650,18650,18150,18200,250,152833,4894342,-22905,17.54,-32503,18250,18250,18150,18200,0,1043
20210208,18150,18450,17900,18450,350,121210,4917247,2100,17.62,-4805,18450,18450,18350,18350,-100,841
20210205,17950,18200,17900,18100,150,65633,4915147,6827,17.61,-233,18150,18150,18050,18100,0,422
20210204,18400,18450,17800,17950,450,181978,4908320,-88110,17.59,-11064,17950,18050,17950,18050,100,375
20210203,18650,18700,18250,18400,150,101409,4996430,-25529,17.91,-1761,18500,18550,18450,18500,100,203
20210202,18300,18900,18200,18550,350,108896,5021959,-689,18.0,-3118,18550,18550,18500,18550,0,83
20210201,17900,18350,17700,18200,300,131080,5022648,-184,18.0,7898,18200,18250,18150,18250,50,860
20210129,18600,18800,17750,17900,600,252202,5022832,-28368,18.0,-17083,17950,18050,17900,17900,0,905
20210128,18600,18850,18450,18500,450,189090,5051200,-5778,18.1,-10618,18500,18550,18500,18500,0,1126
20210127,19250,19300,18900,18950,250,168926,5056978,-18338,18.12,-12737,19050,19050,18850,18850,-100,814
20210126,19400,19550,19150,19200,200,151673,5075316,-37473,18.19,-16838,19200,19300,19200,19300,100,173
20210125,19400,19500,19250,19400,50,75371,5112789,-4200,18.32,12145,19400,19500,19400,19500,100,712
20210122,19500,19500,19300,19350,150,110973,5116989,-20634,18.34,-11231,19350,19400,19250,19300,-50,2133
20210121,19600,19650,19400,19500,0,188492,5137623,7015,18.41,-17349,19400,19550,19400,19550,50,261
20210120,19550,19650,19500,19500,0,153451,5130608,8468,18.39,370,19600,19600,19500,19600,100,46
20210119,19250,19550,19250,19500,100,101484,5121426,20082,18.35,16436,19500,19600,19500,19600,100,1494
20210118,19450,19450,19150,19400,50,173475,5101344,20089,18.28,-9298,19300,19400,19300,19400,0,960
20210115,19900,19950,19450,19450,450,216291,5081255,-26970,18.21,-29049,19500,19550,19500,19500,50,923
20210114,19750,20050,19700,19900,250,362101,5108225,34562,18.31,-24007,19900,19950,19900,19900,0,1011
20210113,19500,19650,19500,19650,150,159976,5073663,-6800,18.18,-21711,19650,19700,19650,19700,50,2795
20210112,19500,19900,19400,19500,100,280795,5080463,-305,18.21,-26374,19500,19500,19500,19500,0,441
20210111,20000,20000,19450,19600,350,322257,5080768,-8971,18.21,-8734,19600,19600,19550,19550,-50,644
20210108,19650,19950,19500,19950,400,344191,5089739,96224,18.24,-20022,19900,19950,19900,19900,-50,3614
20210107,19650,19700,19550,19550,50,249983,4993515,30205,17.9,3990,19550,19650,19550,19650,100,1313
20210106,19700,19700,19500,19600,50,174137,4963310,21936,17.79,-24439,19550,19650,19550,19600,0,1307
20210105,19800,19800,19450,19650,150,247978,4941374,-52296,17.71,-47204,19650,19700,19600,19700,50,1528
20210104,20300,20300,19650,19800,350,364863,4993670,-16727,17.9,-40726,19800,19850,19800,19850,50,1098
20201230,20150,20250,19900,20150,0,184864,5010397,7889,17.96,17,20150,20200,20150,20200,50,2970
20201229,19650,20300,19550,20150,450,903824,5002508,87984,17.92,-24219,20200,20200,20150,20200,50,4007
20201228,19650,19750,19350,19700,100,478515,4914524,23266,17.61,70990,19700,19750,19700,19750,50,2279
20201224,19600,19700,19450,19600,100,258310,4891258,31178,17.53,31643,19550,19600,19550,19550,-50,3933
20201223,19650,19800,19350,19500,100,230003,4860080,4174,17.42,-79,19550,19650,19550,19650,150,4952
20201222,19950,20100,19500,19600,0,456818,4855906,21988,17.39,-19046,19600,19600,19550,19600,0,2577
20201221,19550,19650,19450,19600,0,276089,4833918,14830,17.32,-186,19600,19600,19550,19550,-50,388
20201218,19650,19850,19600,19600,150,170595,4819088,-18383,17.27,-10364,19700,19700,19700,19700,100,418
20201217,20100,20150,19600,19750,200,363180,4837471,-92932,17.34,10346,19750,19800,19700,19750,0,1927
20201216,19700,20000,19500,19950,400,266810,4930403,48203,17.67,-206,19950,20000,19950,20000,50,1818
20201215,19750,19800,19500,19550,50,136086,4882200,-2649,17.5,-6098,19550,19600,19550,19550,0,224
20201214,19850,20350,19550,19600,200,337234,4884849,4043,17.51,4000,19650,19700,19600,19700,100,341
20201211,19500,19800,19500,19800,300,151640,4880806,25514,17.49,7476,19700,19800,19700,19750,-50,2058
20201210,19550,19750,19500,19500,100,182610,4855292,19409,17.39,-17293,19500,19500,19500,19500,0,3340
20201209,19700,19750,19500,19600,50,104977,4835883,-4632,17.33,105,19600,19650,19600,19650,50,395
20201208,19750,19800,19550,19650,50,108301,4840515,17242,17.34,-2369,19600,19700,19600,19650,0,449
20201207,19850,19900,19450,19700,50,185415,4823273,-27702,17.28,501,19700,19700,19600,19650,-50,1444
20201204,20100,20100,19650,19750,300,176621,4850975,-999,17.38,-14646,19750,19800,19750,19800,50,565
20201203,20300,20300,19850,20050,200,161351,4851974,-15550,17.39,-4114,20100,20100,20050,20050,0,199
20201202,19800,20400,19750,20250,550,403515,4867524,86683,17.44,-14456,20200,20250,20200,20200,-50,1560
20201201,19950,19950,19500,19700,250,183426,4780841,-45208,17.13,-27558,19700,19750,19700,19750,50,137
20201130,20100,20150,19700,19950,50,142437,4826049,-18421,17.29,-13431,19900,19950,19850,19950,0,333
20201127,19750,20100,19600,20000,200,122782,4844470,29354,17.36,10914,20000,20100,20000,20050,50,609
20201126,19750,19850,19550,19800,150,128781,4815116,12082,17.26,-8476,19800,19850,19800,19850,50,679
20201125,20150,20150,19400,19650,350,241008,4803034,-4938,17.21,-24663,19650,19650,19600,19650,0,911
20201124,20000,20150,19750,20000,0,149643,4807972,22920,17.23,-2989,20050,20050,20050,20050,50,362
20201123,20200,20200,19900,20000,150,140241,4785052,-15922,17.15,-14386,20050,20050,19900,20000,0,2453
20201120,20000,20100,19800,19850,50,162479,4800974,12507,17.21,17174,19900,20000,19900,20000,150,433
20201119,19600,19950,19350,19900,350,124418,4788467,10884,17.16,3341,19900,19950,19900,19900,0,1052
20201118,19450,19650,19200,19550,250,110819,4777583,10295,17.12,3779,19550,19600,19550,19600,50,899
20201117,19700,19750,19250,19300,400,174600,4767288,1782,17.08,-61522,19350,19400,19300,19400,100,610
20201116,20300,20400,19550,19700,500,338747,4765506,-39997,17.08,-114229,19700,19750,19700,19700,0,1565
20201113,19900,20600,19650,20200,350,291575,4805503,44163,17.22,-24123,20300,20300,20200,20300,100,952
20201112,19950,20200,19700,19850,0,90701,4761340,8380,17.06,-13108,19850,19850,19800,19850,0,429
20201111,19850,19950,19400,19850,100,121344,4752960,23934,17.03,575,19900,19950,19850,19950,100,757
20201110,20400,20400,19450,19750,600,194249,4729026,-53002,16.95,-24852,19800,19850,19800,19850,100,531
20201109,20250,20550,20200,20350,300,125001,4782028,33994,17.14,907,20500,20500,20400,20400,50,124
20201106,20200,20300,19900,20050,150,112969,4748034,-6137,17.02,-6449,19950,20050,19950,20050,0,60
20201105,20300,20450,20000,20200,150,99261,4754171,5574,17.04,14492,20200,20300,20200,20300,100,590
20201104,20150,20200,19650,20050,50,118686,4748597,-1663,17.02,11913,20050,20200,20050,20100,50,1244
20201103,19700,20050,19650,20000,400,144891,4750260,5489,17.02,41755,20000,20000,19900,19950,-50,78
20201102,18800,19800,18750,19600,850,179561,4744771,31157,17.0,15548,19600,19600,19550,19550,-50,1706
20201030,19650,19700,18700,18750,850,124350,4713614,-37592,16.89,-15534,18750,18750,18700,18700,-50,1111
20201029,18800,19650,18750,19600,300,129807,4751206,15261,17.03,19234,19600,19650,19600,19650,50,730
20201028,18300,19300,18300,19300,1000,135723,4735945,46275,16.97,5266,19200,19300,19100,19100,-200,1911
20201027,18750,19200,18150,18300,500,283751,4689670,15902,16.81,-56453,18300,18350,18300,18350,50,2039
20201026,19300,19650,18700,18800,700,160255,4673768,25561,16.75,-19935,18800,18800,18700,18750,-50,2373
20201023,20150,20250,19350,19500,600,273516,4648207,-55527,16.66,-67413,19350,19500,19350,19350,-150,2100
20201022,20650,20650,20100,20100,600,127535,4703734,-36418,16.86,-3292,20150,20250,20150,20150,50,254
20201021,20250,20700,20000,20700,500,127027,4740152,33223,16.99,10988,20700,20750,20600,20600,-100,427
20201020,19850,20250,19700,20200,50,123742,4706929,8652,16.87,10841,20200,20300,20100,20200,0,769
20201019,20000,20500,20000,20150,150,103610,4698277,29535,16.84,4745,20150,20200,20150,20150,0,467
20201016,20150,20400,19700,20000,200,152528,4668742,-1186,16.73,-4288,20000,20000,19950,20000,0,418
20201015,20450,20450,19900,20200,300,153588,4669373,4909,16.73,-4690,20300,20300,20050,20050,-150,310
20201014,21100,21150,20500,20500,450,160101,4664464,-14112,16.71,-44993,20500,20600,20500,20550,50,709
20201013,20900,21400,20650,20950,400,322328,4678021,-1388,16.76,10035,20950,21100,20950,21100,150,1025
20201012,21000,21000,20550,20550,400,143350,4678854,-26713,16.76,-7040,20550,20600,20550,20600,50,869
20201008,21200,21200,20750,20950,0,111962,4705123,-1098,16.86,-2,20850,20950,20850,20950,0,761
20201007,20650,21050,20450,20950,250,113427,4705666,5260,16.86,7486,21050,21050,20900,20950,0,776
20201006,21150,21200,20500,20700,250,130445,4699851,-4439,16.84,-17693,20700,20700,20700,20700,0,392
20201005,20400,21100,20350,20950,550,141152,4704068,6897,16.86,20735,21000,21150,21000,21150,200,2020
20200929,20500,20500,20050,20400,200,149002,4697171,322,16.83,-4310,20400,20450,20400,20400,0,1683
20200928,19850,20250,19700,20200,600,134861,4696849,22310,16.83,-6523,20200,20200,20200,20200,0,1926
20200925,19650,19950,19250,19600,0,145211,4674539,629,16.75,-7207,19550,19600,19500,19550,-50,1622
20200924,20000,20150,19350,19600,850,316832,4673910,-26803,16.75,-7613,19700,19800,19550,19700,100,2878
20200923,20300,20800,19950,20450,400,260426,4700713,13187,16.85,-31190,20500,20500,20450,20500,50,2955
20200922,20850,21100,20050,20050,900,290201,4687306,-5429,16.8,-31635,20050,20200,20050,20200,150,906
