day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210329,40550,40550,39900,39950,-650,139847,6805347,0,18.95,0,0,0,0,0,0,0
20210326,41050,41150,40550,40600,100,150864,6805347,-29413,18.95,-1291,40600,40650,40550,40650,50,374
20210325,40300,41100,40250,40700,500,247693,6834760,-67759,19.03,77082,40750,40900,40750,40900,200,1498
20210324,39700,40600,39500,40200,50,178730,6902519,-66971,19.22,31503,40550,40600,40400,40600,400,2036
20210323,41200,41300,40050,40150,850,175419,6969172,-73385,19.41,-43,40150,40200,40100,40200,50,260
20210322,40850,41150,40550,41000,250,146771,7042557,-24947,19.61,11484,41000,41050,41000,41000,0,1064
20210319,40650,41200,40600,40750,750,149557,7067504,-26612,19.68,-23621,40850,41200,40800,41000,250,667
20210318,41900,42150,41350,41500,100,111014,7094116,-12253,19.76,8674,41550,41550,41450,41450,-50,617
20210317,42250,42250,41150,41600,550,111658,7106369,-30676,19.79,-15990,41600,41650,41600,41600,0,514
20210316,41450,42300,40850,42150,1100,250350,7137045,22639,19.88,70619,42200,42400,42200,42400,250,1063
20210315,41700,41700,40500,41050,650,246268,7114406,12117,19.81,11129,41050,41150,41050,41100,50,803
20210312,41150,42150,41050,41700,900,138446,7102289,-13727,19.78,30261,41700,41700,41400,41400,-300,844
20210311,40600,41250,39850,40800,600,200267,7116016,-50500,19.81,39513,40850,41000,40850,40950,150,420
20210310,42400,42450,39900,40200,1500,185168,7166474,-10135,19.96,-41052,40200,40250,40050,40250,50,293
20210309,42300,42650,40800,41700,1050,170292,7176609,22816,19.99,-30702,41600,41900,41450,41850,150,1519
20210308,44000,44200,42650,42750,900,105143,7153793,-18100,19.91,7795,42750,42750,42450,42450,-300,704
20210305,42950,43700,42650,43650,150,95967,7171893,12996,19.97,6232,43700,43700,43600,43600,-50,398
20210304,43250,43800,42200,43800,250,122399,7158897,-9063,19.94,-732,43800,43800,43550,43600,-200,572
20210303,43250,44000,42750,43550,700,147342,7167960,-4359,19.96,-636,43550,43800,43550,43800,250,948
20210302,43450,43650,42050,42850,400,202704,7172319,19348,19.97,-12887,42850,42850,42600,42600,-250,294
20210226,42400,43150,41650,42450,1350,230429,7152971,17661,19.91,-24473,42450,42600,42450,42600,150,1054
20210225,44000,44300,43050,43800,1000,192593,7135310,-19075,19.86,3816,43850,44000,43600,43600,-200,752
20210224,44800,45200,42650,42800,1600,279953,7154385,34636,19.91,-1720,42850,43300,42850,43300,500,941
20210223,44050,45300,43550,44400,250,200308,7119749,-2987,19.83,14813,44400,44700,44400,44550,150,655
20210222,47000,47000,44550,44650,1050,240845,7122736,-18712,19.84,3947,44800,44800,44200,44200,-450,2073
20210219,44600,46100,44500,45700,1000,269511,7141448,-14199,19.89,26971,45700,45850,45700,45700,0,1153
20210218,47250,47250,44700,44700,1950,344784,7155647,-55774,19.93,-6167,44700,45000,44700,44850,150,1706
20210217,46900,47300,45600,46650,450,463316,7211421,-37357,20.08,56812,46650,46650,46450,46550,-100,2873
20210216,43550,46250,43150,46200,3150,971701,7248778,82541,20.19,205495,46300,46600,46300,46600,400,5156
20210215,41400,43400,41050,43050,1750,451662,7166237,-49135,19.96,95655,43050,43250,43000,43250,200,3557
20210210,40750,41900,40350,41300,400,185436,7215372,4437,20.09,19492,41300,41500,41100,41500,200,1472
20210209,42350,42400,40900,40900,1150,223824,7210935,-3240,20.08,-11531,40900,40900,40650,40650,-250,2079
20210208,42850,43050,41300,42050,450,244206,7214175,29216,20.09,17439,42050,42300,42050,42300,250,675
20210205,43150,43800,41850,42500,0,592272,7184959,-12094,20.01,64316,42500,42600,42500,42600,100,615
20210204,41400,42800,40500,42500,1250,507567,7197053,8398,20.04,102888,42600,42800,42550,42750,250,4866
20210203,40800,41600,40100,41250,450,405996,7188655,6756,20.02,73688,41250,41400,41250,41300,50,3056
20210202,39200,40900,39000,40800,2150,444155,7181899,85659,20.0,99203,41100,41100,41050,41100,300,3498
20210201,37800,38900,37150,38650,850,189811,7096240,-5675,19.76,48582,38700,38800,38700,38800,150,492
20210129,39100,39150,37000,37800,700,298857,7101915,-28696,19.78,-24992,37800,37800,37700,37700,-100,570
20210128,38350,39200,38300,38500,1200,213560,7130611,-2730,19.86,-22332,38550,38550,38450,38450,-50,1992
20210127,42000,42400,39600,39700,1450,487006,7133341,-57086,19.86,-68997,39200,39600,39200,39600,-100,2693
20210126,40500,41850,40050,41150,650,689998,7190427,-15684,20.02,86694,41900,41900,41450,41500,350,8189
20210125,39500,40650,39000,40500,1400,339485,7206111,22084,20.07,35724,40600,40600,40550,40600,100,1762
20210122,40350,40400,39100,39100,750,167918,7184027,-21982,20.01,-14874,39100,39150,39050,39050,-50,1466
