day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210326,53400,53600,52800,53200,600,1497578,285903487,278651,68.76,-728,53000,53200,53000,53200,0,3393
20210325,50800,53000,50500,52600,1600,2493672,285551052,663124,68.67,-33022,52400,52700,52400,52700,100,2119
20210324,50800,51600,50600,51000,400,1460785,284887928,104633,68.51,-98123,50900,51000,50800,51000,0,2707
20210323,51900,52000,50600,51400,0,1919932,284779692,166752,68.48,38554,51400,51600,51100,51100,-300,3035
20210322,49850,51600,49500,51400,1750,2383071,284610539,858693,68.45,54479,51400,51400,51300,51300,-100,2278
20210319,51700,51800,49650,49650,650,2611996,283695654,-625579,68.23,-281319,49700,49750,49650,49650,0,9752
20210318,50700,51000,49000,50300,400,2482452,284244537,-15914,68.36,216084,50300,51100,50300,51100,800,33398
20210317,50800,51100,50100,50700,500,1212602,284236006,-14127,68.36,-225978,50600,50800,50600,50800,100,4730
20210316,51000,51700,50600,51200,0,1150495,284247137,22995,68.36,39688,51500,51500,51300,51500,300,1409
20210315,51200,51700,50100,51200,800,2062574,284224142,193499,68.35,14611,51200,51400,51200,51300,100,9974
20210312,51100,51300,50200,50400,1600,2333084,284029509,-317755,68.31,-8077,50600,50900,50600,50800,400,71644
20210311,52100,53700,51500,52000,400,3624786,284347264,664631,68.38,-119561,51800,51900,51700,51900,-100,8741
20210310,51000,52100,50000,51600,1000,3564221,283698860,-340813,68.23,547057,51500,51600,51300,51600,0,10591
20210309,51900,53000,51300,52600,2650,7203435,284039673,1887906,68.31,-154847,52600,52600,52000,52400,-200,13662
20210308,48200,50400,47950,49950,2950,5184062,282151767,2359991,67.86,301714,49950,49950,49750,49750,-200,15073
20210305,46350,47400,45950,47000,1200,4056148,279791776,1569190,67.29,-249597,47000,47000,46800,46850,-150,2641
20210304,45550,46400,44950,45800,300,2851345,278222147,752509,66.91,-200178,45800,46000,45800,45900,100,1168
20210303,44800,45500,44200,45500,1000,1768016,277471190,63011,66.73,525273,45500,45550,45450,45500,0,5993
20210302,44250,45250,44100,44500,700,2682710,277391743,245010,66.71,90262,44500,44500,44350,44350,-150,4124
20210226,44650,44650,43500,43800,950,2596968,277146733,-74248,66.65,-173337,43850,44000,43800,44000,200,4430
20210225,43350,45000,43250,44750,1600,2312456,277204545,483727,66.67,201695,44800,44800,44700,44800,50,3572
20210224,44200,44600,43150,43150,550,2151962,276720818,-161841,66.55,206080,43250,43300,43200,43200,50,8327
20210223,43750,44000,43200,43700,600,2131305,276882659,-245128,66.59,295526,43700,43800,43650,43750,50,1364
20210222,43800,44000,43100,43100,450,2207281,277120143,-138924,66.65,-138212,43100,43100,43000,43000,-100,9013
20210219,43650,43950,42750,43550,150,2280949,277259067,-375062,66.67,81139,43700,43800,43600,43800,250,2711
20210218,44500,44900,43700,43700,1100,2585194,277626485,-207700,66.77,-102462,43700,43700,43650,43700,0,3895
20210217,45400,45850,44700,44800,250,2709180,277834185,173656,66.82,-321973,44850,44850,44800,44800,0,6150
20210216,45250,45450,44300,45050,250,1401397,277660529,161093,66.77,-114601,45100,45100,44950,44950,-100,2073
20210215,46150,46300,45200,45300,200,1617481,277499436,33530,66.74,23754,45350,45500,45350,45500,200,2401
20210210,45250,45750,44750,45500,750,1731667,277465906,646589,66.73,-13533,45500,45550,45450,45450,-50,2450
20210209,45600,45900,44500,44750,300,2329095,276819317,423994,66.57,-192534,44750,44800,44750,44800,50,1733
20210208,44500,45450,43900,45050,700,3190576,276395323,194670,66.47,797271,45050,45150,45050,45150,100,4175
20210205,42700,44350,42250,44350,2300,3557203,276200653,655594,66.43,764874,44350,44350,44250,44300,-50,5907
20210204,42450,42650,41500,42050,100,2028150,275545059,121134,66.27,-272871,42100,42150,42100,42150,100,5237
20210203,42400,42950,41650,41950,100,2303225,275423925,-125571,66.24,-128606,42150,42150,41950,42050,100,4877
20210202,42150,42450,41500,41850,250,1952910,275549496,-229212,66.27,-70839,41850,42000,41850,42000,150,1728
20210201,40550,42600,40450,42100,1800,1995656,275778708,76513,66.32,330163,42200,42350,42200,42350,250,2824
20210129,42450,42450,40250,40300,800,3082889,275702195,-53125,66.31,-54914,40350,40400,40300,40400,100,8023
20210128,41700,41750,40750,41100,1300,2577844,275755320,-516288,66.32,-214761,41150,41200,41050,41050,-50,7304
20210127,43200,43500,42400,42400,600,2275198,276271608,-310555,66.44,-32734,42500,42600,42500,42600,200,2820
20210126,43850,43850,43000,43000,1100,2304802,276574543,-143438,66.51,-645127,43050,43150,43050,43150,150,4064
20210125,43850,44650,43700,44100,50,1827167,276717981,94341,66.55,-195898,44100,44250,44100,44250,150,3447
20210122,44450,44800,44050,44050,700,2220313,276623640,310200,66.53,-656973,44050,44100,44050,44050,0,10078
20210121,44800,45100,44300,44750,400,2039223,276313440,-54228,66.45,-308771,44750,44800,44750,44800,50,8645
20210120,45200,45250,44550,45150,50,1974230,276367668,256448,66.47,-359978,45150,45150,45150,45150,0,2577
20210119,45550,45650,44800,45200,50,1603061,276036960,-208980,66.39,71513,45200,45350,45200,45250,50,19531
20210118,45200,45400,44500,45250,50,2022240,276245940,411694,66.44,-257217,45250,45300,45250,45300,50,6715
20210115,46950,47100,45100,45200,1350,2547930,275834246,-180449,66.34,-325531,45200,45200,45150,45150,-50,4428
20210114,47500,47550,46550,46550,750,2836491,276014695,273961,66.37,-568607,46600,46700,46600,46700,150,3367
20210113,46800,47900,46600,47300,1100,3626944,275667717,281341,66.3,412958,47350,47450,47350,47450,150,3899
20210112,46100,46800,45250,46200,300,4151212,275386376,550512,66.23,21596,46400,46450,46350,46450,250,6427
20210111,46550,46800,44900,45900,600,4976748,274835864,878377,66.1,-1034311,45900,45900,45750,45850,-50,4698
20210108,46800,46800,45550,46500,500,3696066,273920172,945886,65.88,-417017,46500,46500,46400,46450,-50,6904
20210107,45550,46300,45300,46000,2000,4683821,272974286,901111,65.65,1082035,46050,46100,46050,46100,100,8957
20210106,43850,44700,43350,44000,450,3637798,272073175,567182,65.43,-167015,44200,44250,44150,44150,150,13841
20210105,42600,43750,41900,43550,1100,3108053,271505993,132291,65.3,186364,43550,43550,43550,43550,0,12847
20210104,43150,43150,42150,42450,950,2825436,271373702,-381914,65.26,-256512,42450,42550,42450,42550,100,7829
20201230,43550,43600,42750,43400,0,2027550,271755616,134803,65.36,-298926,43450,43500,43450,43450,50,5265
20201229,44500,44500,43250,43400,2200,2666286,271620813,83116,65.32,-1380000,43450,43500,43450,43450,50,15309
20201228,45650,45750,45200,45600,150,1819112,271537697,-257570,65.3,215134,45650,45700,45650,45700,100,36941
20201224,44650,45450,44500,45450,1450,1322132,271865042,106068,65.38,215263,45500,45550,45450,45550,100,12197
20201223,44350,44500,43600,44000,550,1725673,271768238,-167808,65.36,-185921,44050,44050,44000,44050,50,6090
20201222,45150,45250,44450,44550,600,1261666,271957646,-251725,65.4,-56272,44550,44600,44500,44600,50,5924
20201221,45200,45250,44650,45150,200,1354602,272191837,-1342,65.46,-202299,45150,45150,45050,45050,-100,5577
20201218,45600,45650,44900,44950,300,2031472,272245638,-440842,65.46,-192101,44950,45000,44950,45000,50,3151
20201217,46000,46000,45050,45250,800,1956749,272738980,-511409,65.59,-174724,45250,45300,45250,45300,50,5810
20201216,46500,46600,45800,46050,250,1440874,273329875,-326402,65.73,-135950,46100,46100,46050,46100,50,1959
20201215,46850,46900,46000,46300,700,1469530,273764477,-468447,65.84,-141433,46300,46450,46300,46400,100,1923
20201214,47300,47300,46600,47000,100,1521534,274277079,-130492,65.96,-228715,47050,47050,47000,47050,50,735
20201211,47250,47450,46850,47100,700,1855955,274480065,274191,66.01,130909,47100,47150,47050,47100,0,2918
20201210,46300,46800,45700,46400,250,2571662,274237410,103281,65.95,137483,46550,46550,46500,46550,150,1497
20201209,45550,46550,45500,46150,250,1883856,274134129,145558,65.93,54768,46200,46200,46150,46150,0,9178
20201208,46600,46750,45500,45900,1300,2687147,273997101,-458358,65.9,-552631,45950,45950,45750,45900,0,7847
20201207,47200,47250,46100,47200,0,1834090,274432400,328920,66.0,-428978,47150,47150,47100,47100,-100,5138
20201204,47050,47700,46700,47200,50,1743151,274103480,31841,65.92,219,47150,47250,47100,47250,50,2360
20201203,46900,47250,46350,47150,350,1606091,274071639,205539,65.91,-57455,47000,47200,47000,47200,50,1554
20201202,46300,46800,45950,46800,900,1879336,273866100,180430,65.86,-212337,46800,46800,46700,46750,-50,3664
20201201,45750,46700,45650,45900,550,2394959,273685670,-737066,65.82,94433,46000,46100,46000,46100,200,4610
20201130,47650,47950,45350,45350,2600,3803160,274422736,-1270955,66.0,-3537,45450,45650,45450,45600,250,99417
20201127,47800,48300,47500,47950,500,1215135,275693691,122821,66.3,-341914,47900,48000,47850,48000,50,1923
20201126,47650,48450,47300,48450,150,1974752,275605670,177267,66.27,-311302,48400,48400,48300,48350,-100,1186
20201125,47000,48400,46900,48300,1900,3209922,275426587,1118247,66.24,-62451,48250,48250,48100,48100,-200,3018
20201124,46500,46700,45950,46400,50,1507329,274318772,-155108,65.96,-293826,46300,46400,46300,46400,0,4018
20201123,45800,46750,45600,46450,800,1540532,274469631,463649,66.01,-83735,46450,46450,46300,46450,0,2230
