day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210330,40800,41250,40650,41100,300,52215,948253,0,6.16,0,0,0,0,0,0,0
20210329,41500,41550,40450,40800,900,102853,948253,498,6.16,-3594,40800,40800,40750,40800,0,327
20210326,42300,42350,41400,41700,450,59578,947755,-6146,6.16,-6896,41700,41700,41650,41650,-50,476
20210325,41950,42350,41050,42150,200,96695,953901,5062,6.2,4249,42150,42300,42150,42250,100,897
20210324,41200,42450,40750,41950,350,99239,948839,-7054,6.17,1433,41950,42100,41900,42100,150,318
20210323,41900,42200,41050,41600,400,115073,955692,3895,6.21,3964,41600,41600,41500,41500,-100,538
20210322,43150,43450,41050,41200,1850,204601,951797,-66093,6.19,5514,41300,41600,41300,41600,400,634
20210319,42000,43950,41800,43050,150,334209,1017890,9054,6.61,14302,43050,43150,43050,43150,100,1257
20210318,42100,43000,41600,42900,850,158750,1008836,38998,6.56,6026,42900,42950,42750,42750,-150,2722
20210317,40400,42300,40050,42050,1600,280082,969838,50221,6.3,4355,42050,42150,42050,42150,100,1147
20210316,38000,40950,38000,40450,2400,343408,919617,-13951,5.98,14253,40450,40850,40450,40850,400,2924
20210315,38150,38450,37000,38050,50,90347,933568,-16900,6.07,-6725,37850,38050,37850,38050,0,734
20210312,38000,38250,37550,38100,900,153961,950468,-38664,6.18,8488,38150,38200,37700,37700,-400,3541
20210311,35650,37200,35500,37200,1650,157895,989132,-10388,6.43,4597,37200,37500,37200,37500,300,748
20210310,36950,37150,35350,35550,350,142313,999493,-2180,6.5,1106,35650,35650,35300,35300,-250,1210
20210309,35500,35900,33950,35200,900,255389,1001673,32153,6.51,-9960,35200,35200,34950,35100,-100,983
20210308,38900,38950,36050,36100,2150,234138,969520,-7109,6.3,-62276,36100,36100,35500,35950,-150,2137
20210305,38500,38500,37300,38250,900,156102,976629,-18394,6.35,2218,38250,38400,38150,38400,150,345
20210304,39900,39900,38800,39150,1100,125410,995023,-33393,6.46,-14329,39150,39150,39100,39150,0,1097
20210303,39700,40550,39700,40250,0,72159,1028416,1347,6.68,5157,40250,40450,40250,40450,200,903
20210302,40300,41200,39400,40250,850,107512,1027069,-10489,6.67,4767,40050,40150,40050,40050,-200,665
20210226,39250,40050,38950,39400,1550,168208,1037558,170,6.74,-5886,39400,39400,39250,39400,0,1350
20210225,41000,41050,40300,40950,900,119660,1037388,-2242,6.74,12820,40900,40950,40700,40700,-250,1036
20210224,42800,43000,39700,40050,2450,229180,1039630,21060,6.75,-482,40050,40050,40000,40050,0,1707
20210223,42550,43350,42250,42500,1200,175330,1018570,-2503,6.62,1074,42500,42500,42300,42300,-200,1063
20210222,44750,45300,43700,43700,1600,149276,1021073,-13632,6.64,6348,43650,43650,43400,43400,-300,1935
20210219,44900,45300,43500,45300,400,160882,1034705,15114,6.72,8403,45350,45500,45350,45450,150,880
20210218,45650,45700,44500,44900,650,141704,1019591,14408,6.63,3817,44850,44850,44750,44800,-100,1264
