day,cur_pr,high_pr,low_pr,clo_pr,pr_diff,acc_vol,for_stor,for_stor_diff,for_perc,com_buy_vol,oot_cur_pr,oot_high_pr,oot_low_pr,oot_clo_pr,oot_pr_diff,oot_vol
20210323,12100,12150,12050,12050,0,1675024,128640850,542688,29.45,-263680,12050,12050,12000,12050,0,4935
20210322,12150,12150,12000,12050,100,1617018,128096264,-24583,29.34,-21430,12000,12050,12000,12050,0,15429
20210319,12100,12150,12050,12150,50,1994342,128090383,89841,29.34,-450629,12150,12150,12150,12150,0,17444
20210318,12100,12250,12100,12200,100,1950975,127958241,178723,29.31,44525,12200,12200,12150,12150,-50,35610
20210317,12100,12300,12050,12100,0,2195841,127764774,177015,29.26,-270645,12100,12150,12100,12100,0,8306
20210316,12200,12250,12100,12100,0,1585769,127585390,-196005,29.22,-117401,12150,12150,12100,12150,50,16002
20210315,12100,12150,12050,12100,0,1361033,127781395,-12373,29.27,157452,12100,12300,12100,12300,200,70465
20210312,12000,12200,11950,12100,100,2869246,127793768,-115155,29.27,476514,12100,12150,12050,12050,-50,19467
20210311,12000,12050,11900,12000,50,2882534,127908923,-808666,29.3,357748,12000,12000,12000,12000,0,9766
20210310,12100,12150,11900,12050,0,1793655,128730414,115398,29.48,-191434,12000,12000,11950,11950,-100,10060
20210309,11750,12150,11700,12050,350,4476213,128615016,454082,29.45,209698,12100,12100,12050,12050,0,11110
20210308,11850,11900,11700,11700,0,2265826,128160934,16204,29.35,-465802,11700,11700,11650,11650,-50,22464
20210305,11750,11800,11550,11700,150,3101815,128144730,-11985,29.35,-869941,11700,11700,11650,11650,-50,33999
20210304,11950,12000,11800,11850,200,2728979,128156477,-134526,29.35,-966718,11850,11900,11850,11850,0,13503
20210303,11950,12050,11850,12050,50,2377457,128292228,171311,29.38,-361463,12050,12100,12050,12100,50,14878
20210302,11950,12000,11900,12000,200,2601546,128107925,288184,29.34,-312184,12000,12000,11900,11950,-50,16480
20210226,12000,12050,11800,11800,400,5055849,127819741,-1030907,29.28,-399922,11850,11900,11850,11900,100,33810
20210225,12150,12300,12100,12200,150,3184748,128837656,-107969,29.5,-391429,12200,12250,12150,12200,0,26530
20210224,12250,12400,12050,12050,150,3780893,128945625,-56778,29.53,-527382,12050,12100,12050,12100,50,36081
20210223,12250,12350,12150,12200,50,3963132,129002403,-752620,29.55,-246754,12200,12250,12200,12200,0,10878
20210222,12500,12500,12250,12250,150,2498443,129748975,-507639,29.72,-428953,12300,12300,12300,12300,50,54952
20210219,12600,12600,12250,12400,150,4509697,130256614,-798218,29.83,-380184,12400,12450,12400,12450,50,17988
20210218,12800,12900,12550,12550,150,3488938,131048784,-889958,30.01,39839,12550,12600,12550,12600,50,13630
20210217,12650,12800,12500,12700,50,4062495,131938742,-538436,30.22,675368,12700,12750,12700,12750,50,15169
20210216,12500,12700,12450,12650,200,4545290,132477178,-26379,30.34,-339571,12650,12700,12650,12700,50,20472
20210215,12500,12650,12400,12450,50,3285207,132503557,152075,30.35,-594846,12500,12500,12450,12500,50,19949
20210210,12450,12550,12350,12500,50,4259735,132351482,1272397,30.31,-1402400,12500,12550,12500,12550,50,13553
20210209,12550,12700,12450,12450,100,3191267,131079085,-284287,30.02,163263,12450,12500,12450,12500,50,50222
20210208,12700,12750,12400,12550,150,3548792,131363372,-80178,30.09,54975,12550,12550,12500,12500,-50,15764
20210205,12800,12900,12600,12700,50,3993175,131443550,-659253,30.11,473504,12750,12750,12700,12700,0,47476
20210204,12850,12950,12550,12750,400,12172955,132102803,214388,30.26,455820,12800,12850,12750,12850,100,93930
20210203,12500,12600,12300,12350,100,6662721,131888415,-136380,30.21,134681,12400,13200,12400,12800,450,867981
20210202,12150,12250,12050,12250,150,3831036,132024795,-307808,30.24,343147,12250,12250,12250,12250,0,21166
20210201,12000,12200,11900,12100,150,2655144,132332603,-151693,30.31,53294,12100,12150,12100,12150,50,20295
20210129,12200,12300,11950,11950,200,4203146,132484296,152337,30.34,-277569,12000,12000,11950,11950,0,28232
20210128,12200,12200,11950,12150,200,4086054,132331959,-757221,30.31,310126,12100,12150,12100,12100,-50,25779
