date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,16.12,7.18,956,5935,430.85,26.15,34.8,100,125,68,159,-112
2011-07-01,19.34,9.01,1218,6298,465.5,39.02,44.5,100,115,2,184,-113
2011-10-01,10.04,5.68,475,4733,485.13,42.83,3.59,100,77,-152,186,-114
2012-01-01,10.53,5.53,514,4884,495.29,42.68,63.7,125,90,324,-428,-153
2012-04-01,10.87,5.87,562,5167,507.83,38.49,63.29,125,85,314,-371,-99
2012-07-01,10.33,5.64,557,5395,567.97,38.36,54.58,125,83,459,-416,-2
2012-10-01,12.96,7.47,642,4953,623.22,35.47,46.41,125,73,82,-161,202
2013-01-01,12.89,4.91,751,5828,618.39,55.8,60.46,150,118,-55,-162,370
2013-04-01,13.51,5.35,840,6219,636.59,50.56,74.62,150,111,-165,-181,620
2013-07-01,12.64,4.42,815,6449,690.51,47.19,15.06,150,136,-420,88,295
2013-10-01,10.78,3.62,664,6154,730.73,46.63,41.74,150,144,350,-223,372
2014-01-01,8.53,2.98,528,6193,778.12,56.1,90.02,200,135,-43,213,244
2014-04-01,7.56,2.65,478,6319,640.07,56.38,28.58,200,133,218,187,-131
2014-07-01,9.16,3.31,599,6540,688.71,69.51,48.69,200,127,133,65,177
2014-10-01,10.47,3.57,689,6579,877.86,62.54,76.44,200,139,-456,-737,232
2015-01-01,8.67,3.02,569,6561,988.53,46,66.12,200,133,-336,-420,389
2015-04-01,4.43,1.56,287,6475,742.2,67.28,43.21,200,132,-645,-663,361
2015-07-01,1.56,0.48,93,5956,789.41,72.78,57.43,200,154,-506,-1006,465
2015-10-01,0,0,-32,5880,547.4,90.52,48.78,200,172,-708,252,206
2016-01-01,0,0,-5,5828,798.86,73.26,73.16,250,167,-122,94,-183
2016-04-01,3.68,1.18,249,6772,820.48,67.98,71.71,250,153,61,-342,295
2016-07-01,5.63,1.67,391,6934,870.73,79.98,65.2,250,166,174,-400,414
2016-10-01,4.57,1.23,304,6655,898.53,41.64,-155.83,250,186,658,-592,494
2017-01-01,8.39,2.32,566,6749,1004.52,86.2,102.05,250,164,506,-1155,771
2017-04-01,5.94,1.41,406,6828,1048.76,72.78,71.85,250,193,953,-600,201
2017-07-01,2.72,0.64,184,6787,1187.19,85.13,37.26,250,196,1171,-174,-340
2017-10-01,0,0,-13,6992,1194.43,76.13,-594.22,250,199,1749,-693,-270
2018-01-01,1.21,0.3,83,6885,1274.56,106.44,124.73,300,187,1601,-268,-399
2018-04-01,7.24,1.9,526,7258,1261.36,99.21,79.44,300,173,919,-140,-171
2018-07-01,12.28,3.33,944,7685,1161.89,94.84,81.24,300,167,710,-382,165
2018-10-01,16.52,4.37,1263,7645,1137.01,79.97,28.95,300,176,413,-137,-146
2019-01-01,16.58,3.95,1296,7817,1136.44,103.85,119.6,330,203,1109,-145,-197
2019-04-01,17.09,4.31,1404,8219,1116.09,100.33,130.26,330,191,1609,-5,-623
2019-07-01,17.9,4.11,1541,8606,1217.66,106.19,111.16,330,215,1694,63,-1765
2019-10-01,20.04,4.36,1791,8936,1342.51,100.76,44.99,330,236,2257,-610,-760
2020-01-01,20.18,4.66,1779,8817,1266.83,110.37,146.23,350,218,880,-1058,-751
2020-04-01,15.98,4.31,1639,10254,1201.19,112.29,94.19,350,186,1273,-1205,-1179
2020-07-01,14.66,4.33,1474,10050,1270.01,119.89,57.09,350,161,1624,-1086,-210
2020-10-01,13.79,3.38,1521,11028,1420.18,134.03,90.41,350,210,1269,-1759,1
