date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,9.56,4.22,10137,106009,11394.26,1011.33,835.35,1000,121,-753,-9242,5688
2011-07-01,10.14,4.03,8771,86543,9673.28,706.82,974.21,1000,143,-2251,-4878,7524
2011-10-01,6.21,2.62,5009,80654,10264.59,563.03,-893.47,1000,130,-5807,2651,1522
2012-01-01,2.92,1.43,2586,88443,9768.86,374.87,421.49,750,99,858,1037,104
2012-04-01,1.35,0.56,1091,81043,9975.13,330.58,341.71,750,131,-6565,6444,220
2012-07-01,0.56,0.21,456,81464,9817.05,312.55,326.82,750,151,-7129,508,3754
2012-10-01,3.06,1.3,2445,79799,10471.81,81.55,22.87,750,128,-7324,216,2914
2013-01-01,2.45,0.83,1855,75829,7893.78,13.47,271.97,400,184,-16640,-573,17871
2013-04-01,0,0,-1838,70945,8187.32,-349.78,-1020.35,400,187,-4834,-484,3175
2013-07-01,0,0,-4145,79927,8566.62,-780.35,-424.51,400,196,-1756,-103,-629
2013-10-01,0,0,-5960,77528,10222.68,-941.59,-706.24,400,216,-6536,-104,7505
2014-01-01,0,0,-7343,71241,8357.66,-754.65,-298.59,0,217,-1077,-556,-5041
2014-04-01,0,0,-9285,62926,7695.31,-2443.01,-1945.52,0,287,1044,-870,53
2014-07-01,0,0,-18233,48977,7831.27,-5312.12,-4375.03,0,383,-732,-590,3422
2014-10-01,0,0,-15864,45056,9768.53,186.05,-333.7,0,422,4057,1812,-1138
2015-01-01,0,0,-14426,46681,8556.93,20.07,119,0,466,-9497,1838,14318
2015-04-01,0,0,-9158,45117,9862.79,94.93,47.21,0,464,-12191,1837,17130
2015-07-01,3.53,0.59,1520,43008,9449.19,187.49,32.18,0,470,-11566,1971,13190
2015-10-01,2.28,0.41,957,41990,9148.93,104,60.85,0,425,-12126,-657,12184
2016-01-01,3.71,0.66,1684,45420,9128.98,480.9,519.41,0,431,-2436,-295,2117
2016-04-01,7.42,1.6,3851,51888,8825.3,524.83,981.92,0,346,-3382,1262,1085
2016-07-01,7.84,1.8,4425,56468,7874.44,377.47,344.99,0,319,-123,1033,69
2016-10-01,1.61,0.38,867,53710,8593.06,256.81,-1444.09,0,309,5297,1076,-4899
2017-01-01,0.68,0.16,386,56759,7471.86,383.43,268.32,0,311,-1378,981,-1727
2017-04-01,2.21,0.56,1343,60649,6900.24,378.53,1403.28,0,281,1311,2882,-4805
2017-07-01,7.92,2.16,4665,58927,5145.95,400.27,1568.43,0,254,3291,5002,-9335
2017-10-01,19.71,5.33,10953,55573,4895.42,-346.37,1024.59,0,256,-6794,7413,-2049
2018-01-01,21.33,5.21,12298,57661,5389.28,178.59,839.95,700,294,947,5782,-6382
2018-04-01,14.29,3.37,8136,56934,5557.3,139.7,-335.25,700,306,-8155,-18,4857
2018-07-01,8.69,2.29,5035,57952,5843.6,160.75,378.34,700,265,2179,767,-4199
2018-10-01,3.71,2.47,2129,57326,7260.48,37.63,-4.78,700,49,5186,-106,-7978
2019-01-01,0.82,0.54,468,57133,7018.45,138.01,138.74,350,50,4536,2859,-7559
2019-04-01,2.9,2,1669,57629,8389.45,269.69,159.05,350,44,10067,5948,-16289
2019-07-01,2.07,1.41,1208,58257,7326.23,186.64,216.47,350,46,-104,3305,-2648
2019-10-01,2.3,1.59,1333,58025,7260.76,-19.32,-83.22,350,44,-723,768,-852
2020-01-01,3.18,2.16,1868,58763,7780.67,300.5,401.55,0,46,829,499,-402
2020-04-01,2.54,1.72,1496,58806,7224.9,83.87,12.62,0,47,725,-262,1022
2020-07-01,1.97,1.33,1162,59034,6267.5,113.11,25.49,0,47,1618,-482,446
2020-10-01,0,0,-487,58252,6534.73,-431.68,-750.38,0,52,2560,826,-33
