date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,23.42,3.42,6679,28517,28364.26,-375.29,-44.32,0,494,24780,-12299,-13171
2011-07-01,0,0,-2941,23214,31875.41,2096.81,-5444.06,0,622,24441,-9578,-15632
2011-10-01,0,0,-2091,23516,30620.63,767.68,581.99,0,709,20089,-5720,-8305
2012-01-01,0,0,-5092,22909,28801.52,-1146.69,-812.59,0,747,20146,-5363,-5557
2012-04-01,0,0,-6859,20528,31186.24,1001.08,-1436.86,0,829,22028,-3597,-15195
2012-07-01,6.29,0.72,1540,24469,32876.74,3001.18,2637.02,0,686,22269,-6535,-15454
2012-10-01,9.4,1.09,2355,25058,29774.17,-139.35,2208.39,0,691,23055,-6573,-15906
2013-01-01,0.17,0.02,37,22532,28353.66,-1414.45,-3133.85,0,797,22681,-9448,-15067
2013-04-01,0,0,-1769,20314,28201.28,-426.72,-3638.55,0,887,19687,-9756,-10634
2013-07-01,0,0,-266,25575,31513.56,1489.3,4829.78,0,750,18897,-12486,-4726
2013-10-01,0,0,-2220,26125,29055.04,171.86,-961.97,0,736,19494,-13548,-9275
2014-01-01,0,0,-730,24589,28433.21,170.37,-1272.09,0,805,19689,-13083,-8758
2014-04-01,22.18,2.69,6204,27973,28387.5,-269.72,2759.03,0,697,20015,-17200,-6092
2014-07-01,0,0,-2566,24233,31041,2304.28,-1045.85,0,809,19270,-14014,-8798
2014-10-01,0,0,-6270,20637,28942.26,1520.14,-2495.86,0,966,18635,-10649,-11380
2015-01-01,0,0,-5140,21830,28161.92,1858.77,158.74,0,757,21674,8445,-20357
2015-04-01,0,0,-8635,20388,27281.47,-66.88,-2179.9,0,798,23423,13112,-28269
2015-07-01,0,0,-9638,16143,29185.89,2797.17,-4957.05,0,1051,22578,7919,-30346
2015-10-01,0,0,-4727,19977,28454.95,4003.12,2901.38,0,868,27280,4188,-29967
2016-01-01,0,0,-5114,18364,28111.63,3077.78,-1114.21,0,918,29478,-15504,-28691
2016-04-01,0,0,-6571,16286,27668.76,1484.25,-2363.11,0,1082,30717,-17538,-21458
2016-07-01,10.35,0.98,1948,18825,30567.66,4476.44,4279.57,0,910,33328,-12287,-18792
2016-10-01,0,0,-4726,14735,28680.72,1751.56,-6715.86,0,1178,28062,-8734,-18294
2017-01-01,6.27,0.72,1165,18579,28106.7,1847.93,5631.22,190.84,744,28810,-10545,-12686
2017-04-01,7.68,0.89,1504,19585,28513.18,1616.82,-2100.96,190.84,736,28011,-15437,-6848
2017-07-01,0,0,-1574,19943,31260.65,3788.38,757.32,190.84,729,26448,-19541,-5806
2017-10-01,21.81,3.23,5411,24813,30147.66,2308.38,4791.22,190.84,557,28067,-20412,-10362
2018-01-01,6.36,0.89,1528,24029,30172.76,1767.89,233.13,190.84,595,27345,-17452,-7192
2018-04-01,3.79,0.49,838,22093,30137.74,824.24,-2755.4,190.84,654,26059,-8198,-18038
2018-07-01,9.11,1.25,2166,23777,34097.46,3928.21,2678.14,190.84,608,27539,-5034,-19164
2018-10-01,0,0,-1151,20780,32060.69,-10.1,-1359.86,190.84,717,27927,-6580,-14074
2019-01-01,0,0,-1884,19361,30498.31,1482.03,-342.37,0,819,28047,-5623,-21116
2019-04-01,0,0,-2312,17923,30201.12,-1014.53,-3807.79,0,884,27479,-13761,-16261
2019-07-01,0,0,-5593,17381,32829.82,1178.8,-2118.47,0,922,24766,-17277,-11756
2019-10-01,0,0,-4300,18160,29387.42,1217.57,581.3,0,871,22879,-15492,-14472
2020-01-01,0,0,-8498,13080,23522.88,-566.5,-6920.29,0,1223,14188,-17692,-5812
2020-04-01,0,0,-3367,9440,16909.35,1484.58,1624.05,0,1099,13450,-8581,-2542
2020-07-01,0,0,-2469,14119,15508.43,75.9,-3859.27,0,693,14030,-5221,-9633
2020-10-01,0,0,-941,14272,18109.39,1389.36,7209.2,0,661,13767,-28,-8581
