date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,23.41,6.33,3542,15129,31527.18,2969.09,2660.47,416.67,270,27411,-14480,-21048
2011-07-01,19.33,4.96,2983,15431,34075.31,1861.13,1320.48,416.67,290,18510,-5084,-17276
2011-10-01,18.33,5.19,2824,15406,32982.09,1947.49,1751.23,416.67,253,14398,1152,-11884
2012-01-01,16.78,5.1,2666,15890,35257.66,3162.12,2492.68,416.67,229,18149,3521,-8378
2012-04-01,14.75,4.64,2434,16498,33405.25,2705.23,1826.4,416.67,218,-710,8945,358
2012-07-01,17.14,5.7,2986,17421,40425.19,3135.86,2416.06,416.67,200,3438,1409,4673
2012-10-01,15.08,4.79,2642,17525,35151.07,2496.49,677.04,416.67,215,-11935,-84,13349
2013-01-01,15.32,5.1,2801,18281,38786.56,4428.86,3072.98,416.67,200,-26289,-1053,19217
2013-04-01,15.11,5.12,2874,19018,37878.33,2883.82,2220.94,416.67,195,-13667,-4072,15570
2013-07-01,12.86,4.31,2514,19538,35052.32,2036.31,1712.16,416.67,198,-10771,-1862,4930
2013-10-01,10.81,3.63,2097,19394,35343.77,-103.44,-481.62,416.67,198,5903,-3464,-3668
2014-01-01,1.08,0.33,197,18150,34223.76,-1836.35,-879.82,208.33,226,6367,-8971,118
2014-04-01,0.88,0.27,166,18747,30290.7,2492.5,2012.91,208.33,226,6404,-4799,-1940
2014-07-01,0.93,0.31,179,19286,31857.29,220.8,72.39,208.33,195,8022,-2746,-238
2014-10-01,2.69,0.87,495,18370,29470.68,550.44,-81.78,208.33,207,-4574,-5214,5031
2015-01-01,7.87,2.71,1437,18251,25609.52,893.55,779.02,0,189,8173,-2187,-11029
2015-04-01,0,0,-3074,14424,13544.79,-17589.79,-13727.65,0,265,5857,-6849,1349
2015-07-01,0,0,-3719,14386,23141.57,-341.32,-318.74,0,318,-3048,-12016,13411
2015-10-01,0,0,-3998,14057,31033.39,391.8,746.97,0,306,6203,-10807,11037
2016-01-01,0,0,-3981,17014,23847.12,189.09,339.35,0,254,-10218,-8682,28359
2016-04-01,0,0,-769,15970,25902.88,-2558.41,-1431.44,0,263,-12187,-4515,19740
2016-07-01,0,0,-180,11554,26455.49,1190.14,1177.06,0,223,-12381,1795,9270
2016-10-01,0,0,-273,14175,22630.32,-638.03,-1432.32,0,174,-15548,1296,13917
2017-01-01,0,0,-179,13992,22691.93,196.7,355.33,0,149,-5100,2117,-1845
2017-04-01,2.14,0.9,305,14266,21743.92,447.39,412.15,0,137,-2213,1960,-3227
2017-07-01,0.51,0.24,73,14219,16379.7,311.21,233.94,0,116,8830,-733,-10657
2017-10-01,0,0,-766,13101,13153.33,-5878.99,-4377.49,0,138,5401,-745,-9568
2018-01-01,0,0,-722,9068,11415.1,-684.43,-791.03,0,146,7033,-2019,-3483
2018-04-01,0,0,-1001,11007,12436.33,-1158.72,-1439.19,0,105,8249,431,-4288
2018-07-01,0,0,-1179,10964,12140.7,-1252.61,-830.14,0,102,463,2161,3516
2018-10-01,0,0,-615,10696,12198.64,-1542.21,-1301.53,0,112,1655,3693,504
2019-01-01,0,0,-678,10577,13433.61,-824.2,-1179.61,0,120,5216,807,-520
2019-04-01,0,0,-943,10070,17306.72,-299.01,-2926.45,0,131,-9367,-2147,5123
2019-07-01,0,0,-1730,9260,19154.73,-3257.52,-5918.01,0,162,-7466,-4772,10575
2019-10-01,0,0,-2080,8326,21092.99,-2120.1,-3489.9,0,159,-6812,-1178,3657
2020-01-01,0,0,-2280,8369,18151.42,-321.57,-1997.68,0,181,-19072,359,12791
2020-04-01,0,0,-2895,7182,16811.64,-6999.83,-6951.6,0,211,-9945,-396,13069
2020-07-01,0,0,-1982,7034,16693.49,-39.04,-1.05,0,209,-7919,1834,8154
2020-10-01,0,0,-2352,5911,16598.78,-2759.91,-5330.12,0,248,-2439,-1668,10114
