date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,100,97.28,380030,201736,3628.38,553.06,31409.24,750,90,-264,1682,-3137
2011-07-01,100,94.36,364154,200477,3482.12,231.1,155.73,750,84,663,1169,-1994
2011-10-01,100,89.11,355484,199442,3494.38,713.02,492.86,750,90,-598,-4835,6097
2012-01-01,100,84.17,343780,213797,3680.49,504.53,442.16,1000,83,-165,-4170,3386
2012-04-01,9.18,4.63,19741,214954,3658.09,490.55,473.95,1000,89,1895,-5410,3617
2012-07-01,8.81,4.39,19468,221046,3637.68,181.04,93.91,1000,90,1889,-5420,3766
2012-10-01,7.32,2.66,16407,224081,4235.85,652.71,369.17,1000,125,1854,-14940,12706
2013-01-01,6.68,2.44,15551,232883,3853.58,453.68,404.66,1000,125,2106,-15030,13292
2013-04-01,6.14,2.23,14717,239726,3711.34,530.27,346.07,1000,127,2403,-16529,14187
2013-07-01,6.38,2.28,15292,239624,3598.64,237.95,52.54,1000,129,2182,-16889,14252
2013-10-01,6.54,2.4,16002,244701,4273.64,811.53,399.61,1000,124,2740,-5758,2801
2014-01-01,6.58,2.4,16165,245797,3823.92,459.99,401.17,1150,126,3173,-6006,2562
2014-04-01,6.28,2.33,15606,248406,3552.22,424.99,348.17,1150,120,3572,-3801,349
2014-07-01,6.1,2.25,15487,253939,3570.44,314.36,162.69,1150,119,3815,-3542,915
2014-10-01,5.99,2.24,15900,265553,4073.57,701.13,422.09,1150,122,3786,-5138,1856
2015-01-01,6.39,2.35,16462,257675,3722.88,461.11,605.94,1250,125,3725,-4421,2366
2015-04-01,13.51,5.64,40341,298670,3553.31,377.26,2674.15,1250,104,3163,-1599,3435
2015-07-01,13.83,5.95,41286,298518,3537.54,258.55,246.59,1250,99,2954,-2114,-1800
2015-10-01,13.3,5.84,40823,306934,4047.06,749.26,426.51,1250,95,2786,-1507,-1521
2016-01-01,12.78,5.48,39872,311898,3778.97,443.2,401.6,1250,100,2882,-3611,-23
2016-04-01,6.92,2.71,22320,322629,3864.52,368.33,251.17,1250,106,2554,-10345,4196
2016-07-01,5.88,2.25,19076,324315,4076.25,368.29,67.2,1250,110,2640,-10267,8324
2016-10-01,7.02,2.67,23059,328335,4717.36,798.45,870.43,1250,112,3594,-8957,5703
2017-01-01,6.67,2.56,21889,328254,4145.78,520.83,277.62,1250,111,3874,-8871,4451
2017-04-01,5.02,1.96,16758,334020,3999.13,362.13,532.14,1250,108,4152,-3502,-1714
2017-07-01,6.23,2.39,20970,336680,4035.65,396.6,237.44,1250,111,4222,-2559,-1507
2017-10-01,5.33,2.11,18504,347391,4474.64,918.53,373.82,1250,106,3899,-3049,120
2018-01-01,6.76,2.59,23667,350274,4256.62,592.04,568.03,2000,112,4108,-3059,-43
2018-04-01,6.85,2.61,23889,348660,4136.83,419.66,351.73,2000,113,4813,-4935,810
2018-07-01,6.49,2.31,22790,351168,4320.09,469.6,290.51,2000,126,3827,-8230,4883
2018-10-01,6.89,2.5,24262,352193,4679.73,941.29,657.28,2000,122,3313,-5926,4383
2019-01-01,20.31,6.76,84233,414660,3749.99,533.82,6688.45,2000,146,4195,-5134,527
2019-04-01,19.45,6.49,80878,415736,3674.7,326.8,174.94,2000,145,4248,-4632,80
2019-07-01,19.62,6.67,81393,414843,3851.78,506.43,584.58,2000,140,6694,1509,-8840
2019-10-01,13.41,4.61,53446,398629,4299.61,853.9,-388.41,2000,136,7899,-715,-8934
2020-01-01,0,0,-14376,385848,3310.87,225.89,676.59,1500,143,3519,107,-1762
2020-04-01,0,0,-27614,337604,3538.22,143.09,1374.04,1500,164,5466,-47,-2333
2020-07-01,0,0,-31598,342660,3638.07,281.84,277.08,1500,162,5868,-3657,-169
2020-10-01,0,0,-10506,349482,4110.86,617.19,-186.86,1500,152,5524,-3891,480
