date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,1.49,1.42,92,6193,32.53,7.34,6.55,0,5,52,-34,-7
2011-07-01,0,0,-158,6193,40.21,1.2,-167.53,0,5,-71,-49,94
2011-10-01,0,0,-219,5592,40.17,9.24,8.06,0,9,-76,-54,76
2012-01-01,0,0,-257,5537,47.96,15.15,6.27,0,9,-98,-21,77
2012-04-01,0,0,-240,5559,41.32,9.4,7.96,0,10,-104,-6,117
2012-07-01,1.01,0.91,58,5780,43.07,9.25,3.2,0,11,34,-5,10
2012-10-01,3.18,2.58,187,5892,47.42,7.31,10.6,0,23,-2,-32,33
2013-01-01,3.67,2.84,225,6126,53.58,14.04,7.18,0,29,-13,-33,32
2013-04-01,3.75,2.85,228,6074,56.73,23.82,17.84,0,32,-36,-33,-8
2013-07-01,3.09,2.25,195,6308,53.51,14.54,10.78,0,37,-35,-69,0
2013-10-01,2.35,1.66,143,6110,61.61,17.09,15.33,0,42,-2,-83,-1
2014-01-01,5.25,3.24,334,6365,62.97,18.64,11.35,0,61,45,-425,398
2014-04-01,5.12,3.05,326,6360,52.62,14.55,6.53,0,67,176,-456,398
2014-07-01,5.03,2.99,326,6477,52.61,16.65,6.23,0,68,43,-518,548
2014-10-01,5.12,2.88,319,6233,59.09,16.41,39.27,0,78,53,-426,528
2015-01-01,6.29,3.5,401,6381,75.22,35.79,188.01,423.73,79,60,528,130
2015-04-01,10.46,6.07,716,6844,252.95,209.15,159.09,423.73,72,194,528,130
2015-07-01,8.48,4.85,564,6658,240.76,188.58,29.47,423.73,75,262,609,-120
2015-10-01,30.58,19.16,2666,8716,1166.04,1086.25,758.42,423.73,60,469,549,-300
2016-01-01,30.51,18.98,2620,8586,222.41,177.26,75.39,0,61,1314,-87,-318
2016-04-01,29.14,19.81,2564,8799,116.5,54.7,106.89,0,47,900,-237,-747
2016-07-01,27.69,19.3,2767,9994,135.57,70.71,31.23,0,43,939,-251,-644
2016-10-01,1.23,0.82,119,9636,0,0,0,0,50,764,-237,-449
2017-01-01,0,0,-38,9662,86.23,32.39,15.41,185.19,44,-438,-211,-439
2017-04-01,0,0,-192,9829,86.36,39.01,18.79,185.19,41,-342,-99,-10
2017-07-01,0,0,-108,10097,65.17,8.52,1.65,185.19,41,-254,-35,-13
2017-10-01,4.52,3.2,448,9909,61.59,4.24,-7.58,185.19,41,-337,-230,-61
2018-01-01,4.69,3.26,454,9695,99.17,45.15,47.57,188.68,44,-66,-267,-113
2018-04-01,4.55,3.22,447,9827,67.02,20.73,15.51,188.68,41,78,-114,-235
2018-07-01,4.16,2.97,412,9897,62.69,11.74,6.14,188.68,40,-38,-150,-235
2018-10-01,2.76,1.97,268,9717,71.06,13.09,-7.8,188.68,40,28,39,-182
2019-01-01,2.6,1.79,252,9661,104.33,43.76,33.11,192.31,45,199,-232,67
2019-04-01,2.92,2.07,284,9722,66.34,8.96,3.68,192.31,41,57,-331,110
2019-07-01,2.49,1.77,245,9816,83.48,19.17,4.02,192.31,41,142,-324,95
2019-10-01,4.76,3.38,457,9594,94.78,29.27,15.53,192.31,41,131,-325,91
2020-01-01,4.9,3.46,465,9492,104.04,43.43,33.67,196.08,42,-7,-31,-106
2020-04-01,4.36,3.12,420,9637,70.23,13.58,7.12,196.08,40,132,-19,-109
2020-07-01,2.29,1.62,220,9575,94.87,37.94,25.49,196.08,41,113,-73,-49
2020-10-01,3.43,2.45,336,9788,86.38,22.98,11.62,196.08,40,138,-68,-90
