date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,28.73,11.46,16283,56677,4782.5,542.54,375.47,3500,141,2753,-1593,-1061
2011-07-01,27.47,11.51,16939,61658,5258.75,678.5,478.85,3500,130,2972,-1725,-1085
2011-10-01,26.54,11.48,16945,63854,4683.36,469.64,313.76,3500,123,2889,-1349,-1081
2012-01-01,27.34,10.1,17774,65013,5734.12,826.25,900.02,3750,160,3496,-2965,1265
2012-04-01,25.97,10.54,18254,70282,5155.49,486.66,370.31,3750,138,3229,-3114,475
2012-07-01,25.31,10.69,19095,75442,5720.5,770.69,528.13,3750,129,2997,-3206,678
2012-10-01,25.29,11.28,19458,76927,4836.29,513.85,279.5,3750,117,2380,-3697,1088
2013-01-01,25.63,9.07,20209,78841,5975.26,833.56,756.66,3750,173,2569,-5335,2163
2013-04-01,24.77,9.36,20813,84033,5372.93,487.08,276.62,3750,155,2715,-5102,2733
2013-07-01,25.09,10.1,22494,89648,5948.45,753.3,564.72,3750,140,3232,-5165,2749
2013-10-01,25.36,10.61,22875,90198,5085.11,306.66,171.6,3750,133,3895,-4928,1853
2014-01-01,23.79,9.81,22078,92791,6150.88,698.04,899.61,4000,136,3691,-2102,-1851
2014-04-01,22.71,9.28,21952,96645,5756.8,625.06,402.04,4000,139,4033,-2160,39
2014-07-01,20.83,8.89,21248,102010,6694.5,999.57,654.03,4000,129,4479,-2356,-812
2014-10-01,21.34,9.3,22371,104827,6531.35,767.98,537.51,4000,124,4658,-2775,77
2015-01-01,22.79,9.55,24533,107670,7829.31,1354.4,953.61,5500,133,5128,-2548,923
2015-04-01,23.18,10.38,26667,115019,7143.15,1081.48,766.35,5500,119,5521,-2770,-1639
2015-07-01,22.44,10.8,28474,126914,7763.65,1222.95,938.79,5500,104,5003,-2821,-1642
2015-10-01,22.6,11.13,29472,130429,7577.26,972.16,400.86,5500,99,6378,-3469,-2314
2016-01-01,23.33,11.91,31747,136088,9433.58,1819,1704.98,7500,92,6652,-3859,-4826
2016-04-01,23.11,12.59,34413,148918,9285.31,1646.91,1167.54,7500,81,6973,-4166,-4850
2016-07-01,23.91,13.42,38090,159341,9359.18,1810.82,1550.31,7500,76,7832,-4300,-3971
2016-10-01,22.44,12.87,36378,162125,8531.46,1264.89,668.77,7500,72,7135,-4056,-3670
2017-01-01,22.91,12.71,37572,164020,9943.18,1989.06,1737.86,9000,78,7575,-3974,-1448
2017-04-01,21.74,13.48,38093,175256,8988.36,1608.84,1885.06,9000,59,6541,-3748,-3258
2017-07-01,20.2,12.81,37813,187234,9752.33,1949.9,1692.74,9000,56,6065,-3701,-3552
2017-10-01,20.24,12.92,38823,191818,9160.58,1418.19,640.92,9000,55,7355,-3338,-3511
2018-01-01,20.47,12.91,39895,194898,10231.41,2082.99,2258.85,9250,57,6957,-3545,-5384
2018-04-01,19.89,13.3,41191,207068,9691.2,1779.98,1252.68,9250,48,7921,-3875,-3418
2018-07-01,19.4,12.95,42433,218771,10500.94,2073.16,1504.73,9250,49,9320,-4363,-3775
2018-10-01,19.44,13.14,43710,224846,10178.02,1677.68,1042.21,9250,47,8171,-4303,-3780
2019-01-01,19.81,12.53,45614,230256,11592.05,2304.51,1758.12,11000,57,8802,-4344,-1730
2019-04-01,19.24,12.99,47121,244968,10889.88,2066.08,1574.54,11000,47,9609,-3907,-3142
2019-07-01,18.34,11.74,47727,260211,11837.57,2340.66,1690.81,11000,55,9881,-4551,-3567
2019-10-01,18.76,12.15,49814,265474,11050.25,1882.33,1205.2,11000,53,11396,-4614,-4295
2020-01-01,18.45,12.18,50270,272414,11491.47,2617.76,2044.93,11000,50,9946,-4437,-5698
2020-04-01,17.48,11.89,49738,284481,9455.19,1672.8,2172.03,11000,46,9419,-6573,-4625
2020-07-01,16.95,11.76,50628,298720,12276.59,2186.62,1552.4,11000,43,9202,-5970,-4487
2020-10-01,16.77,11.89,51065,304481,10959.32,1378.91,415.03,11000,40,10049,-7459,-4658
