date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,19.37,1.96,3242,16735,24483.75,1635.86,1253.77,1350,880,16505,-13425,-452
2011-07-01,21.72,2.17,3791,17454,25309.14,1258.77,950.83,1350,894,18719,-16788,-842
2011-10-01,23.92,2.39,4485,18749,27493.09,1233.87,850.21,1350,895,21716,-18965,-1195
2012-01-01,22.93,2.24,4532,19761,31862.17,1234.09,936.57,1050,916,29701,-28649,-537
2012-04-01,21.44,2.02,4315,20124,29331.01,1556.6,1179.81,1050,954,28776,-24745,-1096
2012-07-01,18.5,1.89,4230,22858,29542.33,1217.6,923.26,1050,873,30974,-29316,-1338
2012-10-01,17.63,1.74,4045,22944,30622.18,1063.18,736.89,1050,904,30551,-29463,-1219
2013-01-01,17.3,1.73,4140,23927,29420.88,802.32,493.85,550,895,21342,-18454,-1236
2013-04-01,17.8,1.57,3843,21591,31518.53,1126.86,829.29,550,1028,18794,-18900,-921
2013-07-01,15.91,1.41,3586,22537,31395.43,959.68,635.13,550,1019,17385,-16077,-846
2013-10-01,14.66,1.22,3334,22751,31081.27,846.85,450.73,550,1095,18943,-13836,-857
2014-01-01,12.82,1.05,2975,23198,32206.08,907.18,547.27,750,1112,20076,-18095,-1188
2014-04-01,10.96,0.92,2692,24576,34498.9,903.67,637.32,750,1094,17449,-16369,103
2014-07-01,9.78,0.83,2526,25819,33971.82,855.66,506.93,750,1076,20354,-15201,154
2014-10-01,9.9,0.82,2628,26536,32241.48,721,641.85,750,1106,19343,-18532,339
2015-01-01,9.77,0.83,2736,27994,35005.37,937.24,655.93,750,1071,19875,-18938,783
2015-04-01,11.33,0.93,3122,27547,36460.33,1399.61,884.49,750,1121,14829,-13430,-632
2015-07-01,11.84,0.97,3421,28893,37130.9,1147.98,792.65,750,1115,11142,-9534,-562
2015-10-01,8.48,0.65,2375,27994,36568.83,382.91,-299.99,750,1210,14978,-17114,3608
2016-01-01,8.77,0.7,2661,30355,36842.7,1271.7,917.9,1350,1144,19402,-22321,3870
2016-04-01,7.17,0.71,2812,39198,37933.69,1489.8,1071.33,1350,915,24682,-28886,5364
2016-07-01,8.74,0.88,3583,40974,39329.85,1304.38,1379.38,1350,893,27368,-34739,5652
2016-10-01,14.39,1.11,4585,31859,37004.46,825.25,628.46,1350,1201,21399,-24052,1494
2017-01-01,15.51,1.16,4852,31279,41034.36,1585.82,1154.73,1500,1232,15193,-15255,1055
2017-04-01,16.03,1.27,5529,34490,39426.63,2203.47,1666.9,1500,1157,12216,-14974,4474
2017-07-01,14.83,1.15,5102,34406,39894.37,1642.48,1238.67,1500,1187,14913,-16869,4072
2017-10-01,14.96,1.15,5195,34717,37042.36,910.3,667.58,1500,1205,17335,-23776,3877
2018-01-01,15.89,1.12,5097,32076,38116.29,1445.71,1059.91,1130,1316,20335,-26553,3988
2018-04-01,14.28,1.06,4875,34130,41063.29,2141.64,1504.93,1130,1250,23259,-24153,-1232
2018-07-01,11.35,1.01,4795,42229,38113.01,1439.75,1009.06,1130,1026,19957,-25591,3699
2018-10-01,9.04,0.85,4178,46213,38398.57,63.6,16.07,1130,967,18983,-21614,3756
2019-01-01,8.01,0.77,3843,47993,40061.32,1199.32,773.06,880,943,16943,-18366,3622
2019-04-01,5.99,0.6,3079,51395,42716.97,1276.21,865.66,880,894,16448,-19882,3761
2019-07-01,5.23,0.54,2824,53979,42535.48,1083.94,723.21,880,870,16339,-16283,728
2019-10-01,5.97,0.58,3011,50452,41463.56,164.17,142.44,880,929,13636,-13571,492
2020-01-01,6.12,0.59,3143,51374,47182.41,1274.36,896.64,1000,929,19428,-18064,528
2020-04-01,6.29,0.64,3404,54122,43002.45,1339.15,940.9,1000,886,18840,-14858,-156
2020-07-01,7.26,0.75,4075,56103,41387.99,-42.09,1309.66,1000,864,13848,-13303,-2269
2020-10-01,6.91,0.67,3712,53744,43913.63,126.55,-85.77,1000,924,12192,-10736,-1559
