date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,8.01,5.38,2780,34691,2075.35,110.14,102.8,1000,49,714,-102,-356
2011-07-01,7.81,5.52,2729,34936,1564.89,14.6,13.36,1000,42,633,-241,-334
2011-10-01,8.66,4.83,3018,34845,2967.52,46.98,24.86,1000,79,618,-188,-394
2012-01-01,8.28,4.33,2948,35618,4329.92,231.47,183.31,1000,91,687,-215,-294
2012-04-01,8.25,5.48,3027,36700,2207.31,122.92,111.44,1000,50,609,-219,-93
2012-07-01,8.74,5.96,3237,37027,1842.61,42.77,36.43,1000,47,615,-211,-91
2012-10-01,9.08,4.87,3388,37309,3502.25,52.2,41.51,1000,86,702,-204,-101
2013-01-01,9.05,4.9,3446,38100,4355.31,229.97,189.7,1000,84,522,-185,-101
2013-04-01,8.42,5.54,3286,39036,2509.38,99.31,102.8,1000,52,494,-169,-101
2013-07-01,7.93,5.5,3107,39155,1793.33,4.8,7.72,1000,44,495,-163,-97
2013-10-01,8.43,4.64,3346,39691,3441.39,40.07,67.84,1000,82,528,-197,-96
2014-01-01,8.28,4.43,3351,40464,4655.85,234.88,190.27,500,87,603,-184,-97
2014-04-01,8.01,5.24,3299,41182,2473.81,64.92,88.03,500,53,590,-164,-102
2014-07-01,8.19,5.52,3393,41436,1970.18,20.23,27.1,500,48,595,-193,-107
2014-10-01,7.63,4.66,3187,41782,3677.81,62.25,45.22,500,64,-362,-309,-211
2015-01-01,7.08,4.01,3034,42836,4286.92,205.16,173.34,500,76,354,-338,-210
2015-04-01,9.74,6.93,4408,45245,2000.15,60.48,239.2,500,41,349,-547,-175
2015-07-01,9.57,7.01,4355,45518,1514.08,0.42,21.32,500,37,308,-487,-173
2015-10-01,8.31,5.17,3778,45464,2740.67,43.98,-18.3,500,61,1183,-395,-69
2016-01-01,8.79,5.42,4120,46845,3666.9,216.85,210.97,500,62,437,-379,-68
2016-04-01,5.79,4.23,2743,47400,1606.5,61.28,87.7,500,37,497,-228,-50
2016-07-01,8.82,6.72,4345,49291,1190.44,10.2,197.6,500,31,445,-329,-50
2016-10-01,9.13,5.91,4517,49491,2404.98,70.72,0.64,500,54,461,-361,-50
2017-01-01,8.89,5.61,4525,50891,3504.04,242.2,211.86,500,59,515,-349,-50
2017-04-01,9.03,6.52,4657,51555,1774.1,79.22,102.21,500,38,640,-328,-50
2017-07-01,5.73,4.22,2975,51927,1411.99,-10.76,12.54,500,36,718,-289,-50
2017-10-01,7.75,4.95,4092,52809,2662.22,66.97,123.53,500,56,557,-111,-50
2018-01-01,7.87,4.96,4286,54455,3629.08,275.95,233.2,500,59,691,-239,-50
2018-04-01,8.08,5.87,4548,56291,1749.98,97.03,130.97,500,38,710,-345,-50
2018-07-01,8.85,6.56,5014,56673,1409.05,22.93,63.88,500,35,734,-562,-50
2018-10-01,7.89,5.03,4476,56691,2729.96,16.69,64.27,500,57,936,-749,-50
2019-01-01,7.69,4.93,4505,58545,3555.03,269.41,236.41,1000,56,835,-1000,-52
2019-04-01,7.86,5.64,4743,60336,1918,99.2,157.12,1000,39,821,-924,-52
2019-07-01,6.43,4.7,3876,60227,1505.09,12.14,-31.49,1000,37,916,-714,-53
2019-10-01,7.31,4.72,4448,60882,2749.78,54.54,127.24,1000,55,858,-917,-53
2020-01-01,6.68,4.27,4169,62382,3584.41,242.94,205.7,1000,56,906,-560,-53
2020-04-01,21.85,15.94,16423,75173,1899.38,57.84,1505.13,1000,37,803,-539,-104
2020-07-01,23.37,17.59,17229,73736,1283.26,11.21,57.07,1000,33,691,-732,-104
2020-10-01,20.7,14.15,16307,78782,2453.67,38.76,25.82,1000,46,625,-502,-104
