date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,2.13,1.14,9,438,15.93,-1.29,-1.78,0,87,8,-72,73
2011-07-01,4.61,2.26,19,413,24.86,2.82,3.3,0,104,2,-67,59
2011-10-01,3.69,1.81,16,422,29.19,1.62,2.17,0,104,1,-67,61
2012-01-01,2.9,1.43,12,418,18.92,-1.37,-0.82,0,103,-4,-41,33
2012-04-01,0,0,-6,397,23.28,-3.8,-6.26,0,104,-5,11,-1
2012-07-01,0,0,-32,384,20.38,-2.16,-2.9,0,107,-3,13,-3
2012-10-01,0,0,-49,502,19.16,-3.83,-1.86,0,65,-4,13,9
2013-01-01,0,0,-33,500,20.27,1.88,2.22,0,59,-6,6,22
2013-04-01,0,0,-7,552,23.49,0.03,0.34,0,39,-5,-17,21
2013-07-01,0.61,0.47,4,626,22.77,0.02,0.37,0,32,-5,-26,52
2013-10-01,2.02,1.53,13,628,26.24,-1.35,0.61,0,33,-2,-28,40
2014-01-01,1.65,1.26,10,632,21.2,2.17,1.58,0,31,1,-24,29
2014-04-01,2.9,1.69,21,728,24.62,3.55,3.32,0,71,4,-20,144
2014-07-01,4.45,2.54,32,725,24,3,3.47,0,75,5,-85,120
2014-10-01,0.11,0.06,1,696,29.98,2.53,-8.16,0,77,6,-88,120
2015-01-01,0.24,0.13,2,700,22.9,3.01,1.84,0,83,10,-55,129
2015-04-01,0,0,-6,1133,24.1,1.91,0.68,0,9,3,-63,17
2015-07-01,0,0,-15,1103,21.73,0.16,0.81,0,12,2,-5,23
2015-10-01,4.53,3.87,52,1147,49.62,16.24,12.25,0,17,17,-37,37
2016-01-01,3.49,3,40,1143,23.32,-1.81,-1.76,0,16,9,-85,28
2016-04-01,2.76,2.37,31,1130,24.23,-1.88,-1.94,0,17,15,-86,27
2016-07-01,0.99,0.81,16,1647,22.17,-4.41,-3.65,0,22,9,-127,232
2016-10-01,0,0,-74,1286,32.49,-3.65,1.51,0,27,-47,-76,219
2017-01-01,0,0,-71,1643,24.06,-3.79,2.52,0,19,-56,-65,218
2017-04-01,0,0,-181,1533,30.86,-3.62,-32.81,0,35,-60,-60,260
2017-07-01,0,0,-175,1557,22.58,-5.64,3.37,0,30,-75,-7,52
2017-10-01,0,0,-290,1007,32.13,-6.18,-44.8,0,50,-55,-19,44
2018-01-01,0,0,-334,963,23.59,-9.51,-12.04,0,53,-64,-15,54
2018-04-01,0,0,-94,1087,25.15,-8.8,37.65,0,40,-80,-10,14
2018-07-01,0,0,-233,940,19.04,-18.75,-43.47,0,58,-76,17,11
2018-10-01,22.28,15.89,290,1303,138.06,89.38,105.61,0,40,42,-13,20
2019-01-01,31.05,23.98,436,1403,17.62,-10.28,29.8,0,29,54,-33,14
2019-04-01,22.78,13.78,420,1843,25.24,-8.49,32.81,0,65,78,-27,388
2019-07-01,26.96,15.46,473,1756,18.59,-12.23,-26.86,0,74,93,-80,383
2019-10-01,0,0,-105,2166,22.01,-10.54,-66.61,0,37,-8,-45,374
2020-01-01,0,0,-223,2149,32.66,-8.15,-4.85,0,38,-13,-67,363
2020-04-01,0,0,-12,2430,233.57,116.47,96.39,0,35,48,-59,-15
2020-07-01,5.31,4.38,132,2485,70.07,8.91,21.18,0,21,43,10,-14
2020-10-01,17.5,14.86,454,2594,118.04,43.31,40.27,0,18,72,24,-21
