date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,22.27,9.54,6975,31323,68534.98,4823.39,4292.82,600,130,49192,-25669,-17372
2011-07-01,24.32,10.62,7819,32156,66159.53,3987.24,1912.16,600,125,49104,-24056,-20010
2011-10-01,25.28,11.29,8458,33456,75826.24,5098.19,4330.38,600,124,47451,-26305,-14409
2012-01-01,25.53,11.57,9105,35657,73357.48,4518.59,9786.86,650,121,48834,-33074,-17155
2012-04-01,23.77,11.22,9079,38191,74803.4,6443.76,5729.67,650,112,52935,-36579,-14787
2012-07-01,23.74,11.74,9604,40447,61348.68,2221.46,2463.88,650,102,51518,-35115,-11939
2012-10-01,22.94,11.93,9534,41563,70569.57,3269.51,3387.56,650,92,43455,-28426,-18102
2013-01-01,19.95,10.21,8504,42634,66685.55,2913.06,10384.54,700,95,37187,-24885,-14196
2013-04-01,18.95,9.87,8713,45988,76931.31,7061.85,6917.41,700,92,40986,-19009,-13250
2013-07-01,18.54,10.44,8895,47973,62184.47,1846.48,3412.01,700,78,37661,-27061,-14792
2013-10-01,18.85,10.55,9416,49967,77524.39,2994.84,5630.41,700,79,47766,-35140,-7912
2014-01-01,18.8,10.29,9644,51299,75342.61,4517.93,10110.4,1000,83,46823,-39877,-7259
2014-04-01,17.36,9.65,9257,53318,75258.88,3406.48,9176.03,1000,80,30511,-45408,-213
2014-07-01,15.74,8.8,8650,54973,68517.64,1470.73,1446.72,1000,79,33941,-36609,5527
2014-10-01,13.31,7.29,7385,55466,79382.02,4951.33,3475.06,1000,83,23638,-29834,9865
2015-01-01,13.46,7.26,7451,55352,75006.76,3800.95,10567.56,1100,86,21090,-23070,9318
2015-04-01,11.79,6.14,6767,57414,83991.74,5911.58,4721.97,1100,92,30980,-29461,16038
2015-07-01,10.99,5.78,6503,59155,76836.55,5845.56,5556.08,1100,90,36180,-50408,9178
2015-10-01,10.87,5.72,6490,59710,91164.31,7391.57,4118.34,1100,90,33753,-56138,9064
2016-01-01,10.86,5.53,6592,60679,78064.54,6393.35,11608.49,1100,96,28912,-51340,28140
2016-04-01,10.89,5.57,6787,62330,83475.85,6013.46,4831.01,1100,96,44070,-51335,3632
2016-07-01,11.2,5.98,7069,63112,67039.63,1856.58,2273.38,1100,87,38653,-29996,2663
2016-10-01,10.36,5.41,6796,65570,87838.52,5207,2001.92,1100,91,32759,-23123,9454
2017-01-01,9.73,4.95,6353,65287,80489.92,4868.38,8138.03,800,97,37335,-36214,3377
2017-04-01,7.88,4.05,5278,66978,80730.55,3795.6,3843.18,800,95,18474,-24460,7103
2017-07-01,4.38,2.17,2919,66607,84004.13,-5404.48,-4304.95,800,102,21919,-35976,16173
2017-10-01,3.6,1.85,2388,66265,75874.23,2766.59,2751.25,800,95,25942,-47946,7319
2018-01-01,2.35,1.2,1566,66545,71613.52,153.85,2685.27,900,96,35929,-36975,-9531
2018-04-01,2.12,1.09,1423,67175,84045.4,2348.46,1172.36,900,94,44821,-33596,-14512
2018-07-01,4.27,2.24,2877,67460,74921.5,-880.98,-188.14,900,90,45614,-28070,-23207
2018-10-01,4.24,2.23,2852,67208,88541.47,2305.08,336.1,900,90,44707,-11555,-25429
2019-01-01,4.96,2.58,3387,68231,77937.12,4376.04,7805.53,1150,92,30491,-6115,-22823
2019-04-01,5.45,2.84,3815,69961,88467.29,4385.21,4097.54,1150,92,22812,-172,-11006
2019-07-01,5.48,2.84,3885,70891,83408.44,3104.23,2626.48,1150,93,27728,-2961,-5752
2019-10-01,6.3,3.3,4506,71487,88764.96,2925,1299.55,1150,91,36107,-11041,-7263
2020-01-01,5.02,2.59,3561,70909,75351.27,1120.89,1828.39,1000,94,47138,-23483,-3265
2020-04-01,3.68,1.82,2626,71300,79979.7,2280.65,1868.18,1000,102,41531,-40782,31406
2020-07-01,3,1.41,2152,71651,92696.66,4078.33,2789.7,1000,113,49797,-36401,46965
2020-10-01,4.98,2.46,3670,73741,95595.64,4211.42,1165.94,1000,102,54239,-28648,35172
