date,roe,roa,eps,bps,sales,margin,net_margin,dps,debt_ratio,run_money,invest_money,financial_money
2011-04-01,23.03,9.95,1743,7569,1226.01,190.95,148.3,50,136,-236,-264,542
2011-07-01,17.27,6.81,1427,8262,1056.25,110.87,102.43,50,158,-415,-1077,1781
2011-10-01,0.72,0.26,47,6523,1334.14,148.95,91.08,50,181,446,-1175,966
2012-01-01,8.79,3.41,658,7491,962.28,62.41,115.68,50,163,508,-994,704
2012-04-01,10.86,4.91,896,8251,1159.15,120.68,92.55,50,124,1138,-1116,271
2012-07-01,19.89,9.21,1694,8521,876.19,31.48,4.19,50,119,1326,-575,-1052
2012-10-01,29.95,14.02,2456,8201,1241.21,111.98,72.98,50,116,845,-485,-486
2013-01-01,21.54,9.85,1878,8718,890.87,37.2,42.43,50,121,710,-433,-181
2013-04-01,19.43,9.85,1846,9501,1076.12,98.68,110.35,50,99,728,-422,-388
2013-07-01,11.53,5.49,1010,8762,894.12,52.86,-10.71,50,112,723,-413,-116
2013-10-01,19.27,9.86,1946,10099,1290.43,58.48,28.12,50,97,657,-433,28
2014-01-01,19.48,9.95,2018,10361,891.1,28.99,25.91,50,98,469,-496,58
2014-04-01,17.46,9.46,1809,10362,1085.62,86.05,29.55,50,86,463,-482,304
2014-07-01,21.5,11.76,2371,11026,875.87,16.95,25.05,50,84,317,-480,221
2014-10-01,9.74,5.33,1070,10980,1122.32,-13.45,15.53,50,84,390,-466,84
2015-01-01,0.62,0.31,61,9954,791.64,-5.51,-5.78,50,102,693,-460,601
2015-04-01,0,0,-1028,9151,1004.85,49.38,37.61,50,88,630,-477,-106
2015-07-01,0,0,-1766,9088,764.85,-16.7,2.11,50,100,737,-575,-31
2015-10-01,0,0,-2349,8492,906.72,-67.37,-38.24,50,104,274,-613,175
2016-01-01,0,0,-1646,8424,654.58,-80.56,-75.22,50,107,150,-611,-431
2016-04-01,0,0,-799,8731,860.51,2.27,35.46,50,106,69,-641,736
2016-07-01,0,0,-1663,6490,724.01,-95.84,-186.79,50,137,118,-771,524
2016-10-01,37.7,11,5669,15035,822.68,-136.08,48.1,50,160,-35,-2690,3701
2017-01-01,42.05,11.54,5310,12628,661.85,-85.45,-130.08,50,169,-2414,-2735,6095
2017-04-01,40.22,12.06,5534,13760,954.03,52.13,97.37,50,152,-966,-2792,4518
2017-07-01,48.67,15.4,6908,14193,790.39,4.61,-15.42,50,141,-56,-2320,3363
2017-10-01,7.81,2.36,1021,13073,1018.35,42.85,14.24,50,149,300,-515,222
2018-01-01,10.83,3.3,1497,13822,1035.39,82.18,138.9,50,148,2147,-542,-1472
2018-04-01,13.41,4.46,2095,15621,1306.04,185.06,162.11,50,131,2348,-667,-1554
2018-07-01,15.68,5.65,2517,16054,1335.48,149.66,184.4,50,117,2145,78,-1841
2018-10-01,14.47,5.15,2349,16225,1322.22,147.64,104.75,50,119,2746,-247,-2145
2019-01-01,16.41,5.62,2875,17520,1390.62,241.68,194.96,219,128,2643,-167,-1846
2019-04-01,15.31,5.59,2920,19075,1607.56,311.27,211.55,219,118,2431,-82,-1966
2019-07-01,16.94,6.49,3576,21116,1498.23,264.55,356.04,219,111,2737,-775,-521
2019-10-01,21.35,8.29,4365,20447,1625.94,304.74,318.67,219,109,3192,-360,-1902
2020-01-01,17.61,6.48,3788,21511,1.19,-16.82,-56.52,185,120,3573,-926,-1181
2020-04-01,15.2,5.93,3318,21829,0.82,-23.11,-30.15,185,109,3310,-413,-1061
2020-07-01,13.11,5.46,2973,22670,0.83,-14.09,-108.85,185,98,4107,-333,-2836
2020-10-01,10.76,4.35,2289,21274,0.91,-33.14,-279.72,185,102,4450,-552,-1345
